Matnr,Bwkey,Lbkum,Salk3,Vprsv,Verpr,Stprs,Peinh,Bklas
000000000010000992,2000,2.000,122266.84,V,61133.42,0.00,1.000,3200
000000000010000992,3000,20.000,1222668.40,V,61133.42,0.00,1.000,3200
000000000030000237,2000,5.000,851600.65,V,170320.13,0.00,1.000,3200
000000000010000993,4000,5.000,68113.90,V,13622.78,0.00,1.000,3200
000000000010000994,1000,2.000,205702.56,V,102851.28,0.00,1.000,3200
000000000010000995,3000,0.000,0.00,V,90802.38,0.00,1.000,3200
000000000010000996,4000,1.000,46755.53,V,46755.53,0.00,1.000,3200
000000000010000997,1000,14.000,2136492.96,V,152606.64,0.00,1.000,3200
000000000010000997,2000,0.000,0.00,V,152606.64,0.00,1.000,3200
000000000010000998,2000,44.000,659310.52,V,14984.33,0.00,1.000,3200
000000000010000999,3000,0.000,0.00,V,206102.73,0.00,1.000,3200
000000000010001000,4000,34.000,166660.86,V,4901.79,0.00,1.000,3200
000000000010001001,1000,54.000,695152.80,V,12873.20,0.00,1.000,3200
000000000030000238,2000,0.000,0.00,V,271570.31,0.00,1.000,3200
000000000010001002,4000,0.000,0.00,V,99504.98,0.00,1.000,3200
000000000010001002,1000,0.000,0.00,V,99504.98,0.00,1.000,3200
000000000030000239,1000,1.000,142208.85,V,142208.85,0.00,1.000,3200
000000000010001003,1000,0.000,0.00,V,102193.17,0.00,1.000,3200
000000000010001004,4000,1.000,106641.22,V,106641.22,0.00,1.000,3200
000000000010001005,2000,11.000,41831.46,V,3802.86,0.00,1.000,3200
000000000030000240,3000,2.000,861597.06,V,430798.53,0.00,1.000,3200
000000000030000241,4000,2.000,133040.42,V,66520.21,0.00,1.000,3200
000000000010001006,3000,33.000,619347.30,V,18768.10,0.00,1.000,3200
000000000010001006,1000,82.000,1538984.20,V,18768.10,0.00,1.000,3200
000000000030000242,4000,2.000,467580.00,V,233790.00,0.00,1.000,3200
000000000030000243,1000,0.000,0.00,V,152577.92,0.00,1.000,3200
000000000010001007,1000,0.000,0.00,V,76588.68,0.00,1.000,3200
000000000010001008,1000,70.000,1416667.00,V,20238.10,0.00,1.000,3200
000000000010001009,1000,129.000,1609327.89,V,12475.41,0.00,1.000,3200
000000000080000219,2000,0.000,0.00,V,385813.97,0.00,1.000,3200
000000000090000063,2000,40.000,2644886.40,V,66122.16,0.00,1.000,3200
000000000010001010,4000,298.000,2806543.14,V,9417.93,0.00,1.000,3200
000000000080000220,2000,7.000,1695412.39,V,242201.77,0.00,1.000,3200
000000000010001011,1000,0.000,0.00,V,80116.36,0.00,1.000,3200
000000000010001011,4000,0.000,0.00,V,80116.36,0.00,1.000,3200
000000000080000221,2000,3.000,133606.98,V,44535.66,0.00,1.000,3200
000000000010001012,1000,5.000,3906105.30,V,781221.06,0.00,1.000,3200
000000000010001013,1000,0.000,0.00,V,56154.13,0.00,1.000,3200
000000000010001014,2000,7.000,499292.50,V,71327.50,0.00,1.000,3200
000000000010001014,3000,10.000,713275.00,V,71327.50,0.00,1.000,3200
000000000010001015,2000,13.000,1742173.94,V,134013.38,0.00,1.000,3200
000000000010001016,4000,1.000,124258.43,V,124258.43,0.00,1.000,3200
000000000010001017,1000,12.000,8821460.88,V,735121.74,0.00,1.000,3200
000000000010001018,3000,2.000,192961.50,V,96480.75,0.00,1.000,3200
000000000010001019,2000,0.000,0.00,V,26287.47,0.00,1.000,3200
000000000010001020,4000,0.000,0.00,V,51844.69,0.00,1.000,3200
000000000010001021,4000,10.000,2262485.30,V,226248.53,0.00,1.000,3200
000000000010001022,2000,3.000,365154.84,V,121718.28,0.00,1.000,3200
000000000010001023,3000,12.000,970953.60,V,80912.80,0.00,1.000,3200
000000000010001023,4000,4.000,323651.20,V,80912.80,0.00,1.000,3200
000000000010001024,3000,0.000,0.00,V,13444.59,0.00,1.000,3200
000000000010001025,1000,25.000,586356.50,V,23454.26,0.00,1.000,3200
000000000010001026,1000,0.000,0.00,V,107579.87,0.00,1.000,3200
000000000010001026,4000,0.000,0.00,V,107579.87,0.00,1.000,3200
000000000010001027,4000,0.000,0.00,V,114385.40,0.00,1.000,3200
000000000010001028,1000,13.000,610218.31,V,46939.87,0.00,1.000,3200
000000000080000222,1000,6.000,2022717.54,V,337119.59,0.00,1.000,3200
000000000080000222,3000,0.000,0.00,V,337119.59,0.00,1.000,3200
000000000010001029,3000,0.000,0.00,V,13075.47,0.00,1.000,3200
000000000030000244,4000,0.000,0.00,V,117716.11,0.00,1.000,3200
000000000090000064,1000,6.000,244396.08,V,40732.68,0.00,1.000,3200
000000000010001030,4000,0.000,0.00,V,165907.82,0.00,1.000,3200
000000000010001031,1000,9.000,6666975.81,V,740775.09,0.00,1.000,3200
000000000010001031,2000,18.000,13333951.62,V,740775.09,0.00,1.000,3200
000000000030000245,1000,11.000,583288.86,V,53026.26,0.00,1.000,3200
000000000010001032,1000,0.000,0.00,V,103383.21,0.00,1.000,3200
000000000010001033,1000,13.000,4852287.57,V,373252.89,0.00,1.000,3200
000000000010001033,2000,72.000,26874208.08,V,373252.89,0.00,1.000,3200
000000000010001034,4000,7.000,30744.70,V,4392.10,0.00,1.000,3200
000000000010001035,1000,7.000,1045734.34,V,149390.62,0.00,1.000,3200
000000000010001036,4000,6.000,725071.50,V,120845.25,0.00,1.000,3200
000000000080000223,1000,1.000,415061.42,V,415061.42,0.00,1.000,3200
000000000080000224,1000,14.000,652736.70,V,46624.05,0.00,1.000,3200
000000000010001037,1000,40.000,17554736.00,V,438868.40,0.00,1.000,3200
000000000010001038,1000,7.000,2265474.12,V,323639.16,0.00,1.000,3200
000000000080000225,1000,0.000,0.00,V,60972.68,0.00,1.000,3200
000000000090000065,4000,20.000,1402024.60,V,70101.23,0.00,1.000,3200
000000000090000065,3000,33.000,2313340.59,V,70101.23,0.00,1.000,3200
000000000030000246,4000,1.000,145901.47,V,145901.47,0.00,1.000,3200
000000000030000247,4000,7.000,191712.92,V,27387.56,0.00,1.000,3200
000000000010001039,3000,63.000,1448354.88,V,22989.76,0.00,1.000,3200
000000000010001040,1000,9.000,4610239.02,V,512248.78,0.00,1.000,3200
000000000030000248,4000,0.000,0.00,V,155369.28,0.00,1.000,3200
000000000030000248,2000,0.000,0.00,V,155369.28,0.00,1.000,3200
000000000080000226,4000,14.000,4876292.40,V,348306.60,0.00,1.000,3200
000000000030000249,2000,2.000,161050.48,V,80525.24,0.00,1.000,3200
000000000080000227,3000,1.000,137161.72,V,137161.72,0.00,1.000,3200
000000000030000250,4000,0.000,0.00,V,104311.53,0.00,1.000,3200
000000000010001041,2000,18.000,2207148.66,V,122619.37,0.00,1.000,3200
000000000010001041,1000,5.000,613096.85,V,122619.37,0.00,1.000,3200
000000000080000228,4000,22.000,4028176.46,V,183098.93,0.00,1.000,3200
000000000030000251,1000,0.000,0.00,V,176044.59,0.00,1.000,3200
000000000030000252,1000,1.000,48763.12,V,48763.12,0.00,1.000,3200
000000000010001042,1000,2.000,52739.32,V,26369.66,0.00,1.000,3200
000000000010001043,2000,158.000,76310226.96,V,482976.12,0.00,1.000,3200
000000000030000253,3000,0.000,0.00,V,380892.80,0.00,1.000,3200
000000000010001044,3000,3.000,79295.79,V,26431.93,0.00,1.000,3200
000000000010001045,3000,1.000,144421.21,V,144421.21,0.00,1.000,3200
000000000030000254,3000,6.000,609774.36,V,101629.06,0.00,1.000,3200
000000000080000229,2000,4.000,1692600.24,V,423150.06,0.00,1.000,3200
000000000080000230,1000,20.000,8101974.60,V,405098.73,0.00,1.000,3200
000000000080000230,4000,4.000,1620394.92,V,405098.73,0.00,1.000,3200
000000000010001046,3000,0.000,0.00,V,154385.70,0.00,1.000,3200
000000000010001047,2000,11.000,1458833.97,V,132621.27,0.00,1.000,3200
000000000010001048,1000,69.000,905242.74,V,13119.46,0.00,1.000,3200
000000000010001049,4000,48.000,1140437.28,V,23759.11,0.00,1.000,3200
000000000010001050,1000,0.000,0.00,V,19113.82,0.00,1.000,3200
000000000010001051,3000,0.000,0.00,V,161807.66,0.00,1.000,3200
000000000010001052,2000,2.000,249166.42,V,124583.21,0.00,1.000,3200
000000000010001053,1000,28.000,3044182.40,V,108720.80,0.00,1.000,3200
000000000010001054,1000,3.000,394648.32,V,131549.44,0.00,1.000,3200
000000000080000231,1000,2.000,381716.18,V,190858.09,0.00,1.000,3200
000000000010001055,3000,0.000,0.00,V,2753.71,0.00,1.000,3200
000000000010001056,4000,1.000,10641.46,V,10641.46,0.00,1.000,3200
000000000010001057,2000,1.000,9836.89,V,9836.89,0.00,1.000,3200
000000000010001057,3000,1.000,9836.89,V,9836.89,0.00,1.000,3200
000000000010001058,3000,7.000,544165.09,V,77737.87,0.00,1.000,3200
000000000030000255,1000,2.000,258906.58,V,129453.29,0.00,1.000,3200
000000000010001059,1000,2.000,173340.32,V,86670.16,0.00,1.000,3200
000000000010001059,4000,23.000,1993413.68,V,86670.16,0.00,1.000,3200
000000000010001060,4000,1.000,138614.66,V,138614.66,0.00,1.000,3200
000000000010001061,4000,109.000,2433358.51,V,22324.39,0.00,1.000,3200
000000000010001061,2000,24.000,535785.36,V,22324.39,0.00,1.000,3200
000000000010001062,3000,0.000,0.00,V,80453.43,0.00,1.000,3200
000000000010001063,2000,0.000,0.00,V,6574.16,0.00,1.000,3200
000000000010001063,1000,0.000,0.00,V,6574.16,0.00,1.000,3200
000000000010001064,3000,1.000,6087.07,V,6087.07,0.00,1.000,3200
000000000010001065,4000,4.000,76044.52,V,19011.13,0.00,1.000,3200
000000000030000256,3000,1.000,122945.32,V,122945.32,0.00,1.000,3200
000000000010001066,2000,0.000,0.00,V,120846.77,0.00,1.000,3200
000000000030000257,2000,3.000,57022.83,V,19007.61,0.00,1.000,3200
000000000030000257,3000,0.000,0.00,V,19007.61,0.00,1.000,3200
000000000010001067,3000,188.000,1423404.40,V,7571.30,0.00,1.000,3200
000000000010001068,3000,128.000,2000177.92,V,15626.39,0.00,1.000,3200
000000000010001069,1000,0.000,0.00,V,537589.27,0.00,1.000,3200
000000000010001070,3000,69.000,1345014.24,V,19492.96,0.00,1.000,3200
000000000010001070,4000,36.000,701746.56,V,19492.96,0.00,1.000,3200
000000000010001071,2000,6.000,4657029.12,V,776171.52,0.00,1.000,3200
000000000080000232,2000,5.000,1943691.95,V,388738.39,0.00,1.000,3200
000000000080000233,3000,7.000,734266.89,V,104895.27,0.00,1.000,3200
000000000030000258,2000,0.000,0.00,V,71691.11,0.00,1.000,3200
000000000010001072,2000,0.000,0.00,V,157801.39,0.00,1.000,3200
000000000010001073,2000,3.000,427189.92,V,142396.64,0.00,1.000,3200
000000000010001074,3000,13.000,804525.41,V,61886.57,0.00,1.000,3200
000000000010001075,4000,0.000,0.00,V,191642.52,0.00,1.000,3200
000000000030000259,1000,3.000,478596.12,V,159532.04,0.00,1.000,3200
000000000080000234,2000,6.000,754301.94,V,125716.99,0.00,1.000,3200
000000000080000234,4000,9.000,1131452.91,V,125716.99,0.00,1.000,3200
000000000030000260,3000,2.000,201344.50,V,100672.25,0.00,1.000,3200
000000000080000235,3000,4.000,1508270.44,V,377067.61,0.00,1.000,3200
000000000010001076,4000,0.000,0.00,V,360027.85,0.00,1.000,3200
000000000010001077,2000,2.000,226042.50,V,113021.25,0.00,1.000,3200
000000000010001078,1000,0.000,0.00,V,125869.58,0.00,1.000,3200
000000000010001079,4000,52.000,743552.16,V,14299.08,0.00,1.000,3200
000000000010001080,3000,19.000,13862469.92,V,729603.68,0.00,1.000,3200
000000000010001081,1000,0.000,0.00,V,145674.38,0.00,1.000,3200
000000000010001082,1000,139.000,2219849.46,V,15970.14,0.00,1.000,3200
000000000010001083,4000,9.000,576174.24,V,64019.36,0.00,1.000,3200
000000000010001084,1000,13.000,5698527.25,V,438348.25,0.00,1.000,3200
000000000010001085,2000,8.000,69805.28,V,8725.66,0.00,1.000,3200
000000000010001085,1000,14.000,122159.24,V,8725.66,0.00,1.000,3200
000000000030000261,2000,5.000,479376.40,V,95875.28,0.00,1.000,3200
000000000010001086,1000,0.000,0.00,V,135567.38,0.00,1.000,3200
000000000010001087,3000,6.000,487615.02,V,81269.17,0.00,1.000,3200
000000000010001087,4000,2.000,162538.34,V,81269.17,0.00,1.000,3200
000000000010001088,2000,5.000,599614.40,V,119922.88,0.00,1.000,3200
000000000010001089,1000,63.000,1061252.01,V,16845.27,0.00,1.000,3200
000000000010001089,2000,103.000,1735062.81,V,16845.27,0.00,1.000,3200
000000000010001090,4000,8.000,765945.12,V,95743.14,0.00,1.000,3200
000000000010001091,3000,81.000,827144.46,V,10211.66,0.00,1.000,3200
000000000010001092,1000,2.000,332449.36,V,166224.68,0.00,1.000,3200
000000000080000236,3000,8.000,729664.24,V,91208.03,0.00,1.000,3200
000000000010001093,4000,6.000,85740.84,V,14290.14,0.00,1.000,3200
000000000010001094,1000,149.000,935605.27,V,6279.23,0.00,1.000,3200
000000000010001095,3000,0.000,0.00,V,366760.73,0.00,1.000,3200
000000000080000237,2000,12.000,380314.92,V,31692.91,0.00,1.000,3200
000000000010001096,4000,2.000,165305.92,V,82652.96,0.00,1.000,3200
000000000010001096,3000,9.000,743876.64,V,82652.96,0.00,1.000,3200
000000000010001097,1000,3.000,1693369.77,V,564456.59,0.00,1.000,3200
000000000080000238,4000,11.000,2362883.38,V,214807.58,0.00,1.000,3200
000000000030000262,2000,0.000,0.00,V,16674.88,0.00,1.000,3200
000000000010001098,1000,3.000,2333644.65,V,777881.55,0.00,1.000,3200
000000000010001098,2000,11.000,8556697.05,V,777881.55,0.00,1.000,3200
000000000080000239,2000,8.000,480551.76,V,60068.97,0.00,1.000,3200
000000000010001099,3000,4.000,269354.24,V,67338.56,0.00,1.000,3200
000000000080000240,4000,6.000,298841.34,V,49806.89,0.00,1.000,3200
000000000080000241,1000,13.000,741415.22,V,57031.94,0.00,1.000,3200
000000000010001100,2000,2.000,1207081.36,V,603540.68,0.00,1.000,3200
000000000010001101,4000,0.000,0.00,V,262792.39,0.00,1.000,3200
000000000030000263,4000,0.000,0.00,V,125172.66,0.00,1.000,3200
000000000030000264,4000,1.000,616119.91,V,616119.91,0.00,1.000,3200
000000000010001102,1000,0.000,0.00,V,433803.56,0.00,1.000,3200
000000000010001103,4000,0.000,0.00,V,397137.96,0.00,1.000,3200
000000000010001104,2000,11.000,911346.59,V,82849.69,0.00,1.000,3200
000000000030000265,4000,3.000,544829.34,V,181609.78,0.00,1.000,3200
000000000010001105,4000,0.000,0.00,V,56357.11,0.00,1.000,3200
000000000010001106,3000,6.000,697959.72,V,116326.62,0.00,1.000,3200
000000000010001107,3000,0.000,0.00,V,63919.72,0.00,1.000,3200
000000000010001108,2000,0.000,0.00,V,73138.94,0.00,1.000,3200
000000000010001109,4000,4.000,690318.00,V,172579.50,0.00,1.000,3200
000000000010001109,2000,5.000,862897.50,V,172579.50,0.00,1.000,3200
000000000010001110,4000,0.000,0.00,V,446851.02,0.00,1.000,3200
000000000010001111,1000,0.000,0.00,V,2897.26,0.00,1.000,3200
000000000090000066,2000,9.000,981322.20,V,109035.80,0.00,1.000,3200
000000000090000066,1000,20.000,2180716.00,V,109035.80,0.00,1.000,3200
000000000010001112,2000,1.000,420132.76,V,420132.76,0.00,1.000,3200
000000000030000266,1000,0.000,0.00,V,708645.18,0.00,1.000,3200
000000000010001113,2000,66.000,343138.62,V,5199.07,0.00,1.000,3200
000000000030000267,4000,0.000,0.00,V,564245.92,0.00,1.000,3200
000000000030000268,3000,3.000,351830.97,V,117276.99,0.00,1.000,3200
000000000030000268,1000,1.000,117276.99,V,117276.99,0.00,1.000,3200
000000000010001114,3000,105.000,1078746.90,V,10273.78,0.00,1.000,3200
000000000010001115,4000,16.000,1117057.92,V,69816.12,0.00,1.000,3200
000000000010001115,3000,8.000,558528.96,V,69816.12,0.00,1.000,3200
000000000010001116,2000,13.000,993875.22,V,76451.94,0.00,1.000,3200
000000000010001117,1000,0.000,0.00,V,168450.53,0.00,1.000,3200
000000000010001118,4000,15.000,350748.75,V,23383.25,0.00,1.000,3200
000000000010001119,1000,4.000,489298.68,V,122324.67,0.00,1.000,3200
000000000090000067,4000,32.000,3781548.80,V,118173.40,0.00,1.000,3200
000000000090000067,2000,29.000,3427028.60,V,118173.40,0.00,1.000,3200
000000000010001120,1000,0.000,0.00,V,179896.30,0.00,1.000,3200
000000000010001121,2000,1.000,140738.43,V,140738.43,0.00,1.000,3200
000000000010001121,3000,2.000,281476.86,V,140738.43,0.00,1.000,3200
000000000010001122,4000,97.000,631835.69,V,6513.77,0.00,1.000,3200
000000000010001123,2000,0.000,0.00,V,6020.83,0.00,1.000,3200
000000000010001124,4000,9.000,195541.47,V,21726.83,0.00,1.000,3200
000000000010001125,1000,78.000,36639256.68,V,469734.06,0.00,1.000,3200
000000000030000269,3000,1.000,34704.44,V,34704.44,0.00,1.000,3200
000000000010001126,3000,142.000,3435350.62,V,24192.61,0.00,1.000,3200
000000000010001127,1000,0.000,0.00,V,42210.15,0.00,1.000,3200
000000000010001127,3000,0.000,0.00,V,42210.15,0.00,1.000,3200
000000000010001128,4000,12.000,3826991.52,V,318915.96,0.00,1.000,3200
000000000010001129,3000,7.000,862540.56,V,123220.08,0.00,1.000,3200
000000000010001130,2000,4.000,208408.12,V,52102.03,0.00,1.000,3200
000000000010001131,3000,6.000,904192.44,V,150698.74,0.00,1.000,3200
000000000010001132,4000,2.000,187036.76,V,93518.38,0.00,1.000,3200
000000000010001133,1000,21.000,497184.45,V,23675.45,0.00,1.000,3200
000000000010001133,3000,128.000,3030457.60,V,23675.45,0.00,1.000,3200
000000000010001134,3000,103.000,1647151.28,V,15991.76,0.00,1.000,3200
000000000090000068,4000,26.000,409574.10,V,15752.85,0.00,1.000,3200
000000000010001135,2000,94.000,36238262.42,V,385513.43,0.00,1.000,3200
000000000010001136,3000,15.000,363436.65,V,24229.11,0.00,1.000,3200
000000000090000069,3000,30.000,2717595.60,V,90586.52,0.00,1.000,3200
000000000010001137,2000,98.000,1813740.88,V,18507.56,0.00,1.000,3200
000000000010001138,1000,6.000,39986.10,V,6664.35,0.00,1.000,3200
000000000010001139,1000,4.000,164614.32,V,41153.58,0.00,1.000,3200
000000000010001140,1000,44.000,522187.60,V,11867.90,0.00,1.000,3200
000000000010001140,3000,31.000,367904.90,V,11867.90,0.00,1.000,3200
000000000030000270,4000,0.000,0.00,V,148375.46,0.00,1.000,3200
000000000010001141,4000,0.000,0.00,V,30634.12,0.00,1.000,3200
000000000010001142,2000,15.000,1994699.85,V,132979.99,0.00,1.000,3200
000000000010001143,3000,0.000,0.00,V,58082.96,0.00,1.000,3200
000000000010001144,1000,4.000,1357151.60,V,339287.90,0.00,1.000,3200
000000000090000070,4000,18.000,1740909.60,V,96717.20,0.00,1.000,3200
000000000030000271,4000,0.000,0.00,V,38489.52,0.00,1.000,3200
000000000010001145,3000,1.000,134534.50,V,134534.50,0.00,1.000,3200
000000000010001146,4000,0.000,0.00,V,5010.86,0.00,1.000,3200
000000000010001146,1000,0.000,0.00,V,5010.86,0.00,1.000,3200
000000000010001147,3000,1.000,24256.37,V,24256.37,0.00,1.000,3200
000000000010001148,4000,4.000,424303.52,V,106075.88,0.00,1.000,3200
000000000010001149,3000,0.000,0.00,V,90042.58,0.00,1.000,3200
000000000030000272,1000,2.000,1184197.28,V,592098.64,0.00,1.000,3200
000000000010001150,4000,66.000,31913433.42,V,483536.87,0.00,1.000,3200
000000000010001151,3000,0.000,0.00,V,85790.04,0.00,1.000,3200
000000000030000273,4000,4.000,196815.28,V,49203.82,0.00,1.000,3200
000000000010001152,4000,0.000,0.00,V,319984.85,0.00,1.000,3200
000000000010001152,2000,0.000,0.00,V,319984.85,0.00,1.000,3200
000000000010001153,3000,6.000,769842.90,V,128307.15,0.00,1.000,3200
000000000080000242,2000,3.000,300439.89,V,100146.63,0.00,1.000,3200
000000000080000242,3000,3.000,300439.89,V,100146.63,0.00,1.000,3200
000000000030000274,1000,0.000,0.00,V,12419.30,0.00,1.000,3200
000000000030000275,1000,3.000,166617.06,V,55539.02,0.00,1.000,3200
000000000010001154,3000,11.000,6629932.87,V,602721.17,0.00,1.000,3200
000000000030000276,4000,0.000,0.00,V,191000.76,0.00,1.000,3200
000000000010001155,3000,125.000,95077133.75,V,760617.07,0.00,1.000,3200
000000000010001156,3000,9.000,6843977.73,V,760441.97,0.00,1.000,3200
000000000080000243,3000,2.000,892033.52,V,446016.76,0.00,1.000,3200
000000000090000071,1000,29.000,3341767.73,V,115233.37,0.00,1.000,3200
000000000090000072,1000,30.000,4304643.60,V,143488.12,0.00,1.000,3200
000000000010001157,3000,0.000,0.00,V,149057.84,0.00,1.000,3200
000000000010001158,1000,11.000,4748756.98,V,431705.18,0.00,1.000,3200
000000000090000073,1000,12.000,228300.00,V,19025.00,0.00,1.000,3200
000000000030000277,4000,0.000,0.00,V,432855.37,0.00,1.000,3200
000000000030000277,3000,0.000,0.00,V,432855.37,0.00,1.000,3200
000000000010001159,2000,0.000,0.00,V,69411.92,0.00,1.000,3200
000000000010001159,4000,0.000,0.00,V,69411.92,0.00,1.000,3200
000000000080000244,1000,2.000,873093.76,V,436546.88,0.00,1.000,3200
000000000080000245,4000,6.000,1162807.74,V,193801.29,0.00,1.000,3200
000000000010001160,3000,0.000,0.00,V,102529.65,0.00,1.000,3200
000000000010001160,4000,4.000,410118.60,V,102529.65,0.00,1.000,3200
000000000030000278,3000,0.000,0.00,V,78127.16,0.00,1.000,3200
000000000030000279,2000,1.000,14937.72,V,14937.72,0.00,1.000,3200
000000000030000280,2000,5.000,268362.05,V,53672.41,0.00,1.000,3200
000000000010001161,1000,12.000,702391.80,V,58532.65,0.00,1.000,3200
000000000010001162,3000,19.000,310561.46,V,16345.34,0.00,1.000,3200
000000000090000074,2000,21.000,2162341.44,V,102968.64,0.00,1.000,3200
000000000010001163,3000,4.000,166309.68,V,41577.42,0.00,1.000,3200
000000000010001164,1000,10.000,348902.10,V,34890.21,0.00,1.000,3200
000000000010001164,3000,3.000,104670.63,V,34890.21,0.00,1.000,3200
000000000080000246,1000,7.000,1764932.96,V,252133.28,0.00,1.000,3200
000000000080000246,4000,2.000,504266.56,V,252133.28,0.00,1.000,3200
000000000010001165,2000,0.000,0.00,V,257598.96,0.00,1.000,3200
000000000010001166,4000,8.000,57559.04,V,7194.88,0.00,1.000,3200
000000000010001167,4000,197.000,1248526.90,V,6337.70,0.00,1.000,3200
000000000010001168,2000,20.000,45687.80,V,2284.39,0.00,1.000,3200
000000000010001169,4000,8.000,3958283.92,V,494785.49,0.00,1.000,3200
000000000010001169,1000,2.000,989570.98,V,494785.49,0.00,1.000,3200
000000000010001170,4000,0.000,0.00,V,662314.25,0.00,1.000,3200
000000000010001171,4000,6.000,77950.62,V,12991.77,0.00,1.000,3200
000000000010001172,1000,19.000,591552.27,V,31134.33,0.00,1.000,3200
000000000010001173,4000,0.000,0.00,V,292554.47,0.00,1.000,3200
000000000030000281,3000,1.000,91784.16,V,91784.16,0.00,1.000,3200
000000000010001174,4000,89.000,551404.84,V,6195.56,0.00,1.000,3200
000000000010001175,4000,63.000,1286095.86,V,20414.22,0.00,1.000,3200
000000000030000282,1000,3.000,518770.44,V,172923.48,0.00,1.000,3200
000000000010001176,4000,1.000,173587.56,V,173587.56,0.00,1.000,3200
000000000030000283,3000,0.000,0.00,V,101521.18,0.00,1.000,3200
000000000030000283,1000,2.000,203042.36,V,101521.18,0.00,1.000,3200
000000000010001177,2000,4.000,348818.08,V,87204.52,0.00,1.000,3200
000000000010001177,3000,4.000,348818.08,V,87204.52,0.00,1.000,3200
000000000080000247,1000,3.000,150125.43,V,50041.81,0.00,1.000,3200
000000000080000247,3000,0.000,0.00,V,50041.81,0.00,1.000,3200
000000000010001178,4000,8.000,998701.76,V,124837.72,0.00,1.000,3200
000000000010001178,2000,8.000,998701.76,V,124837.72,0.00,1.000,3200
000000000010001179,2000,0.000,0.00,V,72235.47,0.00,1.000,3200
000000000010001179,3000,0.000,0.00,V,72235.47,0.00,1.000,3200
000000000030000284,3000,0.000,0.00,V,164955.72,0.00,1.000,3200
000000000030000284,2000,3.000,494867.16,V,164955.72,0.00,1.000,3200
000000000010001180,4000,8.000,1026180.88,V,128272.61,0.00,1.000,3200
000000000010001181,1000,8.000,1102853.52,V,137856.69,0.00,1.000,3200
000000000010001182,4000,15.000,370378.05,V,24691.87,0.00,1.000,3200
000000000010001182,3000,32.000,790139.84,V,24691.87,0.00,1.000,3200
000000000010001183,2000,5.000,3229209.90,V,645841.98,0.00,1.000,3200
000000000010001183,3000,1.000,645841.98,V,645841.98,0.00,1.000,3200
000000000010001184,1000,176.000,111044850.40,V,630936.65,0.00,1.000,3200
000000000030000285,4000,3.000,306914.58,V,102304.86,0.00,1.000,3200
000000000010001185,4000,0.000,0.00,V,74092.15,0.00,1.000,3200
000000000030000286,1000,4.000,214220.00,V,53555.00,0.00,1.000,3200
000000000030000286,4000,0.000,0.00,V,53555.00,0.00,1.000,3200
000000000010001186,2000,0.000,0.00,V,14614.76,0.00,1.000,3200
000000000010001186,3000,7.000,102303.32,V,14614.76,0.00,1.000,3200
000000000010001187,4000,0.000,0.00,V,65871.01,0.00,1.000,3200
000000000030000287,4000,3.000,961955.76,V,320651.92,0.00,1.000,3200
000000000010001188,1000,0.000,0.00,V,87396.63,0.00,1.000,3200
000000000010001188,4000,0.000,0.00,V,87396.63,0.00,1.000,3200
000000000010001189,4000,0.000,0.00,V,44464.07,0.00,1.000,3200
000000000010001190,4000,3.000,101102.43,V,33700.81,0.00,1.000,3200
000000000080000248,2000,3.000,653838.87,V,217946.29,0.00,1.000,3200
000000000080000248,4000,10.000,2179462.90,V,217946.29,0.00,1.000,3200
000000000010001191,3000,0.000,0.00,V,128307.91,0.00,1.000,3200
000000000030000288,2000,0.000,0.00,V,168514.25,0.00,1.000,3200
000000000030000288,3000,0.000,0.00,V,168514.25,0.00,1.000,3200
000000000010001192,4000,6.000,658789.92,V,109798.32,0.00,1.000,3200
000000000010001193,4000,55.000,848464.65,V,15426.63,0.00,1.000,3200
000000000010001194,2000,0.000,0.00,V,67747.56,0.00,1.000,3200
000000000010001195,2000,28.000,5022558.24,V,179377.08,0.00,1.000,3200
000000000010001195,3000,6.000,1076262.48,V,179377.08,0.00,1.000,3200
000000000010001196,4000,35.000,682648.40,V,19504.24,0.00,1.000,3200
000000000010001197,1000,4.000,375356.60,V,93839.15,0.00,1.000,3200
000000000010001198,1000,17.000,8905514.26,V,523853.78,0.00,1.000,3200
000000000010001198,4000,16.000,8381660.48,V,523853.78,0.00,1.000,3200
000000000010001199,3000,1.000,114361.29,V,114361.29,0.00,1.000,3200
000000000080000249,1000,8.000,999398.96,V,124924.87,0.00,1.000,3200
000000000080000250,2000,6.000,453931.02,V,75655.17,0.00,1.000,3200
000000000010001200,1000,64.000,787125.76,V,12298.84,0.00,1.000,3200
000000000010001200,3000,0.000,0.00,V,12298.84,0.00,1.000,3200
000000000010001201,2000,5.000,543175.55,V,108635.11,0.00,1.000,3200
000000000010001201,3000,11.000,1194986.21,V,108635.11,0.00,1.000,3200
000000000010001202,2000,0.000,0.00,V,161927.17,0.00,1.000,3200
000000000010001203,4000,93.000,1653500.94,V,17779.58,0.00,1.000,3200
000000000010001204,4000,1.000,155847.26,V,155847.26,0.00,1.000,3200
000000000010001204,3000,2.000,311694.52,V,155847.26,0.00,1.000,3200
000000000010001205,1000,0.000,0.00,V,142209.23,0.00,1.000,3200
000000000010001206,3000,3.000,125964.69,V,41988.23,0.00,1.000,3200
000000000010001207,4000,21.000,632816.52,V,30134.12,0.00,1.000,3200
000000000010001208,4000,0.000,0.00,V,170636.21,0.00,1.000,3200
000000000010001209,2000,0.000,0.00,V,132186.67,0.00,1.000,3200
