Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500002466,ZDOM,2025-01-26T00:00:00,0001000036,Z100,Z01,ZAR
4500002467,WK,2025-07-23T00:00:00,0001000036,Z100,Z02,ZAR
4500002468,AN,2025-10-30T00:00:00,0001000036,Z100,Z03,ZAR
4500002469,WK,2026-03-27T00:00:00,0001000036,Z100,Z03,ZAR
4500002470,WK,2024-09-23T00:00:00,0001000031,Z100,Z02,ZAR
4500002471,WK,2024-11-12T00:00:00,0001000031,Z100,Z02,ZAR
4500002472,AN,2025-02-07T00:00:00,0001000031,Z100,Z01,ZAR
4500002473,ZDOM,2025-04-27T00:00:00,0001000031,Z100,Z02,ZAR
4500002474,ZDOM,2025-06-01T00:00:00,0001000031,Z100,Z01,ZAR
4500002475,ZDOM,2025-09-02T00:00:00,0001000031,Z100,Z01,ZAR
4500002476,WK,2025-11-09T00:00:00,0001000031,Z100,Z02,ZAR
4500002477,ZDOM,2026-02-10T00:00:00,0001000031,Z100,Z01,ZAR
4500002478,AN,2026-04-30T00:00:00,0001000031,Z100,Z03,ZAR
4500002479,WK,2026-08-21T00:00:00,0001000031,Z100,Z03,ZAR
4500002480,WK,2024-10-19T00:00:00,0001000001,Z100,Z02,ZAR
4500002481,AN,2025-04-23T00:00:00,0001000001,Z100,Z03,ZAR
4500002482,AN,2025-07-13T00:00:00,0001000001,Z100,Z03,ZAR
4500002483,ZDOM,2025-12-04T00:00:00,0001000001,Z100,Z02,ZAR
4500002484,WK,2025-12-15T00:00:00,0001000001,Z100,Z02,ZAR
4500002485,AN,2026-07-31T00:00:00,0001000001,Z100,Z01,ZAR
4500002486,AN,2024-10-07T00:00:00,0001000001,Z100,Z01,ZAR
4500002487,AN,2025-04-23T00:00:00,0001000001,Z100,Z02,ZAR
4500002488,WK,2025-09-08T00:00:00,0001000001,Z100,Z01,ZAR
4500002489,AN,2025-10-19T00:00:00,0001000001,Z100,Z01,ZAR
4500002490,AN,2025-12-02T00:00:00,0001000001,Z100,Z03,ZAR
4500002491,AN,2026-05-25T00:00:00,0001000001,Z100,Z02,ZAR
4500002492,AN,2025-10-05T00:00:00,0001000030,Z100,Z02,ZAR
4500002493,AN,2026-06-04T00:00:00,0001000030,Z100,Z03,ZAR
4500002494,ZDOM,2026-08-02T00:00:00,0001000030,Z100,Z02,ZAR
4500002495,AN,2024-10-04T00:00:00,0001000025,Z100,Z01,ZAR
4500002496,AN,2024-12-20T00:00:00,0001000025,Z100,Z01,ZAR
4500002497,WK,2025-04-04T00:00:00,0001000025,Z100,Z03,ZAR
4500002498,WK,2025-06-21T00:00:00,0001000025,Z100,Z03,ZAR
4500002499,ZDOM,2025-09-14T00:00:00,0001000025,Z100,Z01,ZAR
4500002500,WK,2025-12-09T00:00:00,0001000025,Z100,Z02,ZAR
4500002501,WK,2026-03-30T00:00:00,0001000025,Z100,Z01,ZAR
4500002502,WK,2026-04-26T00:00:00,0001000025,Z100,Z01,ZAR
4500002503,WK,2026-07-12T00:00:00,0001000025,Z100,Z02,ZAR
4500002504,ZDOM,2024-09-18T00:00:00,0001000050,Z100,Z02,ZAR
4500002505,ZDOM,2025-04-03T00:00:00,0001000050,Z100,Z01,ZAR
4500002506,AN,2025-10-31T00:00:00,0001000050,Z100,Z03,ZAR
4500002507,ZDOM,2026-05-01T00:00:00,0001000050,Z100,Z03,ZAR
4500002508,AN,2024-09-12T00:00:00,0001000034,Z100,Z01,ZAR
4500002509,ZDOM,2024-10-31T00:00:00,0001000034,Z100,Z03,ZAR
4500002510,WK,2024-12-27T00:00:00,0001000034,Z100,Z03,ZAR
4500002511,AN,2025-02-11T00:00:00,0001000034,Z100,Z02,ZAR
4500002512,WK,2025-03-30T00:00:00,0001000034,Z100,Z03,ZAR
4500002513,ZDOM,2025-05-03T00:00:00,0001000034,Z100,Z02,ZAR
4500002514,AN,2025-06-09T00:00:00,0001000034,Z100,Z02,ZAR
4500002515,ZDOM,2025-08-27T00:00:00,0001000034,Z100,Z02,ZAR
4500002516,WK,2025-10-23T00:00:00,0001000034,Z100,Z03,ZAR
4500002517,WK,2025-12-09T00:00:00,0001000034,Z100,Z03,ZAR
4500002518,WK,2026-02-08T00:00:00,0001000034,Z100,Z01,ZAR
4500002519,WK,2026-04-07T00:00:00,0001000034,Z100,Z03,ZAR
4500002520,AN,2026-06-10T00:00:00,0001000034,Z100,Z01,ZAR
4500002521,WK,2026-08-14T00:00:00,0001000034,Z100,Z03,ZAR
4500002522,WK,2024-09-20T00:00:00,0001000034,Z100,Z02,ZAR
4500002523,ZDOM,2024-12-11T00:00:00,0001000034,Z100,Z02,ZAR
4500002524,WK,2025-01-07T00:00:00,0001000034,Z100,Z01,ZAR
4500002525,AN,2025-01-17T00:00:00,0001000034,Z100,Z02,ZAR
4500002526,AN,2025-04-23T00:00:00,0001000034,Z100,Z02,ZAR
4500002527,ZDOM,2025-06-26T00:00:00,0001000034,Z100,Z02,ZAR
4500002528,AN,2025-08-09T00:00:00,0001000034,Z100,Z01,ZAR
4500002529,WK,2025-10-18T00:00:00,0001000034,Z100,Z01,ZAR
4500002530,AN,2025-11-20T00:00:00,0001000034,Z100,Z03,ZAR
4500002531,WK,2026-04-04T00:00:00,0001000034,Z100,Z02,ZAR
4500002532,ZDOM,2026-04-30T00:00:00,0001000034,Z100,Z02,ZAR
4500002533,AN,2026-05-05T00:00:00,0001000034,Z100,Z03,ZAR
4500002534,AN,2026-08-22T00:00:00,0001000034,Z100,Z01,ZAR
4500002535,WK,2024-12-01T00:00:00,0001000025,Z100,Z01,ZAR
4500002536,ZDOM,2025-11-14T00:00:00,0001000025,Z100,Z01,ZAR
4500002537,AN,2026-04-10T00:00:00,0001000025,Z100,Z02,ZAR
4500002538,AN,2026-06-25T00:00:00,0001000025,Z100,Z03,ZAR
4500002539,WK,2025-05-06T00:00:00,0001000022,Z100,Z02,ZAR
4500002540,AN,2025-11-26T00:00:00,0001000022,Z100,Z02,ZAR
4500002541,AN,2024-12-10T00:00:00,0001000022,Z100,Z02,ZAR
4500002542,AN,2025-01-12T00:00:00,0001000022,Z100,Z03,ZAR
4500002543,AN,2026-05-18T00:00:00,0001000022,Z100,Z02,ZAR
4500002544,ZDOM,2026-06-25T00:00:00,0001000022,Z100,Z01,ZAR
4500002545,WK,2026-07-13T00:00:00,0001000029,Z100,Z02,ZAR
4500002546,WK,2024-09-20T00:00:00,0001000004,Z100,Z02,ZAR
4500002547,WK,2024-10-31T00:00:00,0001000004,Z100,Z01,ZAR
4500002548,WK,2025-08-19T00:00:00,0001000004,Z100,Z02,ZAR
4500002549,AN,2025-09-11T00:00:00,0001000004,Z100,Z02,ZAR
4500002550,AN,2024-09-26T00:00:00,0001000043,Z100,Z03,ZAR
4500002551,ZDOM,2025-07-10T00:00:00,0001000043,Z100,Z03,ZAR
4500002552,WK,2025-08-24T00:00:00,0001000043,Z100,Z03,ZAR
4500002553,AN,2026-02-22T00:00:00,0001000043,Z100,Z02,ZAR
4500002554,WK,2026-07-26T00:00:00,0001000043,Z100,Z03,ZAR
4500002555,WK,2026-01-15T00:00:00,0001000034,Z100,Z03,ZAR
4500002556,ZDOM,2026-02-20T00:00:00,0001000034,Z100,Z03,ZAR
4500002557,AN,2026-03-25T00:00:00,0001000034,Z100,Z02,ZAR
4500002558,AN,2026-04-29T00:00:00,0001000034,Z100,Z02,ZAR
4500002559,ZDOM,2024-09-06T00:00:00,0001000046,Z100,Z02,ZAR
4500002560,ZDOM,2026-03-01T00:00:00,0001000046,Z100,Z02,ZAR
4500002561,ZDOM,2026-03-11T00:00:00,0001000046,Z100,Z01,ZAR
4500002562,WK,2024-10-28T00:00:00,0001000042,Z100,Z03,ZAR
4500002563,ZDOM,2025-04-02T00:00:00,0001000042,Z100,Z03,ZAR
4500002564,AN,2025-07-16T00:00:00,0001000042,Z100,Z03,ZAR
4500002565,WK,2025-11-21T00:00:00,0001000042,Z100,Z02,ZAR
4500002566,WK,2026-05-30T00:00:00,0001000042,Z100,Z03,ZAR
4500002567,AN,2026-06-24T00:00:00,0001000042,Z100,Z02,ZAR
4500002568,AN,2024-10-04T00:00:00,0001000030,Z100,Z01,ZAR
4500002569,ZDOM,2025-01-29T00:00:00,0001000030,Z100,Z02,ZAR
4500002570,AN,2025-02-16T00:00:00,0001000030,Z100,Z01,ZAR
4500002571,AN,2025-07-17T00:00:00,0001000030,Z100,Z01,ZAR
4500002572,ZDOM,2025-11-24T00:00:00,0001000030,Z100,Z02,ZAR
4500002573,AN,2025-12-23T00:00:00,0001000030,Z100,Z01,ZAR
4500002574,ZDOM,2026-04-13T00:00:00,0001000030,Z100,Z03,ZAR
4500002575,ZDOM,2026-05-20T00:00:00,0001000030,Z100,Z01,ZAR
4500002576,AN,2026-06-11T00:00:00,0001000030,Z100,Z01,ZAR
4500002577,WK,2025-10-18T00:00:00,0001000025,Z100,Z01,ZAR
4500002578,WK,2026-04-01T00:00:00,0001000025,Z100,Z01,ZAR
4500002579,WK,2026-04-19T00:00:00,0001000025,Z100,Z03,ZAR
4500002580,AN,2025-05-23T00:00:00,0001000025,Z100,Z03,ZAR
4500002581,AN,2026-03-27T00:00:00,0001000025,Z100,Z01,ZAR
4500002582,ZDOM,2026-08-21T00:00:00,0001000025,Z100,Z03,ZAR
4500002583,WK,2024-09-21T00:00:00,0001000018,Z100,Z01,ZAR
4500002584,AN,2024-12-30T00:00:00,0001000018,Z100,Z02,ZAR
4500002585,WK,2025-02-08T00:00:00,0001000018,Z100,Z01,ZAR
4500002586,ZDOM,2025-05-25T00:00:00,0001000018,Z100,Z02,ZAR
4500002587,WK,2025-08-01T00:00:00,0001000018,Z100,Z03,ZAR
4500002588,WK,2025-10-12T00:00:00,0001000018,Z100,Z02,ZAR
4500002589,WK,2026-01-28T00:00:00,0001000018,Z100,Z03,ZAR
4500002590,AN,2026-05-07T00:00:00,0001000018,Z100,Z03,ZAR
4500002591,ZDOM,2026-07-31T00:00:00,0001000018,Z100,Z02,ZAR
4500002592,AN,2026-09-07T00:00:00,0001000018,Z100,Z01,ZAR
4500002593,WK,2024-09-19T00:00:00,0001000034,Z100,Z02,ZAR
4500002594,ZDOM,2024-11-11T00:00:00,0001000034,Z100,Z02,ZAR
4500002595,AN,2026-01-29T00:00:00,0001000034,Z100,Z02,ZAR
4500002596,ZDOM,2026-05-30T00:00:00,0001000034,Z100,Z03,ZAR
4500002597,ZDOM,2024-09-09T00:00:00,0001000023,Z100,Z03,ZAR
4500002598,AN,2024-12-02T00:00:00,0001000023,Z100,Z01,ZAR
4500002599,ZDOM,2025-02-02T00:00:00,0001000023,Z100,Z03,ZAR
4500002600,WK,2025-05-10T00:00:00,0001000023,Z100,Z01,ZAR
4500002601,WK,2025-06-22T00:00:00,0001000023,Z100,Z02,ZAR
4500002602,WK,2025-09-21T00:00:00,0001000023,Z100,Z03,ZAR
4500002603,AN,2025-12-23T00:00:00,0001000023,Z100,Z01,ZAR
4500002604,WK,2026-03-30T00:00:00,0001000023,Z100,Z01,ZAR
4500002605,WK,2026-06-27T00:00:00,0001000023,Z100,Z01,ZAR
4500002606,AN,2024-10-12T00:00:00,0001000057,Z100,Z01,ZAR
4500002607,WK,2025-06-17T00:00:00,0001000057,Z100,Z01,ZAR
4500002608,AN,2026-01-27T00:00:00,0001000057,Z100,Z01,ZAR
4500002609,ZDOM,2026-08-12T00:00:00,0001000057,Z100,Z01,ZAR
4500002610,AN,2024-09-24T00:00:00,0001000018,Z100,Z03,ZAR
4500002611,WK,2025-10-17T00:00:00,0001000018,Z100,Z03,ZAR
4500002612,ZDOM,2026-06-21T00:00:00,0001000018,Z100,Z03,ZAR
4500002613,AN,2024-10-25T00:00:00,0001000037,Z100,Z03,ZAR
4500002614,WK,2025-03-11T00:00:00,0001000037,Z100,Z02,ZAR
4500002615,ZDOM,2025-04-02T00:00:00,0001000037,Z100,Z02,ZAR
4500002616,AN,2025-10-02T00:00:00,0001000037,Z100,Z02,ZAR
4500002617,WK,2025-12-14T00:00:00,0001000037,Z100,Z01,ZAR
4500002618,AN,2026-01-26T00:00:00,0001000037,Z100,Z01,ZAR
4500002619,AN,2026-05-05T00:00:00,0001000037,Z100,Z03,ZAR
4500002620,AN,2026-06-09T00:00:00,0001000037,Z100,Z02,ZAR
4500002621,AN,2026-08-04T00:00:00,0001000037,Z100,Z01,ZAR
4500002622,WK,2026-09-07T00:00:00,0001000037,Z100,Z03,ZAR
4500002623,ZDOM,2024-09-30T00:00:00,0001000037,Z100,Z01,ZAR
4500002624,AN,2025-03-13T00:00:00,0001000037,Z100,Z03,ZAR
4500002625,WK,2025-12-12T00:00:00,0001000037,Z100,Z02,ZAR
4500002626,WK,2024-10-22T00:00:00,0001000027,Z100,Z02,ZAR
4500002627,WK,2025-02-21T00:00:00,0001000027,Z100,Z02,ZAR
4500002628,WK,2025-06-10T00:00:00,0001000027,Z100,Z01,ZAR
4500002629,ZDOM,2025-10-18T00:00:00,0001000027,Z100,Z02,ZAR
4500002630,ZDOM,2026-01-03T00:00:00,0001000027,Z100,Z01,ZAR
4500002631,WK,2026-04-29T00:00:00,0001000027,Z100,Z03,ZAR
4500002632,ZDOM,2026-08-17T00:00:00,0001000027,Z100,Z03,ZAR
4500002633,WK,2024-11-30T00:00:00,0001000017,Z100,Z03,ZAR
4500002634,AN,2025-06-29T00:00:00,0001000017,Z100,Z02,ZAR
4500002635,WK,2025-12-13T00:00:00,0001000017,Z100,Z03,ZAR
4500002636,WK,2026-07-26T00:00:00,0001000017,Z100,Z02,ZAR
4500002637,ZDOM,2025-05-22T00:00:00,0001000050,Z100,Z03,ZAR
4500002638,AN,2025-10-15T00:00:00,0001000050,Z100,Z02,ZAR
4500002639,ZDOM,2025-08-02T00:00:00,0001000050,Z100,Z02,ZAR
4500002640,AN,2025-08-06T00:00:00,0001000050,Z100,Z03,ZAR
4500002641,WK,2026-04-22T00:00:00,0001000050,Z100,Z01,ZAR
4500002642,AN,2026-05-17T00:00:00,0001000050,Z100,Z02,ZAR
4500002643,AN,2024-09-26T00:00:00,0001000047,Z100,Z03,ZAR
4500002644,WK,2025-01-17T00:00:00,0001000047,Z100,Z01,ZAR
4500002645,ZDOM,2025-04-23T00:00:00,0001000047,Z100,Z03,ZAR
4500002646,ZDOM,2025-09-02T00:00:00,0001000047,Z100,Z02,ZAR
4500002647,ZDOM,2025-12-31T00:00:00,0001000047,Z100,Z01,ZAR
4500002648,ZDOM,2024-10-05T00:00:00,0001000035,Z100,Z03,ZAR
4500002649,WK,2025-08-23T00:00:00,0001000035,Z100,Z03,ZAR
4500002650,AN,2026-08-21T00:00:00,0001000035,Z100,Z02,ZAR
4500002651,WK,2024-11-14T00:00:00,0001000032,Z100,Z03,ZAR
4500002652,ZDOM,2025-01-17T00:00:00,0001000032,Z100,Z03,ZAR
4500002653,AN,2025-04-10T00:00:00,0001000032,Z100,Z02,ZAR
4500002654,WK,2026-03-17T00:00:00,0001000032,Z100,Z03,ZAR
4500002655,AN,2026-06-22T00:00:00,0001000032,Z100,Z02,ZAR
4500002656,WK,2026-07-19T00:00:00,0001000032,Z100,Z03,ZAR
4500002657,AN,2025-06-08T00:00:00,0001000032,Z100,Z02,ZAR
4500002658,AN,2026-04-22T00:00:00,0001000032,Z100,Z01,ZAR
4500002659,AN,2024-11-20T00:00:00,0001000050,Z100,Z01,ZAR
4500002660,ZDOM,2026-03-11T00:00:00,0001000050,Z100,Z02,ZAR
4500002661,WK,2024-09-12T00:00:00,0001000005,Z100,Z03,ZAR
4500002662,AN,2025-03-08T00:00:00,0001000005,Z100,Z02,ZAR
4500002663,WK,2025-03-12T00:00:00,0001000005,Z100,Z03,ZAR
4500002664,WK,2025-08-24T00:00:00,0001000005,Z100,Z01,ZAR
4500002665,AN,2024-11-26T00:00:00,0001000025,Z100,Z02,ZAR
4500002666,ZDOM,2024-12-21T00:00:00,0001000025,Z100,Z03,ZAR
4500002667,WK,2025-01-14T00:00:00,0001000025,Z100,Z03,ZAR
4500002668,AN,2025-03-03T00:00:00,0001000025,Z100,Z01,ZAR
4500002669,WK,2025-08-17T00:00:00,0001000025,Z100,Z02,ZAR
4500002670,WK,2024-11-12T00:00:00,0001000018,Z100,Z03,ZAR
4500002671,ZDOM,2026-02-10T00:00:00,0001000018,Z100,Z01,ZAR
4500002672,ZDOM,2026-03-08T00:00:00,0001000018,Z100,Z03,ZAR
4500002673,ZDOM,2024-09-16T00:00:00,0001000050,Z100,Z02,ZAR
4500002674,ZDOM,2024-11-24T00:00:00,0001000050,Z100,Z02,ZAR
4500002675,ZDOM,2025-05-02T00:00:00,0001000050,Z100,Z01,ZAR
4500002676,WK,2025-05-31T00:00:00,0001000050,Z100,Z03,ZAR
4500002677,AN,2025-07-08T00:00:00,0001000050,Z100,Z02,ZAR
4500002678,AN,2025-12-23T00:00:00,0001000050,Z100,Z02,ZAR
4500002679,AN,2026-03-21T00:00:00,0001000050,Z100,Z01,ZAR
4500002680,ZDOM,2026-06-11T00:00:00,0001000050,Z100,Z02,ZAR
4500002681,ZDOM,2026-08-27T00:00:00,0001000050,Z100,Z03,ZAR
4500002682,WK,2024-09-25T00:00:00,0001000050,Z100,Z02,ZAR
4500002683,ZDOM,2025-03-15T00:00:00,0001000050,Z100,Z02,ZAR
4500002684,ZDOM,2025-08-20T00:00:00,0001000050,Z100,Z02,ZAR
4500002685,ZDOM,2026-02-01T00:00:00,0001000050,Z100,Z01,ZAR
4500002686,AN,2026-06-16T00:00:00,0001000050,Z100,Z02,ZAR
4500002687,WK,2024-10-01T00:00:00,0001000020,Z100,Z02,ZAR
4500002688,WK,2025-10-21T00:00:00,0001000020,Z100,Z03,ZAR
4500002689,AN,2024-09-11T00:00:00,0001000018,Z100,Z03,ZAR
4500002690,ZDOM,2024-10-11T00:00:00,0001000018,Z100,Z01,ZAR
4500002691,WK,2025-02-04T00:00:00,0001000018,Z100,Z01,ZAR
4500002692,AN,2025-02-27T00:00:00,0001000018,Z100,Z03,ZAR
4500002693,AN,2025-06-06T00:00:00,0001000018,Z100,Z01,ZAR
4500002694,AN,2025-07-27T00:00:00,0001000018,Z100,Z02,ZAR
4500002695,WK,2025-08-10T00:00:00,0001000018,Z100,Z03,ZAR
4500002696,WK,2026-08-27T00:00:00,0001000018,Z100,Z01,ZAR
4500002697,AN,2024-10-17T00:00:00,0001000018,Z100,Z03,ZAR
4500002698,ZDOM,2024-11-14T00:00:00,0001000018,Z100,Z02,ZAR
4500002699,AN,2025-08-10T00:00:00,0001000018,Z100,Z03,ZAR
4500002700,WK,2025-09-26T00:00:00,0001000018,Z100,Z03,ZAR
4500002701,AN,2025-11-02T00:00:00,0001000018,Z100,Z03,ZAR
4500002702,WK,2026-05-17T00:00:00,0001000018,Z100,Z01,ZAR
4500002703,AN,2024-09-14T00:00:00,0001000005,Z100,Z02,ZAR
4500002704,WK,2026-02-24T00:00:00,0001000005,Z100,Z03,ZAR
4500002705,ZDOM,2026-03-20T00:00:00,0001000005,Z100,Z02,ZAR
4500002706,WK,2024-10-04T00:00:00,0001000005,Z100,Z02,ZAR
4500002707,ZDOM,2025-04-27T00:00:00,0001000005,Z100,Z03,ZAR
4500002708,AN,2025-08-14T00:00:00,0001000005,Z100,Z01,ZAR
4500002709,ZDOM,2024-09-10T00:00:00,0001000035,Z100,Z03,ZAR
4500002710,AN,2024-11-03T00:00:00,0001000035,Z100,Z02,ZAR
4500002711,WK,2025-04-09T00:00:00,0001000035,Z100,Z01,ZAR
4500002712,ZDOM,2025-08-12T00:00:00,0001000035,Z100,Z01,ZAR
4500002713,AN,2025-10-11T00:00:00,0001000035,Z100,Z01,ZAR
4500002714,AN,2024-11-30T00:00:00,0001000034,Z100,Z01,ZAR
4500002715,WK,2025-02-26T00:00:00,0001000034,Z100,Z01,ZAR
4500002716,WK,2025-05-14T00:00:00,0001000034,Z100,Z03,ZAR
4500002717,WK,2025-07-26T00:00:00,0001000034,Z100,Z02,ZAR
4500002718,ZDOM,2025-10-20T00:00:00,0001000034,Z100,Z02,ZAR
4500002719,WK,2025-12-11T00:00:00,0001000034,Z100,Z03,ZAR
4500002720,ZDOM,2026-03-06T00:00:00,0001000034,Z100,Z02,ZAR
4500002721,AN,2026-03-09T00:00:00,0001000034,Z100,Z01,ZAR
4500002722,ZDOM,2026-04-07T00:00:00,0001000034,Z100,Z02,ZAR
4500002723,ZDOM,2026-05-20T00:00:00,0001000034,Z100,Z02,ZAR
4500002724,AN,2026-07-12T00:00:00,0001000034,Z100,Z03,ZAR
4500002725,AN,2024-09-29T00:00:00,0001000054,Z100,Z03,ZAR
4500002726,ZDOM,2024-12-20T00:00:00,0001000054,Z100,Z01,ZAR
4500002727,AN,2025-03-05T00:00:00,0001000054,Z100,Z01,ZAR
4500002728,WK,2025-04-09T00:00:00,0001000054,Z100,Z01,ZAR
4500002729,ZDOM,2025-06-03T00:00:00,0001000054,Z100,Z03,ZAR
4500002730,AN,2025-07-09T00:00:00,0001000054,Z100,Z01,ZAR
4500002731,WK,2025-07-24T00:00:00,0001000054,Z100,Z01,ZAR
4500002732,ZDOM,2025-12-10T00:00:00,0001000054,Z100,Z02,ZAR
4500002733,ZDOM,2026-03-27T00:00:00,0001000054,Z100,Z03,ZAR
4500002734,ZDOM,2026-05-24T00:00:00,0001000054,Z100,Z03,ZAR
4500002735,WK,2026-08-06T00:00:00,0001000054,Z100,Z01,ZAR
4500002736,AN,2024-11-04T00:00:00,0001000029,Z100,Z01,ZAR
4500002737,AN,2026-04-26T00:00:00,0001000029,Z100,Z03,ZAR
4500002738,AN,2024-09-26T00:00:00,0001000008,Z100,Z03,ZAR
4500002739,WK,2024-11-29T00:00:00,0001000008,Z100,Z01,ZAR
4500002740,ZDOM,2025-01-06T00:00:00,0001000008,Z100,Z01,ZAR
4500002741,AN,2025-02-08T00:00:00,0001000008,Z100,Z03,ZAR
4500002742,ZDOM,2025-02-20T00:00:00,0001000008,Z100,Z01,ZAR
4500002743,AN,2025-07-04T00:00:00,0001000008,Z100,Z01,ZAR
4500002744,AN,2025-07-29T00:00:00,0001000008,Z100,Z03,ZAR
4500002745,AN,2025-08-17T00:00:00,0001000008,Z100,Z03,ZAR
4500002746,WK,2025-11-20T00:00:00,0001000008,Z100,Z03,ZAR
4500002747,ZDOM,2026-01-07T00:00:00,0001000008,Z100,Z01,ZAR
4500002748,AN,2024-12-19T00:00:00,0001000038,Z100,Z03,ZAR
4500002749,AN,2025-08-02T00:00:00,0001000038,Z100,Z01,ZAR
4500002750,ZDOM,2026-02-13T00:00:00,0001000038,Z100,Z02,ZAR
4500002751,WK,2024-10-01T00:00:00,0001000015,Z100,Z01,ZAR
4500002752,WK,2024-10-29T00:00:00,0001000015,Z100,Z01,ZAR
4500002753,WK,2025-04-24T00:00:00,0001000015,Z100,Z03,ZAR
4500002754,ZDOM,2026-02-01T00:00:00,0001000015,Z100,Z01,ZAR
4500002755,ZDOM,2024-10-05T00:00:00,0001000036,Z100,Z03,ZAR
4500002756,WK,2025-02-28T00:00:00,0001000036,Z100,Z01,ZAR
4500002757,AN,2025-04-06T00:00:00,0001000036,Z100,Z02,ZAR
4500002758,WK,2026-02-07T00:00:00,0001000036,Z100,Z01,ZAR
4500002759,AN,2026-03-17T00:00:00,0001000036,Z100,Z03,ZAR
4500002760,AN,2024-09-22T00:00:00,0001000036,Z100,Z01,ZAR
4500002761,AN,2025-05-10T00:00:00,0001000036,Z100,Z02,ZAR
4500002762,ZDOM,2025-11-29T00:00:00,0001000036,Z100,Z01,ZAR
4500002763,AN,2024-09-28T00:00:00,0001000041,Z100,Z02,ZAR
4500002764,ZDOM,2024-10-26T00:00:00,0001000041,Z100,Z03,ZAR
4500002765,ZDOM,2025-02-18T00:00:00,0001000041,Z100,Z01,ZAR
4500002766,ZDOM,2025-03-11T00:00:00,0001000041,Z100,Z01,ZAR
4500002767,ZDOM,2026-05-10T00:00:00,0001000041,Z100,Z03,ZAR
4500002768,WK,2026-06-26T00:00:00,0001000041,Z100,Z02,ZAR
4500002769,AN,2026-08-17T00:00:00,0001000041,Z100,Z02,ZAR
4500002770,ZDOM,2024-09-17T00:00:00,0001000019,Z100,Z01,ZAR
4500002771,AN,2025-11-24T00:00:00,0001000019,Z100,Z01,ZAR
4500002772,ZDOM,2025-12-19T00:00:00,0001000019,Z100,Z01,ZAR
4500002773,AN,2026-01-31T00:00:00,0001000006,Z100,Z03,ZAR
4500002774,ZDOM,2026-07-25T00:00:00,0001000006,Z100,Z03,ZAR
4500002775,AN,2024-09-15T00:00:00,0001000011,Z100,Z02,ZAR
4500002776,WK,2026-02-21T00:00:00,0001000011,Z100,Z02,ZAR
4500002777,ZDOM,2024-09-22T00:00:00,0001000035,Z100,Z01,ZAR
4500002778,WK,2024-12-01T00:00:00,0001000035,Z100,Z01,ZAR
4500002779,AN,2025-05-23T00:00:00,0001000035,Z100,Z03,ZAR
4500002780,AN,2025-07-28T00:00:00,0001000035,Z100,Z02,ZAR
4500002781,AN,2025-12-07T00:00:00,0001000035,Z100,Z02,ZAR
4500002782,ZDOM,2026-03-11T00:00:00,0001000035,Z100,Z03,ZAR
4500002783,AN,2026-05-03T00:00:00,0001000035,Z100,Z03,ZAR
4500002784,WK,2026-05-20T00:00:00,0001000035,Z100,Z02,ZAR
4500002785,AN,2026-06-18T00:00:00,0001000035,Z100,Z02,ZAR
4500002786,ZDOM,2024-10-07T00:00:00,0001000042,Z100,Z02,ZAR
4500002787,AN,2024-10-26T00:00:00,0001000042,Z100,Z03,ZAR
4500002788,ZDOM,2025-08-04T00:00:00,0001000042,Z100,Z01,ZAR
4500002789,AN,2026-03-08T00:00:00,0001000042,Z100,Z02,ZAR
4500002790,AN,2024-10-17T00:00:00,0001000054,Z100,Z03,ZAR
4500002791,ZDOM,2024-11-09T00:00:00,0001000054,Z100,Z03,ZAR
4500002792,WK,2025-07-03T00:00:00,0001000054,Z100,Z02,ZAR
4500002793,AN,2026-02-02T00:00:00,0001000054,Z100,Z03,ZAR
4500002794,AN,2024-10-03T00:00:00,0001000051,Z100,Z01,ZAR
4500002795,AN,2025-01-21T00:00:00,0001000051,Z100,Z02,ZAR
4500002796,ZDOM,2025-06-05T00:00:00,0001000051,Z100,Z02,ZAR
4500002797,WK,2025-06-28T00:00:00,0001000051,Z100,Z02,ZAR
4500002798,ZDOM,2025-11-04T00:00:00,0001000051,Z100,Z03,ZAR
4500002799,WK,2026-04-20T00:00:00,0001000051,Z100,Z02,ZAR
4500002800,AN,2024-09-10T00:00:00,0001000013,Z100,Z03,ZAR
4500002801,ZDOM,2024-12-11T00:00:00,0001000013,Z100,Z02,ZAR
4500002802,ZDOM,2025-12-12T00:00:00,0001000013,Z100,Z02,ZAR
4500002803,AN,2026-01-10T00:00:00,0001000013,Z100,Z03,ZAR
4500002804,WK,2026-02-27T00:00:00,0001000013,Z100,Z01,ZAR
4500002805,ZDOM,2026-08-21T00:00:00,0001000013,Z100,Z02,ZAR
4500002806,ZDOM,2024-10-02T00:00:00,0001000013,Z100,Z02,ZAR
4500002807,ZDOM,2024-11-15T00:00:00,0001000013,Z100,Z02,ZAR
4500002808,AN,2024-12-17T00:00:00,0001000013,Z100,Z01,ZAR
4500002809,AN,2025-05-01T00:00:00,0001000013,Z100,Z03,ZAR
4500002810,ZDOM,2026-03-11T00:00:00,0001000013,Z100,Z03,ZAR
4500002811,AN,2024-09-08T00:00:00,0001000048,Z100,Z01,ZAR
4500002812,AN,2024-10-25T00:00:00,0001000048,Z100,Z03,ZAR
4500002813,AN,2025-04-27T00:00:00,0001000048,Z100,Z02,ZAR
4500002814,AN,2025-12-09T00:00:00,0001000048,Z100,Z02,ZAR
