Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000813,0001,false,false,000000000080000029,4000,SP04,2026-08-04T00:00:00,1.000,EA,0.000,0.00,,,441505736,541,,,VZIREQ05,SESS-000778
1000000814,0001,false,false,000000000080000030,1000,SP01,2026-04-22T00:00:00,1.000,EA,0.000,0.00,,,413907618,541,,,VZIREQ05,SESS-000779
1000000815,0001,false,false,000000000080000031,1000,SP01,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,413030105,541,,,VZIREQ01,SESS-000780
1000000816,0001,false,false,000000000080000032,1000,SP01,2026-01-24T00:00:00,1.000,EA,0.000,0.00,,,415140421,541,,,VZIREQ02,SESS-000781
1000000817,0001,false,false,000000000080000033,4000,SP04,2026-07-06T00:00:00,1.000,EA,0.000,0.00,,,447339372,541,,,VZIREQ01,SESS-000782
1000000818,0001,false,false,000000000080000034,1000,SP01,2026-05-28T00:00:00,1.000,EA,0.000,0.00,,,418724491,541,,,VZIREQ01,SESS-000783
1000000819,0001,false,false,000000000080000035,4000,SP04,2026-05-16T00:00:00,1.000,EA,0.000,0.00,,,449429741,541,,,VZIREQ05,SESS-000784
1000000820,0001,false,false,000000000080000035,2000,SP02,2025-11-06T00:00:00,1.000,EA,0.000,0.00,,,426336255,541,,,VZIREQ04,SESS-000785
1000000821,0001,false,false,000000000080000036,3000,SP03,2026-08-31T00:00:00,1.000,EA,0.000,0.00,,,435754422,541,,,VZIREQ04,SESS-000786
1000000822,0001,false,false,000000000080000037,2000,SP02,2026-06-22T00:00:00,1.000,EA,0.000,0.00,,,422806907,541,,,VZIREQ02,SESS-000787
1000000823,0001,false,false,000000000080000037,1000,SP01,2026-05-28T00:00:00,1.000,EA,0.000,0.00,,,415336647,541,,,VZIREQ05,SESS-000788
1000000824,0001,false,false,000000000080000038,3000,SP03,2026-04-18T00:00:00,1.000,EA,0.000,0.00,,,438123300,541,,,VZIREQ03,SESS-000789
1000000825,0001,false,false,000000000080000039,1000,SP01,2025-12-14T00:00:00,1.000,EA,0.000,0.00,,,417844019,541,,,VZIREQ03,SESS-000790
1000000826,0001,false,false,000000000080000039,4000,SP04,2026-05-04T00:00:00,1.000,EA,0.000,0.00,,,449923345,541,,,VZIREQ02,SESS-000791
1000000827,0001,false,false,000000000080000040,1000,SP01,2026-06-03T00:00:00,1.000,EA,0.000,0.00,,,417036858,541,,,VZIREQ05,SESS-000792
1000000828,0001,false,false,000000000080000041,1000,SP01,2026-05-28T00:00:00,1.000,EA,0.000,0.00,,,418424111,541,,,VZIREQ03,SESS-000793
1000000829,0001,false,false,000000000080000041,4000,SP04,2025-12-05T00:00:00,1.000,EA,0.000,0.00,,,445445046,541,,,VZIREQ04,SESS-000794
1000000830,0001,false,false,000000000080000042,1000,SP01,2025-11-03T00:00:00,1.000,EA,0.000,0.00,,,416967931,541,,,VZIREQ03,SESS-000795
1000000831,0001,false,false,000000000080000043,4000,SP04,2026-07-09T00:00:00,1.000,EA,0.000,0.00,,,441798736,541,,,VZIREQ01,SESS-000796
1000000832,0001,false,false,000000000080000044,1000,SP01,2026-08-29T00:00:00,1.000,EA,0.000,0.00,,,418260203,541,,,VZIREQ03,SESS-000797
1000000833,0001,false,false,000000000080000045,4000,SP04,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,443698525,541,,,VZIREQ04,SESS-000798
1000000834,0001,false,false,000000000080000046,4000,SP04,2026-07-20T00:00:00,1.000,EA,0.000,0.00,,,449378848,541,,,VZIREQ01,SESS-000799
1000000835,0001,false,false,000000000080000047,2000,SP02,2026-06-08T00:00:00,1.000,EA,0.000,0.00,,,429279236,541,,,VZIREQ04,SESS-000800
1000000836,0001,false,false,000000000080000048,3000,SP03,2026-04-10T00:00:00,1.000,EA,0.000,0.00,,,434307354,541,,,VZIREQ04,SESS-000801
1000000837,0001,false,false,000000000080000049,4000,SP04,2026-06-15T00:00:00,1.000,EA,0.000,0.00,,,448440383,541,,,VZIREQ03,SESS-000802
1000000838,0001,false,false,000000000080000050,2000,SP02,2026-08-02T00:00:00,1.000,EA,0.000,0.00,,,424955168,541,,,VZIREQ04,SESS-000803
1000000839,0001,false,false,000000000080000051,4000,SP04,2026-03-29T00:00:00,1.000,EA,0.000,0.00,,,447527455,541,,,VZIREQ03,SESS-000804
1000000840,0001,false,false,000000000080000052,3000,SP03,2026-06-22T00:00:00,1.000,EA,0.000,0.00,,,433541178,541,,,VZIREQ05,SESS-000805
1000000841,0001,false,false,000000000080000053,1000,SP01,2026-08-23T00:00:00,1.000,EA,0.000,0.00,,,412928307,541,,,VZIREQ01,SESS-000806
1000000842,0001,false,false,000000000080000054,2000,SP02,2025-11-19T00:00:00,1.000,EA,0.000,0.00,,,429033044,541,,,VZIREQ04,SESS-000807
1000000843,0001,false,false,000000000080000054,4000,SP04,2026-06-06T00:00:00,1.000,EA,0.000,0.00,,,444435885,541,,,VZIREQ05,SESS-000808
1000000844,0001,false,false,000000000080000055,3000,SP03,2026-08-18T00:00:00,1.000,EA,0.000,0.00,,,439470582,541,,,VZIREQ05,SESS-000809
1000000845,0001,false,false,000000000080000056,3000,SP03,2026-07-16T00:00:00,1.000,EA,0.000,0.00,,,435685227,541,,,VZIREQ01,SESS-000810
1000000846,0001,false,false,000000000080000057,1000,SP01,2026-08-24T00:00:00,1.000,EA,0.000,0.00,,,418846252,541,,,VZIREQ01,SESS-000811
1000000847,0001,false,false,000000000080000058,2000,SP02,2026-08-02T00:00:00,1.000,EA,0.000,0.00,,,426830337,541,,,VZIREQ02,SESS-000812
1000000848,0001,false,false,000000000080000059,4000,SP04,2026-03-27T00:00:00,1.000,EA,0.000,0.00,,,442590273,541,,,VZIREQ01,SESS-000813
1000000849,0001,false,false,000000000080000060,2000,SP02,2026-08-24T00:00:00,1.000,EA,0.000,0.00,,,429310845,541,,,VZIREQ02,SESS-000814
1000000850,0001,false,false,000000000080000060,3000,SP03,2026-06-14T00:00:00,1.000,EA,0.000,0.00,,,438547921,541,,,VZIREQ02,SESS-000815
1000000851,0001,false,false,000000000080000061,2000,SP02,2026-04-07T00:00:00,1.000,EA,0.000,0.00,,,428092509,541,,,VZIREQ04,SESS-000816
1000000852,0001,false,false,000000000080000062,1000,SP01,2026-03-28T00:00:00,1.000,EA,0.000,0.00,,,417996291,541,,,VZIREQ01,SESS-000817
1000000853,0001,false,false,000000000080000063,1000,SP01,2026-08-12T00:00:00,1.000,EA,0.000,0.00,,,411139581,541,,,VZIREQ05,SESS-000818
1000000854,0001,false,false,000000000080000063,2000,SP02,2026-01-27T00:00:00,1.000,EA,0.000,0.00,,,422849527,541,,,VZIREQ04,SESS-000819
1000000855,0001,false,false,000000000080000064,1000,SP01,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,414817003,541,,,VZIREQ04,SESS-000820
1000000856,0001,false,false,000000000080000065,1000,SP01,2026-08-28T00:00:00,1.000,EA,0.000,0.00,,,416304791,541,,,VZIREQ04,SESS-000821
1000000857,0001,false,false,000000000080000065,4000,SP04,2026-01-18T00:00:00,1.000,EA,0.000,0.00,,,448674014,541,,,VZIREQ01,SESS-000822
1000000858,0001,false,false,000000000080000066,1000,SP01,2026-06-06T00:00:00,1.000,EA,0.000,0.00,,,418590350,541,,,VZIREQ01,SESS-000823
1000000859,0001,false,false,000000000080000067,4000,SP04,2026-03-19T00:00:00,1.000,EA,0.000,0.00,,,446816195,541,,,VZIREQ02,SESS-000824
1000000860,0001,false,false,000000000080000068,1000,SP01,2026-09-13T00:00:00,1.000,EA,0.000,0.00,,,419353275,541,,,VZIREQ04,SESS-000825
1000000861,0001,false,false,000000000080000068,4000,SP04,2026-07-24T00:00:00,1.000,EA,0.000,0.00,,,449643742,541,,,VZIREQ04,SESS-000826
1000000862,0001,false,false,000000000080000069,2000,SP02,2026-08-18T00:00:00,1.000,EA,0.000,0.00,,,427935948,541,,,VZIREQ01,SESS-000827
1000000863,0001,false,false,000000000080000069,1000,SP01,2026-06-15T00:00:00,1.000,EA,0.000,0.00,,,415242353,541,,,VZIREQ04,SESS-000828
1000000864,0001,false,false,000000000080000070,2000,SP02,2026-05-05T00:00:00,1.000,EA,0.000,0.00,,,427211602,541,,,VZIREQ03,SESS-000829
1000000865,0001,false,false,000000000080000071,3000,SP03,2026-07-27T00:00:00,1.000,EA,0.000,0.00,,,434956021,541,,,VZIREQ01,SESS-000830
1000000866,0001,false,false,000000000080000071,1000,SP01,2026-08-23T00:00:00,1.000,EA,0.000,0.00,,,412647468,541,,,VZIREQ03,SESS-000831
1000000867,0001,false,false,000000000080000072,1000,SP01,2026-08-16T00:00:00,1.000,EA,0.000,0.00,,,412484914,541,,,VZIREQ01,SESS-000832
1000000868,0001,false,false,000000000080000073,4000,SP04,2026-08-17T00:00:00,1.000,EA,0.000,0.00,,,447283464,541,,,VZIREQ03,SESS-000833
1000000869,0001,false,false,000000000080000074,1000,SP01,2026-07-28T00:00:00,1.000,EA,0.000,0.00,,,413742296,541,,,VZIREQ04,SESS-000834
1000000870,0001,false,false,000000000080000075,4000,SP04,2026-04-20T00:00:00,1.000,EA,0.000,0.00,,,443883414,541,,,VZIREQ05,SESS-000835
1000000871,0001,false,false,000000000080000076,1000,SP01,2026-08-24T00:00:00,1.000,EA,0.000,0.00,,,413223619,541,,,VZIREQ04,SESS-000836
1000000872,0001,false,false,000000000080000077,2000,SP02,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,421914129,541,,,VZIREQ03,SESS-000837
1000000873,0001,false,false,000000000080000079,2000,SP02,2026-03-06T00:00:00,1.000,EA,0.000,0.00,,,424963599,541,,,VZIREQ04,SESS-000838
1000000874,0001,false,false,000000000080000079,4000,SP04,2026-07-13T00:00:00,1.000,EA,0.000,0.00,,,443435238,541,,,VZIREQ02,SESS-000839
1000000875,0001,false,false,000000000080000080,4000,SP04,2026-06-08T00:00:00,1.000,EA,0.000,0.00,,,447674420,541,,,VZIREQ01,SESS-000840
1000000876,0001,false,false,000000000080000081,4000,SP04,2026-02-14T00:00:00,1.000,EA,0.000,0.00,,,447952748,541,,,VZIREQ05,SESS-000841
1000000877,0001,false,false,000000000080000081,3000,SP03,2026-06-06T00:00:00,1.000,EA,0.000,0.00,,,432900763,541,,,VZIREQ02,SESS-000842
1000000878,0001,false,false,000000000080000082,4000,SP04,2026-02-27T00:00:00,1.000,EA,0.000,0.00,,,447402306,541,,,VZIREQ02,SESS-000843
1000000879,0001,false,false,000000000080000083,1000,SP01,2026-02-18T00:00:00,1.000,EA,0.000,0.00,,,416130710,541,,,VZIREQ05,SESS-000844
1000000880,0001,false,false,000000000080000083,3000,SP03,2026-07-12T00:00:00,1.000,EA,0.000,0.00,,,435884894,541,,,VZIREQ03,SESS-000845
1000000881,0001,false,false,000000000080000084,4000,SP04,2026-07-17T00:00:00,1.000,EA,0.000,0.00,,,442897580,541,,,VZIREQ05,SESS-000846
1000000882,0001,false,false,000000000080000085,3000,SP03,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,432112700,541,,,VZIREQ03,SESS-000847
1000000883,0001,false,false,000000000080000086,1000,SP01,2025-10-23T00:00:00,1.000,EA,0.000,0.00,,,418545073,541,,,VZIREQ04,SESS-000848
1000000884,0001,false,false,000000000080000087,3000,SP03,2026-04-29T00:00:00,1.000,EA,0.000,0.00,,,435548356,541,,,VZIREQ02,SESS-000849
1000000885,0001,false,false,000000000080000088,1000,SP01,2026-02-09T00:00:00,1.000,EA,0.000,0.00,,,414611577,541,,,VZIREQ03,SESS-000850
1000000886,0001,false,false,000000000080000089,1000,SP01,2026-09-05T00:00:00,1.000,EA,0.000,0.00,,,419856607,541,,,VZIREQ05,SESS-000851
1000000887,0001,false,false,000000000080000090,3000,SP03,2026-08-19T00:00:00,1.000,EA,0.000,0.00,,,431484438,541,,,VZIREQ05,SESS-000852
1000000888,0001,false,false,000000000080000091,4000,SP04,2026-06-29T00:00:00,1.000,EA,0.000,0.00,,,443474398,541,,,VZIREQ01,SESS-000853
1000000889,0001,false,false,000000000080000092,3000,SP03,2026-09-02T00:00:00,1.000,EA,0.000,0.00,,,436774047,541,,,VZIREQ02,SESS-000854
1000000890,0001,false,false,000000000080000093,4000,SP04,2026-04-03T00:00:00,1.000,EA,0.000,0.00,,,442190882,541,,,VZIREQ03,SESS-000855
1000000891,0001,false,false,000000000080000094,2000,SP02,2026-02-06T00:00:00,1.000,EA,0.000,0.00,,,422981216,541,,,VZIREQ04,SESS-000856
1000000892,0001,false,false,000000000080000095,4000,SP04,2026-03-15T00:00:00,1.000,EA,0.000,0.00,,,449481098,541,,,VZIREQ02,SESS-000857
1000000893,0001,false,false,000000000080000095,1000,SP01,2026-09-02T00:00:00,1.000,EA,0.000,0.00,,,413110709,541,,,VZIREQ01,SESS-000858
1000000894,0001,false,false,000000000080000096,2000,SP02,2025-11-30T00:00:00,1.000,EA,0.000,0.00,,,426321663,541,,,VZIREQ05,SESS-000859
1000000895,0001,false,false,000000000080000097,3000,SP03,2026-01-15T00:00:00,1.000,EA,0.000,0.00,,,438043414,541,,,VZIREQ05,SESS-000860
1000000896,0001,false,false,000000000080000097,4000,SP04,2026-09-03T00:00:00,1.000,EA,0.000,0.00,,,441234071,541,,,VZIREQ03,SESS-000861
1000000897,0001,false,false,000000000080000098,1000,SP01,2026-06-27T00:00:00,1.000,EA,0.000,0.00,,,411424741,541,,,VZIREQ04,SESS-000862
1000000898,0001,false,false,000000000080000099,4000,SP04,2026-08-11T00:00:00,1.000,EA,0.000,0.00,,,444893774,541,,,VZIREQ03,SESS-000863
1000000899,0001,false,false,000000000080000100,2000,SP02,2026-01-22T00:00:00,1.000,EA,0.000,0.00,,,428733117,541,,,VZIREQ03,SESS-000864
1000000900,0001,false,false,000000000080000100,3000,SP03,2026-06-20T00:00:00,1.000,EA,0.000,0.00,,,437199381,541,,,VZIREQ03,SESS-000865
1000000901,0001,false,false,000000000080000101,2000,SP02,2026-01-01T00:00:00,1.000,EA,0.000,0.00,,,422665647,541,,,VZIREQ03,SESS-000866
1000000902,0001,false,false,000000000080000102,1000,SP01,2026-09-09T00:00:00,1.000,EA,0.000,0.00,,,414430381,541,,,VZIREQ04,SESS-000867
1000000903,0001,false,false,000000000080000103,2000,SP02,2026-01-24T00:00:00,1.000,EA,0.000,0.00,,,425145824,541,,,VZIREQ01,SESS-000868
1000000904,0001,false,false,000000000080000104,3000,SP03,2026-04-30T00:00:00,1.000,EA,0.000,0.00,,,435907852,541,,,VZIREQ05,SESS-000869
1000000905,0001,false,false,000000000080000104,2000,SP02,2026-03-09T00:00:00,1.000,EA,0.000,0.00,,,425950132,541,,,VZIREQ01,SESS-000870
1000000906,0001,false,false,000000000080000105,1000,SP01,2026-09-18T00:00:00,1.000,EA,0.000,0.00,,,414989778,541,,,VZIREQ03,SESS-000871
1000000907,0001,false,false,000000000080000106,2000,SP02,2026-09-13T00:00:00,1.000,EA,0.000,0.00,,,426725854,541,,,VZIREQ03,SESS-000872
1000000908,0001,false,false,000000000080000107,2000,SP02,2026-03-25T00:00:00,1.000,EA,0.000,0.00,,,424437072,541,,,VZIREQ01,SESS-000873
1000000909,0001,false,false,000000000080000108,2000,SP02,2026-04-17T00:00:00,1.000,EA,0.000,0.00,,,429523263,541,,,VZIREQ02,SESS-000874
1000000910,0001,false,false,000000000080000109,3000,SP03,2026-04-19T00:00:00,1.000,EA,0.000,0.00,,,433451162,541,,,VZIREQ03,SESS-000875
1000000911,0001,false,false,000000000080000110,2000,SP02,2026-08-19T00:00:00,1.000,EA,0.000,0.00,,,423312341,541,,,VZIREQ05,SESS-000876
1000000912,0001,false,false,000000000080000111,1000,SP01,2026-04-26T00:00:00,1.000,EA,0.000,0.00,,,414750175,541,,,VZIREQ01,SESS-000877
1000000913,0001,false,false,000000000080000112,4000,SP04,2026-01-13T00:00:00,1.000,EA,0.000,0.00,,,449783432,541,,,VZIREQ03,SESS-000878
1000000914,0001,false,false,000000000080000112,1000,SP01,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,416579160,541,,,VZIREQ05,SESS-000879
1000000915,0001,false,false,000000000080000113,3000,SP03,2026-02-04T00:00:00,1.000,EA,0.000,0.00,,,436397467,541,,,VZIREQ04,SESS-000880
1000000916,0001,false,false,000000000080000114,2000,SP02,2026-07-25T00:00:00,1.000,EA,0.000,0.00,,,427239157,541,,,VZIREQ02,SESS-000881
1000000917,0001,false,false,000000000080000115,3000,SP03,2026-08-26T00:00:00,1.000,EA,0.000,0.00,,,434293846,541,,,VZIREQ03,SESS-000882
1000000918,0001,false,false,000000000080000116,1000,SP01,2025-12-20T00:00:00,1.000,EA,0.000,0.00,,,414590918,541,,,VZIREQ03,SESS-000883
1000000919,0001,false,false,000000000080000117,4000,SP04,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,441075824,541,,,VZIREQ02,SESS-000884
1000000920,0001,false,false,000000000080000118,3000,SP03,2025-12-18T00:00:00,1.000,EA,0.000,0.00,,,437486880,541,,,VZIREQ04,SESS-000885
1000000921,0001,false,false,000000000080000119,4000,SP04,2026-01-03T00:00:00,1.000,EA,0.000,0.00,,,444912066,541,,,VZIREQ01,SESS-000886
1000000922,0001,false,false,000000000080000121,3000,SP03,2026-07-20T00:00:00,1.000,EA,0.000,0.00,,,436432583,541,,,VZIREQ05,SESS-000887
1000000923,0001,false,false,000000000080000122,2000,SP02,2026-05-12T00:00:00,1.000,EA,0.000,0.00,,,421977187,541,,,VZIREQ04,SESS-000888
1000000924,0001,false,false,000000000080000122,3000,SP03,2026-05-21T00:00:00,1.000,EA,0.000,0.00,,,434910503,541,,,VZIREQ02,SESS-000889
1000000925,0001,false,false,000000000080000123,2000,SP02,2026-04-29T00:00:00,1.000,EA,0.000,0.00,,,422183174,541,,,VZIREQ05,SESS-000890
1000000926,0001,false,false,000000000080000124,2000,SP02,2025-12-29T00:00:00,1.000,EA,0.000,0.00,,,423004065,541,,,VZIREQ03,SESS-000891
1000000927,0001,false,false,000000000080000125,2000,SP02,2025-11-27T00:00:00,1.000,EA,0.000,0.00,,,429718285,541,,,VZIREQ04,SESS-000892
1000000928,0001,false,false,000000000080000127,4000,SP04,2026-01-08T00:00:00,1.000,EA,0.000,0.00,,,445777545,541,,,VZIREQ03,SESS-000893
1000000929,0001,false,false,000000000080000128,2000,SP02,2026-01-26T00:00:00,1.000,EA,0.000,0.00,,,429876059,541,,,VZIREQ03,SESS-000894
1000000930,0001,false,false,000000000080000130,1000,SP01,2025-12-26T00:00:00,1.000,EA,0.000,0.00,,,417732407,541,,,VZIREQ03,SESS-000895
1000000931,0001,false,false,000000000080000131,4000,SP04,2026-08-18T00:00:00,1.000,EA,0.000,0.00,,,448464245,541,,,VZIREQ05,SESS-000896
1000000932,0001,false,false,000000000080000131,3000,SP03,2026-09-05T00:00:00,1.000,EA,0.000,0.00,,,433793435,541,,,VZIREQ04,SESS-000897
1000000933,0001,false,false,000000000080000132,3000,SP03,2026-03-27T00:00:00,1.000,EA,0.000,0.00,,,438221336,541,,,VZIREQ01,SESS-000898
1000000934,0001,false,false,000000000080000132,2000,SP02,2026-03-18T00:00:00,1.000,EA,0.000,0.00,,,429508490,541,,,VZIREQ05,SESS-000899
1000000935,0001,false,false,000000000080000133,4000,SP04,2025-11-25T00:00:00,1.000,EA,0.000,0.00,,,441568698,541,,,VZIREQ02,SESS-000900
1000000936,0001,false,false,000000000080000134,3000,SP03,2026-03-29T00:00:00,1.000,EA,0.000,0.00,,,437165792,541,,,VZIREQ03,SESS-000901
1000000937,0001,false,false,000000000080000135,3000,SP03,2026-01-14T00:00:00,1.000,EA,0.000,0.00,,,436169652,541,,,VZIREQ04,SESS-000902
1000000938,0001,false,false,000000000080000135,4000,SP04,2026-06-17T00:00:00,1.000,EA,0.000,0.00,,,442379600,541,,,VZIREQ03,SESS-000903
1000000939,0001,false,false,000000000080000136,1000,SP01,2026-07-02T00:00:00,1.000,EA,0.000,0.00,,,417760048,541,,,VZIREQ02,SESS-000904
1000000940,0001,false,false,000000000080000136,4000,SP04,2026-03-15T00:00:00,1.000,EA,0.000,0.00,,,447011778,541,,,VZIREQ03,SESS-000905
1000000941,0001,false,false,000000000080000137,2000,SP02,2026-09-06T00:00:00,1.000,EA,0.000,0.00,,,429789804,541,,,VZIREQ04,SESS-000906
1000000942,0001,false,false,000000000080000138,1000,SP01,2026-05-04T00:00:00,1.000,EA,0.000,0.00,,,418275995,541,,,VZIREQ01,SESS-000907
1000000943,0001,false,false,000000000080000139,1000,SP01,2026-07-22T00:00:00,1.000,EA,0.000,0.00,,,415034039,541,,,VZIREQ04,SESS-000908
1000000944,0001,false,false,000000000080000140,4000,SP04,2026-08-31T00:00:00,1.000,EA,0.000,0.00,,,449165979,541,,,VZIREQ02,SESS-000909
1000000945,0001,false,false,000000000080000141,1000,SP01,2026-04-13T00:00:00,1.000,EA,0.000,0.00,,,417352112,541,,,VZIREQ05,SESS-000910
1000000946,0001,false,false,000000000080000142,3000,SP03,2026-02-22T00:00:00,1.000,EA,0.000,0.00,,,438681931,541,,,VZIREQ02,SESS-000911
1000000947,0001,false,false,000000000080000143,2000,SP02,2026-06-07T00:00:00,1.000,EA,0.000,0.00,,,421518470,541,,,VZIREQ04,SESS-000912
1000000948,0001,false,false,000000000080000144,2000,SP02,2026-01-25T00:00:00,1.000,EA,0.000,0.00,,,423881041,541,,,VZIREQ03,SESS-000913
1000000949,0001,false,false,000000000080000145,1000,SP01,2025-11-10T00:00:00,1.000,EA,0.000,0.00,,,416970277,541,,,VZIREQ01,SESS-000914
1000000950,0001,false,false,000000000080000146,1000,SP01,2026-08-27T00:00:00,1.000,EA,0.000,0.00,,,416210870,541,,,VZIREQ02,SESS-000915
1000000951,0001,false,false,000000000080000146,3000,SP03,2026-01-24T00:00:00,1.000,EA,0.000,0.00,,,438093894,541,,,VZIREQ04,SESS-000916
1000000952,0001,false,false,000000000080000147,2000,SP02,2026-07-28T00:00:00,1.000,EA,0.000,0.00,,,424639415,541,,,VZIREQ01,SESS-000917
1000000953,0001,false,false,000000000080000148,4000,SP04,2026-05-05T00:00:00,1.000,EA,0.000,0.00,,,448174523,541,,,VZIREQ03,SESS-000918
1000000954,0001,false,false,000000000080000149,2000,SP02,2026-07-25T00:00:00,1.000,EA,0.000,0.00,,,426651720,541,,,VZIREQ04,SESS-000919
1000000955,0001,false,false,000000000080000150,4000,SP04,2026-05-13T00:00:00,1.000,EA,0.000,0.00,,,445595178,541,,,VZIREQ03,SESS-000920
1000000956,0001,false,false,000000000080000151,1000,SP01,2026-02-15T00:00:00,1.000,EA,0.000,0.00,,,419989200,541,,,VZIREQ03,SESS-000921
1000000957,0001,false,false,000000000080000151,2000,SP02,2026-05-01T00:00:00,1.000,EA,0.000,0.00,,,423492296,541,,,VZIREQ05,SESS-000922
1000000958,0001,false,false,000000000080000152,1000,SP01,2026-05-04T00:00:00,1.000,EA,0.000,0.00,,,413886198,541,,,VZIREQ04,SESS-000923
1000000959,0001,false,false,000000000080000153,4000,SP04,2026-07-13T00:00:00,1.000,EA,0.000,0.00,,,443607227,541,,,VZIREQ03,SESS-000924
1000000960,0001,false,false,000000000080000154,4000,SP04,2026-08-27T00:00:00,1.000,EA,0.000,0.00,,,443400197,541,,,VZIREQ01,SESS-000925
1000000961,0001,false,false,000000000080000155,4000,SP04,2026-03-03T00:00:00,1.000,EA,0.000,0.00,,,448647997,541,,,VZIREQ03,SESS-000926
1000000962,0001,false,false,000000000080000156,2000,SP02,2026-04-16T00:00:00,1.000,EA,0.000,0.00,,,429253308,541,,,VZIREQ04,SESS-000927
1000000963,0001,false,false,000000000080000156,4000,SP04,2026-04-05T00:00:00,1.000,EA,0.000,0.00,,,442935807,541,,,VZIREQ04,SESS-000928
1000000964,0001,false,false,000000000080000157,4000,SP04,2026-06-01T00:00:00,1.000,EA,0.000,0.00,,,446963877,541,,,VZIREQ05,SESS-000929
1000000965,0001,false,false,000000000080000158,2000,SP02,2026-06-28T00:00:00,1.000,EA,0.000,0.00,,,426703719,541,,,VZIREQ01,SESS-000930
1000000966,0001,false,false,000000000080000158,1000,SP01,2026-07-05T00:00:00,1.000,EA,0.000,0.00,,,415825393,541,,,VZIREQ05,SESS-000931
1000000967,0001,false,false,000000000080000159,2000,SP02,2026-06-02T00:00:00,1.000,EA,0.000,0.00,,,426257052,541,,,VZIREQ02,SESS-000932
1000000968,0001,false,false,000000000080000159,3000,SP03,2026-03-28T00:00:00,1.000,EA,0.000,0.00,,,433502765,541,,,VZIREQ05,SESS-000933
1000000969,0001,false,false,000000000080000160,2000,SP02,2026-01-28T00:00:00,1.000,EA,0.000,0.00,,,422450722,541,,,VZIREQ03,SESS-000934
1000000970,0001,false,false,000000000080000161,1000,SP01,2026-06-14T00:00:00,1.000,EA,0.000,0.00,,,417032241,541,,,VZIREQ01,SESS-000935
1000000971,0001,false,false,000000000080000162,2000,SP02,2026-07-17T00:00:00,1.000,EA,0.000,0.00,,,429067510,541,,,VZIREQ03,SESS-000936
1000000972,0001,false,false,000000000080000163,2000,SP02,2026-07-03T00:00:00,1.000,EA,0.000,0.00,,,427656813,541,,,VZIREQ04,SESS-000937
1000000973,0001,false,false,000000000080000164,4000,SP04,2026-05-11T00:00:00,1.000,EA,0.000,0.00,,,442323698,541,,,VZIREQ05,SESS-000938
1000000974,0001,false,false,000000000080000164,3000,SP03,2026-06-10T00:00:00,1.000,EA,0.000,0.00,,,433658647,541,,,VZIREQ02,SESS-000939
1000000975,0001,false,false,000000000080000165,3000,SP03,2026-09-13T00:00:00,1.000,EA,0.000,0.00,,,437277541,541,,,VZIREQ01,SESS-000940
1000000976,0001,false,false,000000000080000166,1000,SP01,2026-06-04T00:00:00,1.000,EA,0.000,0.00,,,411123536,541,,,VZIREQ04,SESS-000941
1000000977,0001,false,false,000000000080000167,2000,SP02,2026-05-09T00:00:00,1.000,EA,0.000,0.00,,,429748469,541,,,VZIREQ03,SESS-000942
1000000978,0001,false,false,000000000080000168,2000,SP02,2026-07-16T00:00:00,1.000,EA,0.000,0.00,,,427617184,541,,,VZIREQ01,SESS-000943
1000000979,0001,false,false,000000000080000169,1000,SP01,2026-05-20T00:00:00,1.000,EA,0.000,0.00,,,417042502,541,,,VZIREQ04,SESS-000944
1000000980,0001,false,false,000000000080000170,2000,SP02,2026-08-11T00:00:00,1.000,EA,0.000,0.00,,,425389775,541,,,VZIREQ05,SESS-000945
1000000981,0001,false,false,000000000080000170,4000,SP04,2026-01-09T00:00:00,1.000,EA,0.000,0.00,,,441255711,541,,,VZIREQ04,SESS-000946
1000000982,0001,false,false,000000000080000171,3000,SP03,2026-06-23T00:00:00,1.000,EA,0.000,0.00,,,438050654,541,,,VZIREQ02,SESS-000947
1000000983,0001,false,false,000000000080000172,2000,SP02,2026-04-20T00:00:00,1.000,EA,0.000,0.00,,,426585417,541,,,VZIREQ02,SESS-000948
1000000984,0001,false,false,000000000080000172,3000,SP03,2026-08-14T00:00:00,1.000,EA,0.000,0.00,,,433864180,541,,,VZIREQ03,SESS-000949
1000000985,0001,false,false,000000000080000173,1000,SP01,2025-12-11T00:00:00,1.000,EA,0.000,0.00,,,419922261,541,,,VZIREQ03,SESS-000950
1000000986,0001,false,false,000000000080000174,1000,SP01,2026-09-02T00:00:00,1.000,EA,0.000,0.00,,,416366220,541,,,VZIREQ02,SESS-000951
1000000987,0001,false,false,000000000080000174,2000,SP02,2025-12-19T00:00:00,1.000,EA,0.000,0.00,,,426932431,541,,,VZIREQ01,SESS-000952
