Matnr,Werks,Lgort,Labst,Insme,Speme,Lgpbe
000000000080000246,4000,SP04,2.000,0.000,0.000,D-18-4
000000000010001165,2000,SP02,0.000,0.000,0.000,E-14-4
000000000010001166,4000,SP04,8.000,0.000,0.000,E-05-4
000000000010001167,4000,SP04,197.000,0.000,0.000,C-07-5
000000000010001168,2000,SP02,20.000,0.000,0.000,E-01-4
000000000010001169,4000,SP04,8.000,0.000,0.000,D-06-4
000000000010001169,1000,SP01,2.000,0.000,0.000,E-22-5
000000000010001170,4000,SP04,0.000,0.000,0.000,E-18-2
000000000010001171,4000,SP04,6.000,0.000,0.000,E-06-5
000000000010001172,1000,SP01,19.000,0.000,0.000,A-01-3
000000000010001173,4000,SP04,0.000,0.000,0.000,B-23-4
000000000030000281,3000,SP03,1.000,0.000,0.000,E-21-1
000000000010001174,4000,SP04,89.000,0.000,0.000,C-23-4
000000000010001175,4000,SP04,63.000,0.000,0.000,C-15-3
000000000030000282,1000,SP01,3.000,0.000,0.000,B-21-4
000000000010001176,4000,SP04,1.000,0.000,0.000,E-19-2
000000000030000283,3000,SP03,0.000,0.000,0.000,B-08-3
000000000030000283,1000,SP01,2.000,0.000,0.000,C-24-3
000000000010001177,2000,SP02,4.000,0.000,0.000,E-16-4
000000000010001177,3000,SP03,4.000,0.000,0.000,E-21-2
000000000080000247,1000,SP01,3.000,0.000,0.000,B-07-6
000000000080000247,3000,SP03,0.000,0.000,0.000,C-03-1
000000000010001178,4000,SP04,8.000,0.000,0.000,B-24-1
000000000010001178,2000,SP02,8.000,0.000,0.000,E-10-1
000000000010001179,2000,SP02,0.000,0.000,0.000,B-02-6
000000000010001179,3000,SP03,0.000,0.000,0.000,A-08-4
000000000030000284,3000,SP03,0.000,0.000,0.000,E-17-4
000000000030000284,2000,SP02,3.000,0.000,0.000,A-02-3
000000000010001180,4000,SP04,8.000,0.000,0.000,A-24-3
000000000010001181,1000,SP01,8.000,0.000,0.000,A-07-1
000000000010001182,4000,SP04,15.000,0.000,0.000,E-15-1
000000000010001182,3000,SP03,32.000,0.000,0.000,B-17-4
000000000010001183,2000,SP02,5.000,0.000,0.000,B-09-2
000000000010001183,3000,SP03,1.000,0.000,0.000,E-01-1
000000000010001184,1000,SP01,176.000,0.000,0.000,A-23-1
000000000030000285,4000,SP04,3.000,0.000,0.000,D-24-4
000000000010001185,4000,SP04,0.000,0.000,0.000,A-16-4
000000000030000286,1000,SP01,4.000,0.000,0.000,D-19-1
000000000030000286,4000,SP04,0.000,0.000,0.000,B-08-4
000000000010001186,2000,SP02,0.000,0.000,0.000,B-07-5
000000000010001186,3000,SP03,7.000,0.000,0.000,B-08-5
000000000010001187,4000,SP04,0.000,0.000,0.000,D-07-1
000000000030000287,4000,SP04,3.000,0.000,0.000,B-16-4
000000000010001188,1000,SP01,0.000,0.000,0.000,D-20-3
000000000010001188,4000,SP04,0.000,0.000,0.000,C-15-3
000000000010001189,4000,SP04,0.000,0.000,0.000,D-04-2
000000000010001190,4000,SP04,3.000,0.000,0.000,E-08-3
000000000080000248,2000,SP02,2.000,1.000,0.000,A-02-2
000000000080000248,4000,SP04,10.000,0.000,0.000,C-15-6
000000000010001191,3000,SP03,0.000,0.000,0.000,A-03-1
000000000030000288,2000,SP02,0.000,0.000,0.000,C-21-4
000000000030000288,3000,SP03,0.000,0.000,0.000,C-22-3
000000000010001192,4000,SP04,6.000,0.000,0.000,E-11-3
000000000010001193,4000,SP04,55.000,0.000,0.000,D-22-6
000000000010001194,2000,SP02,0.000,0.000,0.000,D-06-1
000000000010001195,2000,SP02,28.000,0.000,0.000,C-13-2
000000000010001195,3000,SP03,6.000,0.000,0.000,A-23-3
000000000010001196,4000,SP04,35.000,0.000,0.000,B-17-2
000000000010001197,1000,SP01,4.000,0.000,0.000,B-18-1
000000000010001198,1000,SP01,17.000,0.000,0.000,A-07-1
000000000010001198,4000,SP04,16.000,0.000,0.000,B-08-5
000000000010001199,3000,SP03,1.000,0.000,0.000,B-02-6
000000000080000249,1000,SP01,8.000,0.000,0.000,A-07-4
000000000080000250,2000,SP02,6.000,0.000,0.000,E-13-5
000000000010001200,1000,SP01,64.000,0.000,0.000,C-23-2
000000000010001200,3000,SP03,0.000,0.000,0.000,A-18-5
000000000010001201,2000,SP02,5.000,0.000,0.000,B-08-5
000000000010001201,3000,SP03,11.000,0.000,0.000,D-02-1
000000000010001202,2000,SP02,0.000,0.000,0.000,D-11-6
000000000010001203,4000,SP04,93.000,0.000,0.000,C-12-6
000000000010001204,4000,SP04,1.000,0.000,0.000,B-19-1
000000000010001204,3000,SP03,2.000,0.000,0.000,E-01-5
000000000010001205,1000,SP01,0.000,0.000,0.000,C-14-6
000000000010001206,3000,SP03,3.000,0.000,0.000,C-17-1
000000000010001207,4000,SP04,21.000,0.000,0.000,C-18-5
000000000010001208,4000,SP04,0.000,0.000,0.000,E-03-4
000000000010001209,2000,SP02,0.000,0.000,0.000,D-24-5
000000000010001210,4000,SP04,141.000,0.000,0.000,E-14-5
000000000010001210,3000,SP03,96.000,0.000,0.000,D-22-2
000000000030000289,4000,SP04,2.000,0.000,0.000,E-24-6
000000000090000075,1000,SP01,10.000,0.000,0.000,D-21-6
000000000090000075,4000,SP04,6.000,0.000,0.000,A-15-5
000000000010001211,1000,SP01,12.000,0.000,0.000,D-15-1
000000000030000290,4000,SP04,0.000,0.000,0.000,D-07-5
000000000010001212,2000,SP02,0.000,0.000,0.000,D-19-4
000000000010001213,2000,SP02,65.000,0.000,0.000,C-17-6
000000000030000291,4000,SP04,4.000,0.000,0.000,E-23-4
000000000030000291,1000,SP01,1.000,0.000,0.000,B-09-2
000000000030000292,3000,SP03,0.000,0.000,0.000,E-24-1
000000000010001214,3000,SP03,0.000,0.000,0.000,E-04-4
000000000010001214,2000,SP02,0.000,0.000,0.000,E-07-2
000000000010001215,2000,SP02,23.000,0.000,0.000,E-02-2
000000000010001216,2000,SP02,0.000,0.000,0.000,A-18-4
000000000010001217,3000,SP03,2.000,0.000,0.000,E-06-2
000000000010001217,1000,SP01,3.000,0.000,0.000,A-16-3
000000000030000293,2000,SP02,0.000,0.000,0.000,E-17-6
000000000030000293,3000,SP03,1.000,0.000,0.000,C-08-6
000000000010001218,4000,SP04,0.000,0.000,0.000,A-08-6
000000000080000251,2000,SP02,6.000,0.000,0.000,D-12-5
000000000030000294,2000,SP02,8.000,0.000,0.000,B-08-3
000000000030000294,1000,SP01,2.000,0.000,0.000,D-10-5
000000000030000295,3000,SP03,6.000,0.000,0.000,E-14-1
000000000010001219,1000,SP01,2.000,0.000,0.000,D-08-5
000000000010001220,3000,SP03,3.000,0.000,0.000,B-22-5
000000000010001221,2000,SP02,18.000,0.000,0.000,D-19-5
000000000010001221,3000,SP03,2.000,0.000,0.000,E-22-6
000000000010001222,1000,SP01,0.000,0.000,0.000,A-14-4
000000000010001223,4000,SP04,10.000,0.000,0.000,D-20-6
000000000080000252,1000,SP01,6.000,0.000,0.000,B-05-6
000000000010001224,2000,SP02,56.000,0.000,0.000,D-11-1
000000000010001225,2000,SP02,120.000,0.000,0.000,A-20-4
000000000010001226,3000,SP03,0.000,0.000,0.000,E-13-2
000000000010001227,1000,SP01,2.000,0.000,0.000,D-15-1
000000000080000253,3000,SP03,4.000,0.000,0.000,B-12-3
000000000080000254,4000,SP04,16.000,0.000,0.000,A-16-4
000000000030000296,3000,SP03,0.000,0.000,0.000,D-15-5
000000000010001228,1000,SP01,2.000,0.000,0.000,C-21-1
000000000010001228,4000,SP04,3.000,0.000,0.000,A-09-6
000000000010001229,1000,SP01,4.000,0.000,0.000,B-15-5
000000000010001229,4000,SP04,1.000,0.000,0.000,A-16-2
000000000010001230,3000,SP03,0.000,0.000,0.000,E-10-2
000000000030000297,3000,SP03,4.000,0.000,0.000,C-18-3
000000000080000255,4000,SP04,7.000,0.000,0.000,C-01-1
000000000010001231,1000,SP01,209.000,0.000,0.000,B-16-2
000000000030000298,1000,SP01,0.000,0.000,0.000,A-15-2
000000000030000299,2000,SP02,5.000,0.000,0.000,D-24-3
000000000080000256,1000,SP01,9.000,1.000,0.000,E-10-1
000000000010001232,2000,SP02,24.000,0.000,0.000,C-23-5
000000000080000257,2000,SP02,6.000,0.000,0.000,E-01-4
000000000010001233,2000,SP02,0.000,0.000,0.000,B-01-4
000000000010001233,3000,SP03,9.000,0.000,0.000,E-02-6
000000000010001234,3000,SP03,0.000,0.000,0.000,B-01-6
000000000010001235,2000,SP02,0.000,0.000,0.000,D-24-6
000000000010001236,4000,SP04,116.000,0.000,0.000,A-20-1
000000000010001236,2000,SP02,15.000,0.000,0.000,B-20-5
000000000010001237,2000,SP02,1.000,0.000,0.000,C-06-1
000000000010001238,3000,SP03,9.000,0.000,0.000,C-04-5
000000000090000076,4000,SP04,7.000,0.000,0.000,C-04-6
000000000010001239,4000,SP04,6.000,0.000,0.000,A-20-3
000000000010001239,2000,SP02,0.000,0.000,0.000,A-08-5
000000000010001240,2000,SP02,1.000,0.000,0.000,D-06-1
000000000030000300,3000,SP03,6.000,0.000,0.000,E-17-1
000000000010001241,3000,SP03,5.000,0.000,0.000,C-17-6
000000000010001242,1000,SP01,12.000,0.000,0.000,C-08-5
000000000010001243,4000,SP04,147.000,0.000,0.000,D-21-5
000000000010001243,3000,SP03,9.000,0.000,0.000,A-21-1
000000000010001244,4000,SP04,6.000,0.000,0.000,D-09-3
000000000010001245,1000,SP01,78.000,0.000,0.000,B-09-1
000000000080000258,4000,SP04,4.000,0.000,0.000,E-22-5
000000000080000258,2000,SP02,4.000,0.000,0.000,E-01-5
000000000010001246,2000,SP02,0.000,0.000,0.000,B-20-1
000000000010001247,1000,SP01,0.000,0.000,0.000,A-10-5
000000000090000077,1000,SP01,6.000,0.000,0.000,E-07-5
000000000010001248,2000,SP02,0.000,0.000,0.000,A-24-5
000000000010001249,3000,SP03,2.000,0.000,0.000,E-08-6
000000000010001250,4000,SP04,24.000,0.000,0.000,D-11-2
000000000080000259,1000,SP01,6.000,0.000,0.000,B-04-3
000000000010001251,2000,SP02,5.000,0.000,0.000,C-03-1
000000000010001252,2000,SP02,0.000,0.000,0.000,D-20-1
000000000010001253,1000,SP01,0.000,0.000,0.000,D-03-1
000000000010001254,4000,SP04,132.000,0.000,0.000,E-03-4
000000000010001255,3000,SP03,7.000,0.000,0.000,C-11-4
000000000010001256,1000,SP01,197.000,0.000,0.000,D-01-4
000000000010001256,4000,SP04,80.000,0.000,0.000,C-18-5
000000000030000301,2000,SP02,0.000,0.000,0.000,C-21-1
000000000030000301,4000,SP04,0.000,0.000,0.000,D-07-6
000000000010001257,3000,SP03,0.000,0.000,0.000,C-20-4
000000000010001258,4000,SP04,15.000,0.000,0.000,D-02-4
000000000090000078,3000,SP03,14.000,0.000,0.000,A-07-2
000000000090000078,4000,SP04,32.000,0.000,0.000,B-09-6
000000000010001259,1000,SP01,2.000,0.000,0.000,A-24-3
000000000010001260,2000,SP02,28.000,0.000,0.000,B-21-1
000000000080000260,4000,SP04,1.000,0.000,0.000,D-03-2
000000000010001261,3000,SP03,7.000,0.000,0.000,D-14-1
000000000080000261,3000,SP03,20.000,0.000,0.000,C-04-1
000000000010001262,3000,SP03,0.000,0.000,0.000,B-18-6
000000000010001263,1000,SP01,40.000,0.000,0.000,A-02-4
000000000010001264,2000,SP02,0.000,0.000,0.000,E-20-5
000000000010001264,3000,SP03,0.000,0.000,0.000,D-08-1
000000000010001265,1000,SP01,0.000,0.000,0.000,C-07-1
000000000010001266,1000,SP01,2.000,0.000,0.000,B-06-5
000000000010001267,3000,SP03,2.000,0.000,0.000,C-22-5
000000000010001268,4000,SP04,14.000,0.000,0.000,A-03-1
000000000080000262,2000,SP02,8.000,0.000,0.000,D-01-4
000000000080000262,1000,SP01,7.000,0.000,0.000,B-13-1
000000000030000302,1000,SP01,3.000,0.000,0.000,C-16-5
000000000010001269,4000,SP04,0.000,0.000,0.000,D-18-3
000000000010001270,4000,SP04,7.000,0.000,0.000,E-12-1
000000000030000303,4000,SP04,0.000,0.000,0.000,D-24-3
000000000090000079,2000,SP02,36.000,0.000,0.000,E-11-3
000000000090000079,4000,SP04,6.000,0.000,0.000,E-22-1
000000000010001271,4000,SP04,0.000,0.000,0.000,C-09-2
000000000010001272,1000,SP01,14.000,0.000,0.000,E-03-4
000000000010001273,1000,SP01,10.000,0.000,0.000,B-21-6
000000000010001274,1000,SP01,0.000,0.000,0.000,D-23-6
000000000010001275,1000,SP01,4.000,0.000,0.000,C-15-3
000000000010001276,2000,SP02,5.000,0.000,0.000,A-24-3
000000000010001277,4000,SP04,11.000,0.000,0.000,C-02-3
000000000010001278,4000,SP04,170.000,0.000,0.000,B-14-3
000000000010001279,3000,SP03,0.000,0.000,0.000,A-04-6
000000000010001280,4000,SP04,9.000,0.000,0.000,D-03-3
000000000010001281,1000,SP01,14.000,0.000,0.000,B-17-3
000000000090000080,2000,SP02,6.000,0.000,0.000,B-17-2
000000000090000080,4000,SP04,24.000,0.000,0.000,A-23-6
000000000030000304,2000,SP02,6.000,0.000,0.000,C-06-5
000000000080000263,3000,SP03,15.000,0.000,0.000,D-17-1
000000000010001282,4000,SP04,3.000,0.000,0.000,E-03-5
000000000010001283,1000,SP01,73.000,0.000,0.000,A-17-6
000000000010001283,3000,SP03,49.000,0.000,0.000,B-08-3
000000000010001284,2000,SP02,39.000,0.000,0.000,E-07-5
000000000010001285,3000,SP03,18.000,0.000,0.000,B-04-2
000000000030000305,3000,SP03,2.000,0.000,0.000,A-12-6
000000000010001286,2000,SP02,5.000,0.000,0.000,B-10-5
000000000030000306,2000,SP02,0.000,0.000,0.000,B-14-2
000000000010001287,2000,SP02,0.000,0.000,0.000,B-02-5
000000000080000264,4000,SP04,5.000,0.000,0.000,D-17-2
000000000010001288,3000,SP03,7.000,0.000,0.000,E-14-4
000000000010001289,2000,SP02,5.000,0.000,0.000,A-05-1
000000000010001290,2000,SP02,4.000,0.000,0.000,B-15-3
000000000010001291,1000,SP01,0.000,0.000,0.000,D-10-3
000000000010001291,2000,SP02,0.000,0.000,0.000,A-14-5
000000000010001292,2000,SP02,2.000,0.000,0.000,B-17-4
000000000010001293,3000,SP03,1.000,0.000,0.000,A-22-3
000000000010001294,1000,SP01,73.000,0.000,0.000,C-11-3
000000000010001295,2000,SP02,10.000,0.000,0.000,B-18-1
000000000030000307,2000,SP02,2.000,0.000,0.000,C-08-1
000000000030000308,1000,SP01,4.000,0.000,0.000,E-23-4
000000000030000308,3000,SP03,0.000,0.000,0.000,D-22-2
000000000010001296,3000,SP03,0.000,0.000,0.000,D-16-3
000000000010001297,1000,SP01,13.000,0.000,0.000,C-16-6
000000000010001298,4000,SP04,2.000,0.000,0.000,A-19-2
000000000010001298,2000,SP02,1.000,0.000,0.000,D-13-3
000000000010001299,3000,SP03,0.000,0.000,0.000,E-05-2
000000000010001300,3000,SP03,9.000,0.000,0.000,A-01-5
000000000010001300,4000,SP04,14.000,0.000,0.000,B-06-4
000000000090000081,1000,SP01,12.000,0.000,0.000,B-12-4
000000000090000081,4000,SP04,15.000,0.000,0.000,B-21-2
000000000010001301,1000,SP01,8.000,0.000,0.000,D-12-3
000000000010001302,2000,SP02,0.000,0.000,0.000,B-11-3
000000000030000309,2000,SP02,0.000,0.000,0.000,A-13-2
000000000010001303,4000,SP04,137.000,0.000,0.000,E-20-1
000000000080000265,2000,SP02,13.000,0.000,0.000,B-18-5
000000000010001304,1000,SP01,143.000,0.000,0.000,D-16-1
000000000010001305,2000,SP02,2.000,0.000,0.000,C-23-5
000000000010001306,3000,SP03,3.000,0.000,0.000,C-17-6
000000000030000310,3000,SP03,0.000,0.000,0.000,C-05-4
000000000010001307,3000,SP03,1.000,0.000,0.000,D-13-1
000000000080000266,3000,SP03,7.000,0.000,0.000,E-23-6
000000000010001308,2000,SP02,143.000,0.000,0.000,E-18-5
000000000010001309,2000,SP02,6.000,0.000,0.000,B-22-5
000000000030000311,4000,SP04,0.000,0.000,0.000,C-20-1
000000000010001310,3000,SP03,0.000,0.000,0.000,D-13-1
000000000080000267,4000,SP04,3.000,0.000,0.000,D-09-5
000000000030000312,2000,SP02,4.000,0.000,0.000,C-08-6
000000000030000312,3000,SP03,3.000,0.000,0.000,D-22-6
000000000010001311,4000,SP04,11.000,0.000,0.000,E-01-2
000000000010001312,3000,SP03,8.000,0.000,0.000,E-18-1
000000000090000082,1000,SP01,11.000,0.000,0.000,C-19-2
000000000090000082,4000,SP04,16.000,0.000,0.000,A-04-3
000000000010001313,3000,SP03,92.000,0.000,0.000,E-17-3
000000000010001314,3000,SP03,46.000,0.000,0.000,C-21-3
000000000010001315,4000,SP04,67.000,0.000,0.000,D-02-4
000000000090000083,4000,SP04,17.000,0.000,0.000,C-18-4
000000000010001316,3000,SP03,0.000,0.000,0.000,A-09-6
000000000010001316,2000,SP02,0.000,0.000,0.000,B-24-1
000000000010001317,3000,SP03,20.000,0.000,0.000,A-01-2
000000000010001318,2000,SP02,0.000,0.000,0.000,E-17-4
000000000010001318,4000,SP04,0.000,0.000,0.000,A-21-4
000000000010001319,4000,SP04,0.000,0.000,0.000,C-04-6
000000000010001319,1000,SP01,5.000,0.000,0.000,E-01-2
000000000010001320,3000,SP03,65.000,0.000,0.000,A-03-1
000000000010001321,1000,SP01,3.000,0.000,0.000,D-18-6
000000000010001321,2000,SP02,2.000,0.000,0.000,E-24-2
000000000030000313,1000,SP01,1.000,0.000,0.000,D-16-5
000000000030000314,4000,SP04,1.000,0.000,0.000,E-12-5
000000000090000084,3000,SP03,27.000,0.000,0.000,C-21-3
000000000010001322,4000,SP04,0.000,0.000,0.000,E-08-2
000000000010001323,1000,SP01,5.000,0.000,0.000,E-20-1
000000000010001324,2000,SP02,35.000,0.000,0.000,D-12-6
000000000010001325,4000,SP04,8.000,0.000,0.000,C-14-3
000000000010001326,2000,SP02,0.000,0.000,0.000,C-11-2
000000000010001326,4000,SP04,0.000,0.000,0.000,A-11-3
000000000010001327,3000,SP03,0.000,0.000,0.000,C-14-3
000000000010001327,2000,SP02,0.000,0.000,0.000,E-10-4
000000000030000315,2000,SP02,4.000,0.000,0.000,E-18-6
000000000010001328,4000,SP04,0.000,0.000,0.000,C-14-3
000000000010001329,2000,SP02,0.000,0.000,0.000,B-03-1
000000000010001330,3000,SP03,0.000,0.000,0.000,E-24-6
