Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500000608,00010,,SPARE FOR TH-401,000000000010000096,2000,SP02,,66.000,EA,434844.30,1.000,28699723.80,true,0,,85.000,2000000608,00010
4500000609,00010,,SPARE FOR CV-501,000000000010000096,2000,SP02,,34.000,EA,434844.30,1.000,14784706.20,false,0,,85.000,2000000609,00010
4500000610,00010,,SPARE FOR TH-401,000000000010000096,2000,SP02,,50.000,EA,434844.30,1.000,21742215.00,false,0,,85.000,2000000610,00010
4500000611,00010,,SPARE FOR PU-610,000000000010000097,4000,SP04,,5.000,EA,132623.63,1.000,663118.15,true,0,,181.000,2000000611,00010
4500000612,00010,,SPARE FOR CR-102,000000000010000097,4000,SP04,,10.000,EA,132623.63,1.000,1326236.30,false,0,,181.000,2000000612,00010
4500000613,00010,,SPARE FOR PU-610,000000000010000097,4000,SP04,,11.000,EA,132623.63,1.000,1458859.93,false,0,,181.000,2000000613,00010
4500000614,00010,,SPARE FOR PU-610,000000000010000097,4000,SP04,,5.000,EA,132623.63,1.000,663118.15,false,0,,181.000,2000000614,00010
4500000615,00010,,SPARE FOR PU-611,000000000010000098,1000,SP01,,5.000,EA,56120.83,1.000,280604.15,false,0,,57.000,2000000615,00010
4500000616,00010,,SPARE FOR PU-610,000000000010000098,1000,SP01,,7.000,EA,56120.83,1.000,392845.81,true,0,,57.000,2000000616,00010
4500000617,00010,,SPARE FOR FA-810,000000000010000098,1000,SP01,,3.000,EA,56120.83,1.000,168362.49,true,0,,57.000,2000000617,00010
4500000618,00010,,SPARE FOR ML-202,000000000010000098,1000,SP01,,6.000,EA,56120.83,1.000,336724.98,true,0,,57.000,2000000618,00010
4500000619,00010,,SPARE FOR CV-501,000000000010000099,2000,SP02,,2.000,EA,118255.25,1.000,236510.50,true,0,,37.000,2000000619,00010
4500000620,00010,,SPARE FOR CR-101,000000000010000099,2000,SP02,,2.000,EA,118255.25,1.000,236510.50,true,0,,37.000,2000000620,00010
4500000621,00010,,SPARE FOR CV-502,000000000010000099,2000,SP02,,3.000,EA,118255.25,1.000,354765.75,true,0,,37.000,2000000621,00010
4500000622,00010,,SPARE FOR CR-101,000000000010000099,2000,SP02,,3.000,EA,118255.25,1.000,354765.75,false,0,,37.000,2000000622,00010
4500000623,00010,,SPARE FOR CV-502,000000000010000099,2000,SP02,,3.000,EA,118255.25,1.000,354765.75,true,0,,37.000,2000000623,00010
4500000624,00010,,SPARE FOR PU-611,000000000010000099,4000,SP04,,15.000,EA,118255.25,1.000,1773828.75,true,0,,37.000,2000000624,00010
4500000625,00010,,SPARE FOR TH-401,000000000010000099,4000,SP04,,12.000,EA,118255.25,1.000,1419063.00,true,0,,37.000,2000000625,00010
4500000626,00010,,SPARE FOR ML-201,000000000010000099,4000,SP04,,12.000,EA,118255.25,1.000,1419063.00,true,0,,37.000,2000000626,00010
4500000627,00010,,SPARE FOR CV-502,000000000010000099,4000,SP04,,11.000,EA,118255.25,1.000,1300807.75,true,0,,37.000,2000000627,00010
4500000628,00010,,SPARE FOR PU-611,000000000010000100,4000,SP04,,13.000,EA,81063.09,1.000,1053820.17,true,0,,138.000,2000000628,00010
4500000629,00010,,SPARE FOR PU-611,000000000010000100,4000,SP04,,12.000,EA,81063.09,1.000,972757.08,true,0,,138.000,2000000629,00010
4500000630,00010,,SPARE FOR CV-502,000000000010000101,4000,SP04,,4.000,EA,13680.34,1.000,54721.36,false,0,,89.000,2000000630,00010
4500000631,00010,,SPARE FOR PU-610,000000000010000101,4000,SP04,,9.000,EA,13680.34,1.000,123123.06,true,0,,89.000,2000000631,00010
4500000632,00010,,SPARE FOR CR-101,000000000010000101,4000,SP04,,5.000,EA,13680.34,1.000,68401.70,true,0,,89.000,2000000632,00010
4500000633,00010,,SPARE FOR FL-310,000000000010000101,4000,SP04,,10.000,EA,13680.34,1.000,136803.40,true,0,,89.000,2000000633,00010
4500000634,00010,,SPARE FOR ML-201,000000000010000101,4000,SP04,,7.000,EA,13680.34,1.000,95762.38,false,0,,89.000,2000000634,00010
4500000635,00010,,SPARE FOR CR-101,000000000010000101,4000,SP04,,7.000,EA,13680.34,1.000,95762.38,false,0,,89.000,2000000635,00010
4500000636,00010,,SPARE FOR ML-201,000000000080000024,2000,SP02,,17.000,EA,156541.62,1.000,2661207.54,true,0,,24.000,2000000636,00010
4500000637,00010,,SPARE FOR CV-501,000000000080000024,2000,SP02,,17.000,EA,156541.62,1.000,2661207.54,false,0,,24.000,2000000637,00010
4500000638,00010,,SPARE FOR PU-610,000000000080000024,2000,SP02,,18.000,EA,156541.62,1.000,2817749.16,true,0,,24.000,2000000638,00010
4500000639,00010,,SPARE FOR FL-310,000000000080000024,2000,SP02,,18.000,EA,156541.62,1.000,2817749.16,false,0,,24.000,2000000639,00010
4500000640,00010,,SPARE FOR CV-502,000000000010000104,3000,SP03,,11.000,EA,229697.77,1.000,2526675.47,false,0,,224.000,2000000640,00010
4500000641,00010,,SPARE FOR ML-201,000000000010000104,3000,SP03,,17.000,EA,229697.77,1.000,3904862.09,true,0,,224.000,2000000641,00010
4500000642,00010,,SPARE FOR CV-502,000000000010000104,2000,SP02,,11.000,EA,229697.77,1.000,2526675.47,true,0,,224.000,2000000642,00010
4500000643,00010,,SPARE FOR ML-201,000000000010000104,2000,SP02,,12.000,EA,229697.77,1.000,2756373.24,false,0,,224.000,2000000643,00010
4500000644,00010,,SPARE FOR CR-101,000000000010000105,4000,SP04,,3.000,EA,47486.69,1.000,142460.07,true,0,,53.000,2000000644,00010
4500000645,00010,,SPARE FOR ML-201,000000000010000105,4000,SP04,,2.000,EA,47486.69,1.000,94973.38,true,0,,53.000,2000000645,00010
4500000646,00010,,SPARE FOR CR-102,000000000010000105,4000,SP04,,2.000,EA,47486.69,1.000,94973.38,true,0,,53.000,2000000646,00010
4500000647,00010,,SPARE FOR PU-611,000000000010000105,4000,SP04,,2.000,EA,47486.69,1.000,94973.38,false,0,,53.000,2000000647,00010
4500000648,00010,,SPARE FOR CV-502,000000000010000106,3000,SP03,,43.000,EA,20458.85,1.000,879730.55,true,0,,16.000,2000000648,00010
4500000649,00010,,SPARE FOR ML-202,000000000010000106,3000,SP03,,51.000,EA,20458.85,1.000,1043401.35,false,0,,16.000,2000000649,00010
4500000650,00010,,SPARE FOR FA-810,000000000010000106,3000,SP03,,54.000,EA,20458.85,1.000,1104777.90,false,0,,16.000,2000000650,00010
4500000651,00010,,SPARE FOR ML-202,000000000010000106,3000,SP03,,54.000,EA,20458.85,1.000,1104777.90,false,0,,16.000,2000000651,00010
4500000652,00010,,SPARE FOR FA-810,000000000010000106,3000,SP03,,54.000,EA,20458.85,1.000,1104777.90,true,0,,16.000,2000000652,00010
4500000653,00010,,SPARE FOR FL-310,000000000010000106,3000,SP03,,45.000,EA,20458.85,1.000,920648.25,true,0,,16.000,2000000653,00010
4500000654,00010,,SPARE FOR TH-401,000000000010000106,3000,SP03,,46.000,EA,20458.85,1.000,941107.10,true,0,,16.000,2000000654,00010
4500000655,00010,,SPARE FOR SC-701,000000000010000106,3000,SP03,,43.000,EA,20458.85,1.000,879730.55,true,0,,16.000,2000000655,00010
4500000656,00010,,SPARE FOR SC-701,000000000010000109,4000,SP04,,1.000,EA,255293.61,1.000,255293.61,true,0,,91.000,2000000656,00010
4500000657,00010,,SPARE FOR FL-310,000000000010000109,4000,SP04,,1.000,EA,255293.61,1.000,255293.61,true,0,,91.000,2000000657,00010
4500000658,00010,,SPARE FOR FL-310,000000000010000109,4000,SP04,,2.000,EA,255293.61,1.000,510587.22,false,0,,91.000,2000000658,00010
4500000659,00010,,SPARE FOR CV-502,000000000080000025,3000,SP03,,8.000,EA,435498.75,1.000,3483990.00,false,0,,30.000,2000000659,00010
4500000660,00010,,SPARE FOR CV-501,000000000080000025,3000,SP03,,11.000,EA,435498.75,1.000,4790486.25,true,0,,30.000,2000000660,00010
4500000661,00010,,SPARE FOR TH-401,000000000080000025,3000,SP03,,8.000,EA,435498.75,1.000,3483990.00,false,0,,30.000,2000000661,00010
4500000662,00010,,SPARE FOR CR-101,000000000080000025,3000,SP03,,8.000,EA,435498.75,1.000,3483990.00,true,0,,30.000,2000000662,00010
4500000663,00010,,SPARE FOR CV-502,000000000080000025,3000,SP03,,7.000,EA,435498.75,1.000,3048491.25,false,0,,30.000,2000000663,00010
4500000664,00010,,SPARE FOR SC-701,000000000080000025,3000,SP03,,8.000,EA,435498.75,1.000,3483990.00,true,0,,30.000,2000000664,00010
4500000665,00010,,SPARE FOR PU-610,000000000080000025,4000,SP04,,19.000,EA,435498.75,1.000,8274476.25,true,0,,30.000,2000000665,00010
4500000666,00010,,SPARE FOR CR-101,000000000080000025,4000,SP04,,14.000,EA,435498.75,1.000,6096982.50,true,0,,30.000,2000000666,00010
4500000667,00010,,SPARE FOR SC-701,000000000080000025,4000,SP04,,13.000,EA,435498.75,1.000,5661483.75,true,0,,30.000,2000000667,00010
4500000668,00010,,SPARE FOR ML-201,000000000080000025,4000,SP04,,15.000,EA,435498.75,1.000,6532481.25,true,0,,30.000,2000000668,00010
4500000669,00010,,SPARE FOR PU-611,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,false,0,,31.000,2000000669,00010
4500000670,00010,,SPARE FOR FL-310,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,true,0,,31.000,2000000670,00010
4500000671,00010,,SPARE FOR CR-102,000000000010000110,2000,SP02,,4.000,EA,102809.60,1.000,411238.40,true,0,,31.000,2000000671,00010
4500000672,00010,,SPARE FOR CV-501,000000000010000110,2000,SP02,,7.000,EA,102809.60,1.000,719667.20,false,0,,31.000,2000000672,00010
4500000673,00010,,SPARE FOR CR-102,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,true,0,,31.000,2000000673,00010
4500000674,00010,,SPARE FOR CR-102,000000000010000110,2000,SP02,,4.000,EA,102809.60,1.000,411238.40,true,0,,31.000,2000000674,00010
4500000675,00010,,SPARE FOR TH-401,000000000010000110,2000,SP02,,7.000,EA,102809.60,1.000,719667.20,true,0,,31.000,2000000675,00010
4500000676,00010,,SPARE FOR PU-611,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,true,0,,31.000,2000000676,00010
4500000677,00010,,SPARE FOR TH-401,000000000010000110,2000,SP02,,6.000,EA,102809.60,1.000,616857.60,true,0,,31.000,2000000677,00010
4500000678,00010,,SPARE FOR ML-201,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,false,0,,31.000,2000000678,00010
4500000679,00010,,SPARE FOR CR-101,000000000010000110,2000,SP02,,3.000,EA,102809.60,1.000,308428.80,true,0,,31.000,2000000679,00010
4500000680,00010,,SPARE FOR FL-310,000000000010000110,2000,SP02,,4.000,EA,102809.60,1.000,411238.40,true,0,,31.000,2000000680,00010
4500000681,00010,,SPARE FOR FA-810,000000000010000111,3000,SP03,,86.000,EA,4144.07,1.000,356390.02,false,0,,30.000,2000000681,00010
4500000682,00010,,SPARE FOR ML-201,000000000010000111,3000,SP03,,73.000,EA,4144.07,1.000,302517.11,true,0,,30.000,2000000682,00010
4500000683,00010,,SPARE FOR PU-611,000000000010000111,3000,SP03,,67.000,EA,4144.07,1.000,277652.69,false,0,,30.000,2000000683,00010
4500000684,00010,,SPARE FOR CR-101,000000000010000111,3000,SP03,,85.000,EA,4144.07,1.000,352245.95,true,0,,30.000,2000000684,00010
4500000685,00010,,SPARE FOR CR-101,000000000010000111,3000,SP03,,71.000,EA,4144.07,1.000,294228.97,true,0,,30.000,2000000685,00010
4500000686,00010,,SPARE FOR FA-810,000000000010000111,3000,SP03,,75.000,EA,4144.07,1.000,310805.25,true,0,,30.000,2000000686,00010
4500000687,00010,,SPARE FOR CR-102,000000000010000111,3000,SP03,,78.000,EA,4144.07,1.000,323237.46,false,0,,30.000,2000000687,00010
4500000688,00010,,SPARE FOR ML-202,000000000010000111,3000,SP03,,103.000,EA,4144.07,1.000,426839.21,true,0,,30.000,2000000688,00010
4500000689,00010,,SPARE FOR TH-401,000000000010000111,3000,SP03,,64.000,EA,4144.07,1.000,265220.48,true,0,,30.000,2000000689,00010
4500000690,00010,,SPARE FOR TH-401,000000000010000112,1000,SP01,,138.000,EA,637.13,1.000,87923.94,true,0,,39.000,2000000690,00010
4500000691,00010,,SPARE FOR ML-201,000000000010000112,1000,SP01,,121.000,EA,637.13,1.000,77092.73,true,0,,39.000,2000000691,00010
4500000692,00010,,SPARE FOR CV-501,000000000010000112,1000,SP01,,149.000,EA,637.13,1.000,94932.37,false,0,,39.000,2000000692,00010
4500000693,00010,,SPARE FOR CV-502,000000000010000112,1000,SP01,,174.000,EA,637.13,1.000,110860.62,false,0,,39.000,2000000693,00010
4500000694,00010,,SPARE FOR PU-611,000000000010000112,1000,SP01,,134.000,EA,637.13,1.000,85375.42,true,0,,39.000,2000000694,00010
4500000695,00010,,SPARE FOR CV-501,000000000010000112,1000,SP01,,134.000,EA,637.13,1.000,85375.42,false,0,,39.000,2000000695,00010
4500000696,00010,,SPARE FOR CV-501,000000000010000112,1000,SP01,,157.000,EA,637.13,1.000,100029.41,false,0,,39.000,2000000696,00010
4500000697,00010,,SPARE FOR PU-610,000000000010000114,4000,SP04,,94.000,EA,11959.84,1.000,1124224.96,true,0,,25.000,2000000697,00010
4500000698,00010,,SPARE FOR CR-102,000000000010000114,4000,SP04,,96.000,EA,11959.84,1.000,1148144.64,true,0,,25.000,2000000698,00010
4500000699,00010,,SPARE FOR FL-310,000000000010000114,4000,SP04,,96.000,EA,11959.84,1.000,1148144.64,true,0,,25.000,2000000699,00010
4500000700,00010,,SPARE FOR FL-310,000000000010000114,4000,SP04,,87.000,EA,11959.84,1.000,1040506.08,false,0,,25.000,2000000700,00010
4500000701,00010,,SPARE FOR SC-701,000000000010000114,4000,SP04,,87.000,EA,11959.84,1.000,1040506.08,false,0,,25.000,2000000701,00010
4500000702,00010,,SPARE FOR CR-102,000000000010000116,2000,SP02,,2.000,EA,167013.76,1.000,334027.52,true,0,,24.000,2000000702,00010
4500000703,00010,,SPARE FOR FL-310,000000000010000116,2000,SP02,,3.000,EA,167013.76,1.000,501041.28,true,0,,24.000,2000000703,00010
4500000704,00010,,SPARE FOR CV-501,000000000010000116,2000,SP02,,4.000,EA,167013.76,1.000,668055.04,false,0,,24.000,2000000704,00010
4500000705,00010,,SPARE FOR CR-101,000000000010000116,2000,SP02,,4.000,EA,167013.76,1.000,668055.04,true,0,,24.000,2000000705,00010
4500000706,00010,,SPARE FOR CR-101,000000000010000116,2000,SP02,,2.000,EA,167013.76,1.000,334027.52,true,0,,24.000,2000000706,00010
4500000707,00010,,SPARE FOR CV-501,000000000010000116,2000,SP02,,4.000,EA,167013.76,1.000,668055.04,false,0,,24.000,2000000707,00010
4500000708,00010,,SPARE FOR PU-610,000000000010000116,2000,SP02,,4.000,EA,167013.76,1.000,668055.04,true,0,,24.000,2000000708,00010
4500000709,00010,,SPARE FOR TH-401,000000000010000116,2000,SP02,,2.000,EA,167013.76,1.000,334027.52,true,0,,24.000,2000000709,00010
4500000710,00010,,SPARE FOR PU-610,000000000010000116,3000,SP03,,5.000,EA,167013.76,1.000,835068.80,true,0,,24.000,2000000710,00010
4500000711,00010,,SPARE FOR TH-401,000000000010000116,3000,SP03,,5.000,EA,167013.76,1.000,835068.80,true,0,,24.000,2000000711,00010
4500000712,00010,,SPARE FOR CV-502,000000000010000116,3000,SP03,,5.000,EA,167013.76,1.000,835068.80,true,0,,24.000,2000000712,00010
4500000713,00010,,SPARE FOR CV-502,000000000010000118,4000,SP04,,6.000,EA,180185.15,1.000,1081110.90,false,0,,126.000,2000000713,00010
4500000714,00010,,SPARE FOR PU-610,000000000010000118,4000,SP04,,6.000,EA,180185.15,1.000,1081110.90,true,0,,126.000,2000000714,00010
4500000715,00010,,SPARE FOR PU-611,000000000010000118,4000,SP04,,7.000,EA,180185.15,1.000,1261296.05,false,0,,126.000,2000000715,00010
4500000716,00010,,SPARE FOR ML-201,000000000010000118,4000,SP04,,7.000,EA,180185.15,1.000,1261296.05,true,0,,126.000,2000000716,00010
4500000717,00010,,SPARE FOR ML-202,000000000010000118,4000,SP04,,6.000,EA,180185.15,1.000,1081110.90,true,0,,126.000,2000000717,00010
4500000718,00010,,SPARE FOR CV-501,000000000010000118,4000,SP04,,13.000,EA,180185.15,1.000,2342406.95,false,0,,126.000,2000000718,00010
4500000719,00010,,SPARE FOR FA-810,000000000010000119,1000,SP01,,21.000,EA,177589.17,1.000,3729372.57,false,0,,192.000,2000000719,00010
4500000720,00010,,SPARE FOR ML-202,000000000010000119,1000,SP01,,24.000,EA,177589.17,1.000,4262140.08,false,0,,192.000,2000000720,00010
4500000721,00010,,SPARE FOR SC-701,000000000010000119,1000,SP01,,27.000,EA,177589.17,1.000,4794907.59,false,0,,192.000,2000000721,00010
4500000722,00010,,SPARE FOR ML-201,000000000010000119,1000,SP01,,20.000,EA,177589.17,1.000,3551783.40,true,0,,192.000,2000000722,00010
4500000723,00010,,SPARE FOR SC-701,000000000010000120,1000,SP01,,3.000,EA,755105.85,1.000,2265317.55,false,0,,139.000,2000000723,00010
4500000724,00010,,SPARE FOR ML-201,000000000010000120,1000,SP01,,3.000,EA,755105.85,1.000,2265317.55,true,0,,139.000,2000000724,00010
4500000725,00010,,SPARE FOR TH-401,000000000010000120,4000,SP04,,2.000,EA,755105.85,1.000,1510211.70,true,0,,139.000,2000000725,00010
4500000726,00010,,SPARE FOR PU-610,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,false,0,,7.000,2000000726,00010
4500000727,00010,,SPARE FOR PU-611,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,true,0,,7.000,2000000727,00010
4500000728,00010,,SPARE FOR CV-502,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,true,0,,7.000,2000000728,00010
4500000729,00010,,SPARE FOR PU-610,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,false,0,,7.000,2000000729,00010
4500000730,00010,,SPARE FOR FL-310,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,false,0,,7.000,2000000730,00010
4500000731,00010,,SPARE FOR SC-701,000000000010000122,3000,SP03,,4.000,EA,6185.06,1.000,24740.24,true,0,,7.000,2000000731,00010
4500000732,00010,,SPARE FOR ML-201,000000000010000123,1000,SP01,,3.000,EA,10737.17,1.000,32211.51,true,0,,49.000,2000000732,00010
4500000733,00010,,SPARE FOR TH-401,000000000010000123,1000,SP01,,3.000,EA,10737.17,1.000,32211.51,true,0,,49.000,2000000733,00010
4500000734,00010,,SPARE FOR FL-310,000000000010000123,1000,SP01,,3.000,EA,10737.17,1.000,32211.51,true,0,,49.000,2000000734,00010
4500000735,00010,,SPARE FOR CV-501,000000000010000123,1000,SP01,,5.000,EA,10737.17,1.000,53685.85,true,0,,49.000,2000000735,00010
4500000736,00010,,SPARE FOR FL-310,000000000010000124,3000,SP03,,110.000,EA,18275.27,1.000,2010279.70,false,0,,12.000,2000000736,00010
4500000737,00010,,SPARE FOR CR-102,000000000010000124,3000,SP03,,118.000,EA,18275.27,1.000,2156481.86,true,0,,12.000,2000000737,00010
4500000738,00010,,SPARE FOR TH-401,000000000010000124,3000,SP03,,118.000,EA,18275.27,1.000,2156481.86,false,0,,12.000,2000000738,00010
4500000739,00010,,SPARE FOR FA-810,000000000010000124,3000,SP03,,118.000,EA,18275.27,1.000,2156481.86,true,0,,12.000,2000000739,00010
4500000740,00010,,SPARE FOR CR-102,000000000010000124,3000,SP03,,117.000,EA,18275.27,1.000,2138206.59,false,0,,12.000,2000000740,00010
4500000741,00010,,SPARE FOR CV-501,000000000010000124,3000,SP03,,118.000,EA,18275.27,1.000,2156481.86,true,0,,12.000,2000000741,00010
4500000742,00010,,SPARE FOR CV-501,000000000010000124,3000,SP03,,107.000,EA,18275.27,1.000,1955453.89,true,0,,12.000,2000000742,00010
4500000743,00010,,SPARE FOR PU-611,000000000010000124,3000,SP03,,118.000,EA,18275.27,1.000,2156481.86,false,0,,12.000,2000000743,00010
4500000744,00010,,SPARE FOR SC-701,000000000080000026,3000,SP03,,5.000,EA,32874.18,1.000,164370.90,false,0,,32.000,2000000744,00010
4500000745,00010,,SPARE FOR ML-201,000000000080000026,3000,SP03,,5.000,EA,32874.18,1.000,164370.90,false,0,,32.000,2000000745,00010
4500000746,00010,,SPARE FOR CR-102,000000000080000026,3000,SP03,,5.000,EA,32874.18,1.000,164370.90,true,0,,32.000,2000000746,00010
4500000747,00010,,SPARE FOR CV-502,000000000080000026,3000,SP03,,5.000,EA,32874.18,1.000,164370.90,false,0,,32.000,2000000747,00010
4500000748,00010,,SPARE FOR TH-401,000000000080000026,2000,SP02,,4.000,EA,32874.18,1.000,131496.72,true,0,,32.000,2000000748,00010
4500000749,00010,,SPARE FOR CR-101,000000000080000026,2000,SP02,,3.000,EA,32874.18,1.000,98622.54,true,0,,32.000,2000000749,00010
4500000750,00010,,SPARE FOR FL-310,000000000080000026,2000,SP02,,5.000,EA,32874.18,1.000,164370.90,true,0,,32.000,2000000750,00010
4500000751,00010,,SPARE FOR ML-201,000000000010000125,4000,SP04,,7.000,EA,60285.22,1.000,421996.54,true,0,,23.000,2000000751,00010
4500000752,00010,,SPARE FOR PU-611,000000000010000125,4000,SP04,,6.000,EA,60285.22,1.000,361711.32,false,0,,23.000,2000000752,00010
4500000753,00010,,SPARE FOR TH-401,000000000010000125,4000,SP04,,7.000,EA,60285.22,1.000,421996.54,false,0,,23.000,2000000753,00010
4500000754,00010,,SPARE FOR SC-701,000000000010000125,4000,SP04,,7.000,EA,60285.22,1.000,421996.54,true,0,,23.000,2000000754,00010
4500000755,00010,,SPARE FOR PU-610,000000000080000027,1000,SP01,,5.000,EA,192088.11,1.000,960440.55,true,0,,56.000,2000000755,00010
4500000756,00010,,SPARE FOR TH-401,000000000080000027,1000,SP01,,5.000,EA,192088.11,1.000,960440.55,true,0,,56.000,2000000756,00010
4500000757,00010,,SPARE FOR CV-501,000000000080000027,1000,SP01,,5.000,EA,192088.11,1.000,960440.55,false,0,,56.000,2000000757,00010
4500000758,00010,,SPARE FOR CV-501,000000000080000027,1000,SP01,,5.000,EA,192088.11,1.000,960440.55,false,0,,56.000,2000000758,00010
4500000759,00010,,SPARE FOR ML-202,000000000080000027,1000,SP01,,4.000,EA,192088.11,1.000,768352.44,false,0,,56.000,2000000759,00010
4500000760,00010,,SPARE FOR SC-701,000000000010000127,3000,SP03,,3.000,EA,173260.38,1.000,519781.14,true,0,,48.000,2000000760,00010
