Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500001401,00010,01,1,2025,4900004512,0001,E,101,2025-06-12T00:00:00,171.000,103634408.07,S,2025-06-12T00:00:00,000000000010000229,3000
4500001401,00010,01,2,2025,5100000707,0001,Q,,2025-06-27T00:00:00,171.000,103634408.07,S,2025-07-06T00:00:00,000000000010000229,3000
4500001402,00010,01,1,2025,4900004520,0001,E,101,2025-12-30T00:00:00,76.000,46059736.92,S,2025-12-30T00:00:00,000000000010000229,3000
4500001402,00010,01,2,2025,5100000708,0001,Q,,2026-01-22T00:00:00,76.000,46059736.92,S,2026-01-04T00:00:00,000000000010000229,3000
4500001403,00010,01,1,2026,4900004523,0001,E,101,2026-03-16T00:00:00,150.000,90907375.50,S,2026-03-16T00:00:00,000000000010000229,3000
4500001406,00010,01,1,2025,4900004532,0001,E,101,2025-03-01T00:00:00,3.000,206374.50,S,2025-03-01T00:00:00,000000000010000230,3000
4500001406,00010,01,2,2025,5100000709,0001,Q,,2025-03-09T00:00:00,3.000,206374.50,S,2025-03-31T00:00:00,000000000010000230,3000
4500001407,00010,01,1,2025,4900004538,0001,E,101,2025-12-04T00:00:00,3.000,206374.50,S,2025-12-04T00:00:00,000000000010000230,3000
4500001409,00010,01,1,2026,4900004540,0001,E,101,2026-04-12T00:00:00,6.000,412749.00,S,2026-04-12T00:00:00,000000000010000230,3000
4500001409,00010,01,2,2026,5100000710,0001,Q,,2026-05-07T00:00:00,6.000,412749.00,S,2026-04-16T00:00:00,000000000010000230,3000
4500001411,00010,01,1,2025,4900004548,0001,E,101,2025-03-04T00:00:00,10.000,687915.00,S,2025-03-04T00:00:00,000000000010000230,1000
4500001411,00010,01,2,2025,5100000711,0001,Q,,2025-04-03T00:00:00,10.000,687915.00,S,2025-03-27T00:00:00,000000000010000230,1000
4500001412,00010,01,1,2026,4900004557,0001,E,101,2026-04-24T00:00:00,4.000,275166.00,S,2026-04-24T00:00:00,000000000010000230,1000
4500001412,00010,01,2,2026,5100000712,0001,Q,,2026-05-04T00:00:00,4.000,275166.00,S,2026-05-14T00:00:00,000000000010000230,1000
4500001413,00010,01,1,2026,4900004560,0001,E,101,2026-07-02T00:00:00,6.000,412749.00,S,2026-07-02T00:00:00,000000000010000230,1000
4500001413,00010,01,2,2026,5100000713,0001,Q,,2026-07-15T00:00:00,6.000,412749.00,S,2026-07-26T00:00:00,000000000010000230,1000
4500001415,00010,01,1,2025,4900004563,0001,E,101,2025-01-21T00:00:00,6.000,1072442.40,S,2025-01-21T00:00:00,000000000010000232,2000
4500001415,00010,01,2,2025,5100000714,0001,Q,,2025-01-26T00:00:00,6.000,1072442.40,S,2025-02-10T00:00:00,000000000010000232,2000
4500001417,00010,01,1,2025,4900004568,0001,E,101,2025-10-06T00:00:00,7.000,1251182.80,S,2025-10-06T00:00:00,000000000010000232,2000
4500001417,00010,01,2,2025,5100000715,0001,Q,,2025-10-31T00:00:00,7.000,1251182.80,S,2025-10-31T00:00:00,000000000010000232,2000
4500001418,00010,01,1,2026,4900004571,0001,E,101,2026-02-15T00:00:00,6.000,1072442.40,S,2026-02-15T00:00:00,000000000010000232,2000
4500001418,00010,01,2,2026,5100000716,0001,Q,,2026-02-24T00:00:00,6.000,1072442.40,S,2026-03-15T00:00:00,000000000010000232,2000
4500001420,00010,01,1,2025,4900004577,0001,E,101,2025-01-19T00:00:00,14.000,1607375.42,S,2025-01-19T00:00:00,000000000010000233,2000
4500001420,00010,01,2,2025,5100000717,0001,Q,,2025-02-12T00:00:00,14.000,1607375.42,S,2025-02-02T00:00:00,000000000010000233,2000
4500001422,00010,01,1,2026,4900004585,0001,E,101,2026-09-03T00:00:00,17.000,1951813.01,S,2026-09-03T00:00:00,000000000010000233,2000
4500001422,00010,01,2,2026,5100000718,0001,Q,,2026-09-07T00:00:00,17.000,1951813.01,S,2026-09-07T00:00:00,000000000010000233,2000
4500001423,00010,01,1,2025,4900004587,0001,E,101,2025-01-27T00:00:00,12.000,602399.16,S,2025-01-27T00:00:00,000000000010000234,2000
4500001423,00010,01,2,2025,5100000719,0001,Q,,2025-02-16T00:00:00,12.000,602399.16,S,2025-02-05T00:00:00,000000000010000234,2000
4500001424,00010,01,1,2025,4900004591,0001,E,101,2025-08-22T00:00:00,7.000,351399.51,S,2025-08-22T00:00:00,000000000010000234,2000
4500001424,00010,01,2,2025,5100000720,0001,Q,,2025-09-11T00:00:00,7.000,351399.51,S,2025-09-18T00:00:00,000000000010000234,2000
4500001425,00010,01,1,2026,4900004595,0001,E,101,2026-06-04T00:00:00,11.000,552199.23,S,2026-06-04T00:00:00,000000000010000234,2000
4500001425,00010,01,2,2026,5100000721,0001,Q,,2026-06-09T00:00:00,11.000,552199.23,S,2026-06-08T00:00:00,000000000010000234,2000
4500001427,00010,01,1,2024,4900004598,0001,E,101,2024-11-07T00:00:00,9.000,1286386.56,S,2024-11-07T00:00:00,000000000010000235,1000
4500001427,00010,01,2,2024,5100000722,0001,Q,,2024-12-07T00:00:00,9.000,1286386.56,S,2024-11-21T00:00:00,000000000010000235,1000
4500001428,00010,01,1,2025,4900004603,0001,E,101,2025-04-18T00:00:00,9.000,1286386.56,S,2025-04-18T00:00:00,000000000010000235,1000
4500001429,00010,01,1,2025,4900004606,0001,E,101,2025-08-07T00:00:00,7.000,1000522.88,S,2025-08-07T00:00:00,000000000010000235,1000
4500001429,00010,01,2,2025,5100000723,0001,Q,,2025-09-02T00:00:00,7.000,1000522.88,S,2025-08-13T00:00:00,000000000010000235,1000
4500001432,00010,01,1,2026,4900004610,0001,E,101,2026-03-22T00:00:00,8.000,1143454.72,S,2026-03-22T00:00:00,000000000010000235,1000
4500001433,00010,01,1,2024,4900004616,0001,E,101,2024-12-26T00:00:00,43.000,993362.35,S,2024-12-26T00:00:00,000000000010000236,4000
4500001433,00010,01,2,2024,5100000724,0001,Q,,2025-01-11T00:00:00,43.000,993362.35,S,2025-01-25T00:00:00,000000000010000236,4000
4500001434,00010,01,1,2025,4900004617,0001,E,101,2025-01-14T00:00:00,141.000,3257304.45,S,2025-01-14T00:00:00,000000000010000236,4000
4500001434,00010,01,2,2025,5100000725,0001,Q,,2025-01-20T00:00:00,141.000,3257304.45,S,2025-02-02T00:00:00,000000000010000236,4000
4500001435,00010,01,1,2025,4900004624,0001,E,101,2025-07-02T00:00:00,64.000,1478492.80,S,2025-07-02T00:00:00,000000000010000236,4000
4500001436,00010,01,1,2025,4900004627,0001,E,101,2025-08-17T00:00:00,141.000,3257304.45,S,2025-08-17T00:00:00,000000000010000236,4000
4500001436,00010,01,2,2025,5100000726,0001,Q,,2025-09-14T00:00:00,141.000,3257304.45,S,2025-08-21T00:00:00,000000000010000236,4000
4500001439,00010,01,1,2026,4900004634,0001,E,101,2026-04-27T00:00:00,141.000,3257304.45,S,2026-04-27T00:00:00,000000000010000236,4000
4500001439,00010,01,2,2026,5100000727,0001,Q,,2026-05-23T00:00:00,141.000,3257304.45,S,2026-05-11T00:00:00,000000000010000236,4000
4500001441,00010,01,1,2025,4900004648,0001,E,101,2025-01-30T00:00:00,215.000,4504791.80,S,2025-01-30T00:00:00,000000000010000239,1000
4500001443,00010,01,1,2025,4900004657,0001,E,101,2025-10-26T00:00:00,227.000,4756222.04,S,2025-10-26T00:00:00,000000000010000239,1000
4500001443,00010,01,2,2025,5100000728,0001,Q,,2025-11-23T00:00:00,227.000,4756222.04,S,2025-11-04T00:00:00,000000000010000239,1000
4500001445,00010,01,1,2026,4900004666,0001,E,101,2026-06-18T00:00:00,92.000,1927631.84,S,2026-06-18T00:00:00,000000000010000239,1000
4500001447,00010,01,1,2024,4900004672,0001,E,101,2024-11-30T00:00:00,181.000,3792406.12,S,2024-11-30T00:00:00,000000000010000239,4000
4500001447,00010,01,2,2024,5100000729,0001,Q,,2024-12-11T00:00:00,181.000,3792406.12,S,2024-12-07T00:00:00,000000000010000239,4000
4500001449,00010,01,1,2025,4900004679,0001,E,101,2025-05-20T00:00:00,179.000,3750501.08,S,2025-05-20T00:00:00,000000000010000239,4000
4500001449,00010,01,2,2025,5100000730,0001,Q,,2025-06-03T00:00:00,179.000,3750501.08,S,2025-06-15T00:00:00,000000000010000239,4000
4500001450,00010,01,1,2025,4900004685,0001,E,101,2025-10-23T00:00:00,156.000,3268593.12,S,2025-10-23T00:00:00,000000000010000239,4000
4500001451,00010,01,1,2026,4900004690,0001,E,101,2026-03-07T00:00:00,157.000,3289545.64,S,2026-03-07T00:00:00,000000000010000239,4000
4500001451,00010,01,2,2026,5100000731,0001,Q,,2026-04-06T00:00:00,157.000,3289545.64,S,2026-03-11T00:00:00,000000000010000239,4000
4500001452,00010,01,1,2026,4900004696,0001,E,101,2026-07-15T00:00:00,149.000,3121925.48,S,2026-07-15T00:00:00,000000000010000239,4000
4500001453,00010,01,1,2025,4900004701,0001,E,101,2025-02-24T00:00:00,6.000,1379928.90,S,2025-02-24T00:00:00,000000000010000240,4000
4500001454,00010,01,1,2025,4900004703,0001,E,101,2025-07-14T00:00:00,24.000,5519715.60,S,2025-07-14T00:00:00,000000000010000240,4000
4500001454,00010,01,2,2025,5100000732,0001,Q,,2025-08-01T00:00:00,24.000,5519715.60,S,2025-08-12T00:00:00,000000000010000240,4000
4500001456,00010,01,1,2026,4900004709,0001,E,101,2026-03-31T00:00:00,15.000,3449822.25,S,2026-03-31T00:00:00,000000000010000240,4000
4500001456,00010,01,2,2026,5100000733,0001,Q,,2026-04-06T00:00:00,15.000,3449822.25,S,2026-04-23T00:00:00,000000000010000240,4000
4500001457,00010,01,1,2026,4900004711,0001,E,101,2026-06-15T00:00:00,27.000,6209680.05,S,2026-06-15T00:00:00,000000000010000240,4000
4500001458,00010,01,1,2025,4900004714,0001,E,101,2025-02-22T00:00:00,11.000,989015.83,S,2025-02-22T00:00:00,000000000010000241,1000
4500001458,00010,01,2,2025,5100000734,0001,Q,,2025-03-09T00:00:00,11.000,989015.83,S,2025-03-17T00:00:00,000000000010000241,1000
4500001459,00010,01,1,2026,4900004722,0001,E,101,2026-08-26T00:00:00,10.000,899105.30,S,2026-08-26T00:00:00,000000000010000241,1000
4500001459,00010,01,2,2026,5100000735,0001,Q,,2026-09-07T00:00:00,10.000,899105.30,S,2026-09-07T00:00:00,000000000010000241,1000
4500001460,00010,01,1,2025,4900004724,0001,E,101,2025-02-06T00:00:00,10.000,853759.50,S,2025-02-06T00:00:00,000000000010000242,2000
4500001460,00010,01,2,2025,5100000736,0001,Q,,2025-03-01T00:00:00,10.000,853759.50,S,2025-02-10T00:00:00,000000000010000242,2000
4500001461,00010,01,1,2025,4900004727,0001,E,101,2025-05-13T00:00:00,8.000,683007.60,S,2025-05-13T00:00:00,000000000010000242,2000
4500001461,00010,01,2,2025,5100000737,0001,Q,,2025-05-16T00:00:00,8.000,683007.60,S,2025-05-22T00:00:00,000000000010000242,2000
4500001463,00010,01,1,2026,4900004733,0001,E,101,2026-01-09T00:00:00,10.000,853759.50,S,2026-01-09T00:00:00,000000000010000242,2000
4500001463,00010,01,2,2026,5100000738,0001,Q,,2026-02-08T00:00:00,10.000,853759.50,S,2026-01-22T00:00:00,000000000010000242,2000
4500001464,00010,01,1,2026,4900004737,0001,E,101,2026-08-20T00:00:00,6.000,512255.70,S,2026-08-20T00:00:00,000000000010000242,2000
4500001464,00010,01,2,2026,5100000739,0001,Q,,2026-08-29T00:00:00,6.000,512255.70,S,2026-08-29T00:00:00,000000000010000242,2000
4500001466,00010,01,1,2024,4900004739,0001,E,101,2024-11-28T00:00:00,8.000,683007.60,S,2024-11-28T00:00:00,000000000010000242,1000
4500001466,00010,01,2,2024,5100000740,0001,Q,,2024-12-26T00:00:00,8.000,683007.60,S,2024-12-25T00:00:00,000000000010000242,1000
4500001467,00010,01,1,2025,4900004742,0001,E,101,2025-01-15T00:00:00,3.000,256127.85,S,2025-01-15T00:00:00,000000000010000242,1000
4500001468,00010,01,1,2025,4900004743,0001,E,101,2025-02-26T00:00:00,11.000,939135.45,S,2025-02-26T00:00:00,000000000010000242,1000
4500001468,00010,01,2,2025,5100000741,0001,Q,,2025-03-10T00:00:00,11.000,939135.45,S,2025-03-11T00:00:00,000000000010000242,1000
4500001469,00010,01,1,2026,4900004747,0001,E,101,2026-01-23T00:00:00,4.000,341503.80,S,2026-01-23T00:00:00,000000000010000242,1000
4500001469,00010,01,2,2026,5100000742,0001,Q,,2026-02-13T00:00:00,4.000,341503.80,S,2026-02-01T00:00:00,000000000010000242,1000
4500001470,00010,01,1,2026,4900004749,0001,E,101,2026-04-06T00:00:00,6.000,512255.70,S,2026-04-06T00:00:00,000000000010000242,1000
4500001470,00010,01,2,2026,5100000743,0001,Q,,2026-04-28T00:00:00,6.000,512255.70,S,2026-04-10T00:00:00,000000000010000242,1000
4500001471,00010,01,1,2026,4900004752,0001,E,101,2026-07-07T00:00:00,4.000,341503.80,S,2026-07-07T00:00:00,000000000010000242,1000
4500001472,00010,01,1,2026,4900004754,0001,E,101,2026-08-07T00:00:00,10.000,853759.50,S,2026-08-07T00:00:00,000000000010000242,1000
4500001473,00010,01,1,2025,4900004759,0001,E,101,2025-07-15T00:00:00,1.000,11102.15,S,2025-07-15T00:00:00,000000000010000243,2000
4500001474,00010,01,1,2026,4900004761,0001,E,101,2026-02-17T00:00:00,1.000,11102.15,S,2026-02-17T00:00:00,000000000010000243,2000
4500001475,00010,01,1,2026,4900004763,0001,E,101,2026-05-25T00:00:00,1.000,11102.15,S,2026-05-25T00:00:00,000000000010000243,2000
4500001475,00010,01,2,2026,5100000744,0001,Q,,2026-06-20T00:00:00,1.000,11102.15,S,2026-06-04T00:00:00,000000000010000243,2000
4500001478,00010,01,1,2025,4900004767,0001,E,101,2025-07-11T00:00:00,4.000,1807581.88,S,2025-07-11T00:00:00,000000000010000244,4000
4500001478,00010,01,2,2025,5100000745,0001,Q,,2025-07-20T00:00:00,4.000,1807581.88,S,2025-07-28T00:00:00,000000000010000244,4000
4500001479,00010,01,1,2025,4900004772,0001,E,101,2025-12-03T00:00:00,3.000,1355686.41,S,2025-12-03T00:00:00,000000000010000244,4000
4500001479,00010,01,2,2025,5100000746,0001,Q,,2026-01-01T00:00:00,3.000,1355686.41,S,2025-12-26T00:00:00,000000000010000244,4000
4500001480,00010,01,1,2026,4900004773,0001,E,101,2026-02-11T00:00:00,7.000,3163268.29,S,2026-02-11T00:00:00,000000000010000244,4000
4500001480,00010,01,2,2026,5100000747,0001,Q,,2026-03-08T00:00:00,7.000,3163268.29,S,2026-03-04T00:00:00,000000000010000244,4000
4500001481,00010,01,1,2024,4900004778,0001,E,101,2024-11-02T00:00:00,15.000,418861.65,S,2024-11-02T00:00:00,000000000010000245,4000
4500001482,00010,01,1,2025,4900004783,0001,E,101,2025-04-20T00:00:00,14.000,390937.54,S,2025-04-20T00:00:00,000000000010000245,4000
4500001482,00010,01,2,2025,5100000748,0001,Q,,2025-05-17T00:00:00,14.000,390937.54,S,2025-05-03T00:00:00,000000000010000245,4000
4500001483,00010,01,1,2026,4900004789,0001,E,101,2026-02-15T00:00:00,7.000,195468.77,S,2026-02-15T00:00:00,000000000010000245,4000
4500001483,00010,01,2,2026,5100000749,0001,Q,,2026-03-12T00:00:00,7.000,195468.77,S,2026-03-04T00:00:00,000000000010000245,4000
4500001484,00010,01,1,2026,4900004790,0001,E,101,2026-05-06T00:00:00,13.000,363013.43,S,2026-05-06T00:00:00,000000000010000245,4000
4500001484,00010,01,2,2026,5100000750,0001,Q,,2026-05-29T00:00:00,13.000,363013.43,S,2026-05-09T00:00:00,000000000010000245,4000
4500001485,00010,01,1,2024,4900004793,0001,E,101,2024-12-19T00:00:00,17.000,474709.87,S,2024-12-19T00:00:00,000000000010000245,3000
4500001487,00010,01,1,2026,4900004799,0001,E,101,2026-02-22T00:00:00,14.000,390937.54,S,2026-02-22T00:00:00,000000000010000245,3000
4500001487,00010,01,2,2026,5100000751,0001,Q,,2026-03-10T00:00:00,14.000,390937.54,S,2026-03-02T00:00:00,000000000010000245,3000
4500001488,00010,01,1,2024,4900004805,0001,E,101,2024-11-11T00:00:00,63.000,658637.28,S,2024-11-11T00:00:00,000000000010000246,3000
4500001489,00010,01,1,2025,4900004810,0001,E,101,2025-04-04T00:00:00,122.000,1275456.32,S,2025-04-04T00:00:00,000000000010000246,3000
4500001489,00010,01,2,2025,5100000752,0001,Q,,2025-04-13T00:00:00,122.000,1275456.32,S,2025-04-17T00:00:00,000000000010000246,3000
4500001491,00010,01,1,2025,4900004818,0001,E,101,2025-11-20T00:00:00,98.000,1024546.88,S,2025-11-20T00:00:00,000000000010000246,3000
4500001491,00010,01,2,2025,5100000753,0001,Q,,2025-12-15T00:00:00,98.000,1024546.88,S,2025-11-23T00:00:00,000000000010000246,3000
4500001492,00010,01,1,2026,4900004825,0001,E,101,2026-06-01T00:00:00,116.000,1212728.96,S,2026-06-01T00:00:00,000000000010000246,3000
4500001492,00010,01,2,2026,5100000754,0001,Q,,2026-06-14T00:00:00,116.000,1212728.96,S,2026-06-26T00:00:00,000000000010000246,3000
4500001493,00010,01,1,2024,4900004830,0001,E,101,2024-11-08T00:00:00,5.000,314913.40,S,2024-11-08T00:00:00,000000000010000247,2000
4500001493,00010,01,2,2024,5100000755,0001,Q,,2024-11-28T00:00:00,5.000,314913.40,S,2024-11-28T00:00:00,000000000010000247,2000
4500001494,00010,01,1,2025,4900004834,0001,E,101,2025-09-15T00:00:00,4.000,251930.72,S,2025-09-15T00:00:00,000000000010000247,2000
4500001494,00010,01,2,2025,5100000756,0001,Q,,2025-10-11T00:00:00,4.000,251930.72,S,2025-09-18T00:00:00,000000000010000247,2000
4500001495,00010,01,1,2026,4900004837,0001,E,101,2026-04-17T00:00:00,5.000,314913.40,S,2026-04-17T00:00:00,000000000010000247,2000
4500001495,00010,01,2,2026,5100000757,0001,Q,,2026-04-22T00:00:00,5.000,314913.40,S,2026-05-09T00:00:00,000000000010000247,2000
4500001496,00010,01,1,2026,4900004839,0001,E,101,2026-05-16T00:00:00,5.000,314913.40,S,2026-05-16T00:00:00,000000000010000247,2000
4500001497,00010,01,1,2026,4900004844,0001,E,101,2026-05-10T00:00:00,1.000,130984.99,S,2026-05-10T00:00:00,000000000010000248,4000
4500001497,00010,01,2,2026,5100000758,0001,Q,,2026-06-07T00:00:00,1.000,130984.99,S,2026-06-03T00:00:00,000000000010000248,4000
4500001498,00010,01,1,2026,4900004846,0001,E,101,2026-06-23T00:00:00,1.000,130984.99,S,2026-06-23T00:00:00,000000000010000248,4000
4500001498,00010,01,2,2026,5100000759,0001,Q,,2026-07-22T00:00:00,1.000,130984.99,S,2026-07-17T00:00:00,000000000010000248,4000
4500001501,00010,01,1,2024,4900004848,0001,E,101,2024-10-05T00:00:00,2.000,277413.28,S,2024-10-05T00:00:00,000000000080000059,4000
4500001501,00010,01,2,2024,5100000760,0001,Q,,2024-10-22T00:00:00,2.000,277413.28,S,2024-10-09T00:00:00,000000000080000059,4000
4500001502,00010,01,1,2024,4900004850,0001,E,101,2024-11-18T00:00:00,3.000,416119.92,S,2024-11-18T00:00:00,000000000080000059,4000
4500001502,00010,01,2,2024,5100000761,0001,Q,,2024-12-13T00:00:00,3.000,416119.92,S,2024-11-29T00:00:00,000000000080000059,4000
4500001503,00010,01,1,2025,4900004853,0001,E,101,2025-01-09T00:00:00,2.000,277413.28,S,2025-01-09T00:00:00,000000000080000059,4000
4500001503,00010,01,2,2025,5100000762,0001,Q,,2025-01-26T00:00:00,2.000,277413.28,S,2025-01-15T00:00:00,000000000080000059,4000
4500001504,00010,01,1,2025,4900004854,0001,E,101,2025-01-17T00:00:00,4.000,554826.56,S,2025-01-17T00:00:00,000000000080000059,4000
4500001504,00010,01,2,2025,5100000763,0001,Q,,2025-01-24T00:00:00,4.000,554826.56,S,2025-01-20T00:00:00,000000000080000059,4000
4500001505,00010,01,1,2025,4900004857,0001,E,101,2025-06-05T00:00:00,4.000,554826.56,S,2025-06-05T00:00:00,000000000080000059,4000
4500001505,00010,01,2,2025,5100000764,0001,Q,,2025-06-15T00:00:00,4.000,554826.56,S,2025-06-25T00:00:00,000000000080000059,4000
4500001506,00010,01,1,2025,4900004859,0001,E,101,2025-09-22T00:00:00,2.000,277413.28,S,2025-09-22T00:00:00,000000000080000059,4000
4500001506,00010,01,2,2025,5100000765,0001,Q,,2025-10-22T00:00:00,2.000,277413.28,S,2025-10-09T00:00:00,000000000080000059,4000
4500001507,00010,01,1,2025,4900004861,0001,E,101,2025-10-05T00:00:00,2.000,277413.28,S,2025-10-05T00:00:00,000000000080000059,4000
4500001507,00010,01,2,2025,5100000766,0001,Q,,2025-10-17T00:00:00,2.000,277413.28,S,2025-10-30T00:00:00,000000000080000059,4000
4500001508,00010,01,1,2025,4900004863,0001,E,101,2025-11-05T00:00:00,4.000,554826.56,S,2025-11-05T00:00:00,000000000080000059,4000
4500001508,00010,01,2,2025,5100000767,0001,Q,,2025-11-30T00:00:00,4.000,554826.56,S,2025-11-29T00:00:00,000000000080000059,4000
4500001509,00010,01,1,2026,4900004865,0001,E,101,2026-04-22T00:00:00,3.000,416119.92,S,2026-04-22T00:00:00,000000000080000059,4000
4500001509,00010,01,2,2026,5100000768,0001,Q,,2026-05-09T00:00:00,3.000,416119.92,S,2026-05-07T00:00:00,000000000080000059,4000
4500001511,00010,01,1,2024,4900004870,0001,E,101,2024-12-22T00:00:00,31.000,464642.26,S,2024-12-22T00:00:00,000000000010000249,1000
4500001511,00010,01,2,2024,5100000769,0001,Q,,2025-01-21T00:00:00,31.000,464642.26,S,2024-12-29T00:00:00,000000000010000249,1000
4500001512,00010,01,1,2025,4900004874,0001,E,101,2025-02-28T00:00:00,35.000,524596.10,S,2025-02-28T00:00:00,000000000010000249,1000
4500001513,00010,01,1,2025,4900004878,0001,E,101,2025-06-07T00:00:00,31.000,464642.26,S,2025-06-07T00:00:00,000000000010000249,1000
4500001513,00010,01,2,2025,5100000770,0001,Q,,2025-06-29T00:00:00,31.000,464642.26,S,2025-06-12T00:00:00,000000000010000249,1000
4500001514,00010,01,1,2025,4900004882,0001,E,101,2025-08-24T00:00:00,33.000,494619.18,S,2025-08-24T00:00:00,000000000010000249,1000
4500001516,00010,01,1,2025,4900004887,0001,E,101,2025-12-29T00:00:00,40.000,599538.40,S,2025-12-29T00:00:00,000000000010000249,1000
4500001516,00010,01,2,2025,5100000771,0001,Q,,2026-01-18T00:00:00,40.000,599538.40,S,2026-01-24T00:00:00,000000000010000249,1000
4500001517,00010,01,1,2026,4900004891,0001,E,101,2026-03-20T00:00:00,31.000,464642.26,S,2026-03-20T00:00:00,000000000010000249,1000
4500001517,00010,01,2,2026,5100000772,0001,Q,,2026-04-06T00:00:00,31.000,464642.26,S,2026-04-06T00:00:00,000000000010000249,1000
4500001518,00010,01,1,2026,4900004896,0001,E,101,2026-08-04T00:00:00,21.000,314757.66,S,2026-08-04T00:00:00,000000000010000249,1000
4500001518,00010,01,2,2026,5100000773,0001,Q,,2026-08-24T00:00:00,21.000,314757.66,S,2026-08-23T00:00:00,000000000010000249,1000
4500001520,00010,01,1,2025,4900004899,0001,E,101,2025-06-15T00:00:00,8.000,3456223.20,S,2025-06-15T00:00:00,000000000080000060,2000
4500001520,00010,01,2,2025,5100000774,0001,Q,,2025-06-28T00:00:00,8.000,3456223.20,S,2025-07-15T00:00:00,000000000080000060,2000
