Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900007865,2026,0001,101,000000000010000409,1000,SP01,0001000005,S,4337413.34,26.000,EA,4500002448,00010,GR AGAINST PO,,,,,,,,,2026-05-10T00:00:00,2026-05-10T00:00:00
4900007866,2026,0001,201,000000000010000409,1000,SP01,,H,667294.36,4.000,EA,,,ISSUED TO CR-102,VZIREQ04,1000-MECH,,,,,,,2026-06-10T00:00:00,2026-06-10T00:00:00
4900007867,2024,0001,261,000000000010000409,4000,SP04,,H,500470.77,3.000,EA,,,CHANGEOUT ML-202,VZIREQ01,,446758073,,,,,,2024-09-27T00:00:00,2024-09-27T00:00:00
4900007868,2024,0001,201,000000000010000409,4000,SP04,,H,333647.18,2.000,EA,,,CHANGEOUT PU-611,VZIREQ05,4000-MECH,,,,,,,2024-11-26T00:00:00,2024-11-26T00:00:00
4900007869,2024,0001,101,000000000010000409,4000,SP04,0001000005,S,1668235.90,10.000,EA,4500002449,00010,GR AGAINST PO,,,,,,,,,2024-12-04T00:00:00,2024-12-04T00:00:00
4900007870,2024,0001,261,000000000010000409,4000,SP04,,H,834117.95,5.000,EA,,,CHANGEOUT ML-201,VZIREQ04,,447057804,,,,,,2024-12-17T00:00:00,2024-12-17T00:00:00
4900007871,2025,0001,261,000000000010000409,4000,SP04,,H,333647.18,2.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ01,,443467584,,,,,,2025-01-26T00:00:00,2025-01-26T00:00:00
4900007872,2025,0001,261,000000000010000409,4000,SP04,,H,667294.36,4.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ05,,444024384,,,,,,2025-02-13T00:00:00,2025-02-13T00:00:00
4900007873,2025,0001,101,000000000010000409,4000,SP04,0001000005,S,1167765.13,7.000,EA,4500002450,00010,GR AGAINST PO,,,,,,,,,2025-02-21T00:00:00,2025-02-21T00:00:00
4900007874,2025,0001,201,000000000010000409,4000,SP04,,H,667294.36,4.000,EA,,,ISSUED TO PU-610,VZIREQ04,4000-MECH,,,,,,,2025-03-26T00:00:00,2025-03-26T00:00:00
4900007875,2025,0001,261,000000000010000409,4000,SP04,,H,667294.36,4.000,EA,,,ISSUED TO PU-610,VZIREQ01,,444501151,,,,,,2025-05-06T00:00:00,2025-05-06T00:00:00
4900007876,2025,0001,101,000000000010000409,4000,SP04,0001000005,S,1000941.54,6.000,EA,4500002452,00010,GR AGAINST PO,,,,,,,,,2025-06-01T00:00:00,2025-06-01T00:00:00
4900007877,2025,0001,101,000000000010000409,4000,SP04,0001000005,S,1668235.90,10.000,EA,4500002453,00010,GR AGAINST PO,,,,,,,,,2025-07-12T00:00:00,2025-07-12T00:00:00
4900007878,2025,0001,261,000000000010000409,4000,SP04,,H,500470.77,3.000,EA,,,CHANGEOUT ML-202,VZIREQ02,,444288287,,,,,,2025-08-07T00:00:00,2025-08-07T00:00:00
4900007879,2025,0001,261,000000000010000409,4000,SP04,,H,667294.36,4.000,EA,,,CHANGEOUT FL-310,VZIREQ01,,448507276,,,,,,2025-10-22T00:00:00,2025-10-22T00:00:00
4900007880,2025,0001,261,000000000010000409,4000,SP04,,H,834117.95,5.000,EA,,,ISSUED TO CV-502,VZIREQ04,,443814412,,,,,,2025-11-18T00:00:00,2025-11-18T00:00:00
4900007881,2026,0001,101,000000000010000409,4000,SP04,0001000005,S,1668235.90,10.000,EA,4500002454,00010,GR AGAINST PO,,,,,,,,,2026-01-21T00:00:00,2026-01-21T00:00:00
4900007882,2026,0001,261,000000000010000409,4000,SP04,,H,333647.18,2.000,EA,,,CHANGEOUT PU-610,VZIREQ05,,449502519,,,,,,2026-03-22T00:00:00,2026-03-22T00:00:00
4900007883,2026,0001,201,000000000010000409,4000,SP04,,H,166823.59,1.000,EA,,,ISSUED TO PU-611,VZIREQ01,4000-MECH,,,,,,,2026-04-18T00:00:00,2026-04-18T00:00:00
4900007884,2026,0001,201,000000000010000409,4000,SP04,,H,333647.18,2.000,EA,,,ISSUED TO TH-401,VZIREQ04,4000-MECH,,,,,,,2026-05-28T00:00:00,2026-05-28T00:00:00
4900007885,2026,0001,261,000000000010000409,4000,SP04,,H,500470.77,3.000,EA,,,CHANGEOUT PU-610,VZIREQ05,,441570898,,,,,,2026-07-23T00:00:00,2026-07-23T00:00:00
4900007886,2026,0001,261,000000000010000409,4000,SP04,,H,333647.18,2.000,EA,,,ISSUED TO CV-502,VZIREQ05,,447416018,,,,,,2026-08-30T00:00:00,2026-08-30T00:00:00
4900007887,2024,0001,261,000000000080000093,4000,SP04,,H,517406.61,7.000,EA,,,ISSUED TO TH-401,VZIREQ03,,445257887,,,,,,2024-11-06T00:00:00,2024-11-06T00:00:00
4900007888,2024,0001,261,000000000080000093,4000,SP04,,H,517406.61,7.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,448822734,,,,,,2024-12-31T00:00:00,2024-12-31T00:00:00
4900007889,2025,0001,101,000000000080000093,4000,SP04,0001000056,S,1256558.91,17.000,EA,4500002457,00010,GR AGAINST PO,,,,,,,,,2025-02-12T00:00:00,2025-02-12T00:00:00
4900007890,2025,0001,261,000000000080000093,4000,SP04,,H,369576.15,5.000,EA,,,CHANGEOUT FA-810,VZIREQ05,,443031711,,,,,,2025-03-04T00:00:00,2025-03-04T00:00:00
4900007891,2025,0001,261,000000000080000093,4000,SP04,,H,295660.92,4.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ03,,449596085,,,,,,2025-05-19T00:00:00,2025-05-19T00:00:00
4900007892,2025,0001,201,000000000080000093,4000,SP04,,H,221745.69,3.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ01,4000-MECH,,,,,,,2025-06-18T00:00:00,2025-06-18T00:00:00
4900007893,2025,0001,261,000000000080000093,4000,SP04,,H,517406.61,7.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ03,,447088789,,,,,,2025-07-01T00:00:00,2025-07-01T00:00:00
4900007894,2025,0001,101,000000000080000093,4000,SP04,0001000056,S,1404389.37,19.000,EA,4500002458,00010,GR AGAINST PO,,,,,,,,,2025-07-04T00:00:00,2025-07-04T00:00:00
4900007895,2025,0001,201,000000000080000093,4000,SP04,,H,517406.61,7.000,EA,,,ISSUED TO CR-102,VZIREQ04,4000-MECH,,,,,,,2025-08-17T00:00:00,2025-08-17T00:00:00
4900007896,2025,0001,101,000000000080000093,4000,SP04,0001000056,S,1552219.83,21.000,EA,4500002459,00010,GR AGAINST PO,,,,,,,,,2025-12-20T00:00:00,2025-12-20T00:00:00
4900007897,2026,0001,261,000000000080000093,4000,SP04,,H,517406.61,7.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ02,,445278245,,,,,,2026-05-01T00:00:00,2026-05-01T00:00:00
4900007898,2024,0001,261,000000000080000094,2000,SP02,,H,720584.76,2.000,EA,,,CHANGEOUT SC-701,VZIREQ05,,428319334,,,,,,2024-09-12T00:00:00,2024-09-12T00:00:00
4900007899,2025,0001,101,000000000080000094,2000,SP02,0001000056,S,3602923.80,10.000,EA,4500002460,00010,GR AGAINST PO,,,,,,,,,2025-02-05T00:00:00,2025-02-05T00:00:00
4900007900,2025,0001,201,000000000080000094,2000,SP02,,H,720584.76,2.000,EA,,,CHANGEOUT CR-101,VZIREQ01,2000-MECH,,,,,,,2025-03-25T00:00:00,2025-03-25T00:00:00
4900007901,2025,0001,261,000000000080000094,2000,SP02,,H,720584.76,2.000,EA,,,ISSUED TO CR-102,VZIREQ03,,424242136,,,,,,2025-10-30T00:00:00,2025-10-30T00:00:00
4900007902,2025,0001,201,000000000080000094,2000,SP02,,H,1080877.14,3.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,2000-MECH,,,,,,,2025-12-01T00:00:00,2025-12-01T00:00:00
4900007903,2026,0001,261,000000000080000094,2000,SP02,,H,720584.76,2.000,EA,,,ISSUED TO FA-810,VZIREQ05,,423710417,,,,,,2026-03-03T00:00:00,2026-03-03T00:00:00
4900007904,2026,0001,261,000000000080000094,2000,SP02,,H,1080877.14,3.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ01,,429192004,,,,,,2026-04-15T00:00:00,2026-04-15T00:00:00
4900007905,2026,0001,261,000000000080000094,2000,SP02,,H,1441169.52,4.000,EA,,,CHANGEOUT PU-611,VZIREQ01,,428656028,,,,,,2026-05-19T00:00:00,2026-05-19T00:00:00
4900007906,2026,0001,101,000000000080000094,2000,SP02,0001000056,S,3242631.42,9.000,EA,4500002461,00010,GR AGAINST PO,,,,,,,,,2026-07-26T00:00:00,2026-07-26T00:00:00
4900007907,2026,0001,261,000000000080000094,2000,SP02,,H,1441169.52,4.000,EA,,,ISSUED TO PU-611,VZIREQ01,,423768876,,,,,,2026-08-25T00:00:00,2026-08-25T00:00:00
4900007908,2024,0001,201,000000000080000095,4000,SP04,,H,2302957.80,6.000,EA,,,ISSUED TO CR-101,VZIREQ02,4000-MECH,,,,,,,2024-09-10T00:00:00,2024-09-10T00:00:00
4900007909,2024,0001,101,000000000080000095,4000,SP04,0001000036,S,8828004.90,23.000,EA,4500002463,00010,GR AGAINST PO,,,,,,,,,2024-11-24T00:00:00,2024-11-24T00:00:00
4900007910,2024,0001,201,000000000080000095,4000,SP04,,H,1151478.90,3.000,EA,,,ISSUED TO ML-201,VZIREQ04,4000-MECH,,,,,,,2024-12-06T00:00:00,2024-12-06T00:00:00
4900007911,2025,0001,261,000000000080000095,4000,SP04,,H,767652.60,2.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,,444314008,,,,,,2025-01-14T00:00:00,2025-01-14T00:00:00
4900007912,2025,0001,201,000000000080000095,4000,SP04,,H,1919131.50,5.000,EA,,,ISSUED TO CV-501,VZIREQ05,4000-MECH,,,,,,,2025-02-28T00:00:00,2025-02-28T00:00:00
4900007913,2025,0001,201,000000000080000095,4000,SP04,,H,1919131.50,5.000,EA,,,CHANGEOUT PU-610,VZIREQ05,4000-MECH,,,,,,,2025-04-23T00:00:00,2025-04-23T00:00:00
4900007914,2025,0001,201,000000000080000095,4000,SP04,,H,1919131.50,5.000,EA,,,CHANGEOUT PU-611,VZIREQ04,4000-MECH,,,,,,,2025-06-23T00:00:00,2025-06-23T00:00:00
4900007915,2025,0001,261,000000000080000095,4000,SP04,,H,1151478.90,3.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ01,,441315701,,,,,,2025-08-07T00:00:00,2025-08-07T00:00:00
4900007916,2025,0001,101,000000000080000095,4000,SP04,0001000036,S,7676526.00,20.000,EA,4500002464,00010,GR AGAINST PO,,,,,,,,,2025-09-24T00:00:00,2025-09-24T00:00:00
4900007917,2025,0001,201,000000000080000095,4000,SP04,,H,1151478.90,3.000,EA,,,ISSUED TO TH-401,VZIREQ04,4000-MECH,,,,,,,2025-11-01T00:00:00,2025-11-01T00:00:00
4900007918,2025,0001,261,000000000080000095,4000,SP04,,H,1919131.50,5.000,EA,,,ISSUED TO ML-201,VZIREQ01,,447317711,,,,,,2025-12-01T00:00:00,2025-12-01T00:00:00
4900007919,2026,0001,261,000000000080000095,4000,SP04,,H,2302957.80,6.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ02,,445614888,,,,,,2026-07-04T00:00:00,2026-07-04T00:00:00
4900007920,2025,0001,261,000000000080000095,1000,SP01,,H,2686784.10,7.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ04,,414669527,,,,,,2025-01-19T00:00:00,2025-01-19T00:00:00
4900007921,2025,0001,261,000000000080000095,1000,SP01,,H,1535305.20,4.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ04,,419487833,,,,,,2025-02-14T00:00:00,2025-02-14T00:00:00
4900007922,2025,0001,101,000000000080000095,1000,SP01,0001000036,S,5373568.20,14.000,EA,4500002466,00010,GR AGAINST PO,,,,,,,,,2025-04-07T00:00:00,2025-04-07T00:00:00
4900007923,2025,0001,261,000000000080000095,1000,SP01,,H,2686784.10,7.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,,411173643,,,,,,2025-07-17T00:00:00,2025-07-17T00:00:00
4900007924,2025,0001,261,000000000080000095,1000,SP01,,H,1919131.50,5.000,EA,,,CHANGEOUT PU-611,VZIREQ05,,416495448,,,,,,2025-09-22T00:00:00,2025-09-22T00:00:00
4900007925,2025,0001,101,000000000080000095,1000,SP01,0001000036,S,4222089.30,11.000,EA,4500002467,00010,GR AGAINST PO,,,,,,,,,2025-10-18T00:00:00,2025-10-18T00:00:00
4900007926,2025,0001,201,000000000080000095,1000,SP01,,H,2686784.10,7.000,EA,,,ISSUED TO CV-501,VZIREQ05,1000-MECH,,,,,,,2025-10-26T00:00:00,2025-10-26T00:00:00
4900007927,2025,0001,261,000000000080000095,1000,SP01,,H,767652.60,2.000,EA,,,ISSUED TO FA-810,VZIREQ04,,417833959,,,,,,2025-12-07T00:00:00,2025-12-07T00:00:00
4900007928,2025,0001,101,000000000080000095,1000,SP01,0001000036,S,2686784.10,7.000,EA,4500002468,00010,GR AGAINST PO,,,,,,,,,2025-12-31T00:00:00,2025-12-31T00:00:00
4900007929,2026,0001,261,000000000080000095,1000,SP01,,H,2686784.10,7.000,EA,,,CHANGEOUT SC-701,VZIREQ02,,418592122,,,,,,2026-03-25T00:00:00,2026-03-25T00:00:00
4900007930,2026,0001,101,000000000080000095,1000,SP01,0001000036,S,5373568.20,14.000,EA,4500002469,00010,GR AGAINST PO,,,,,,,,,2026-05-24T00:00:00,2026-05-24T00:00:00
4900007931,2026,0001,261,000000000080000095,1000,SP01,,H,1151478.90,3.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ01,,414797429,,,,,,2026-07-12T00:00:00,2026-07-12T00:00:00
4900007932,2024,0001,201,000000000010000411,1000,SP01,,H,106118.00,10.000,EA,,,CHANGEOUT CV-501,VZIREQ05,1000-MECH,,,,,,,2024-09-16T00:00:00,2024-09-16T00:00:00
4900007933,2024,0001,261,000000000010000411,1000,SP01,,H,127341.60,12.000,EA,,,ISSUED TO ML-202,VZIREQ01,,419979939,,,,,,2024-10-31T00:00:00,2024-10-31T00:00:00
4900007934,2024,0001,261,000000000010000411,1000,SP01,,H,127341.60,12.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,,415427254,,,,,,2024-11-03T00:00:00,2024-11-03T00:00:00
4900007935,2024,0001,201,000000000010000411,1000,SP01,,H,31835.40,3.000,EA,,,CHANGEOUT CR-101,VZIREQ05,1000-MECH,,,,,,,2024-12-24T00:00:00,2024-12-24T00:00:00
4900007936,2025,0001,101,000000000010000411,1000,SP01,0001000031,S,424472.00,40.000,EA,4500002471,00010,GR AGAINST PO,,,,,,,,,2025-01-02T00:00:00,2025-01-02T00:00:00
4900007937,2025,0001,261,000000000010000411,1000,SP01,,H,137953.40,13.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ02,,414748057,,,,,,2025-01-29T00:00:00,2025-01-29T00:00:00
4900007938,2025,0001,261,000000000010000411,1000,SP01,,H,137953.40,13.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,,414862436,,,,,,2025-02-02T00:00:00,2025-02-02T00:00:00
4900007939,2025,0001,261,000000000010000411,1000,SP01,,H,42447.20,4.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ05,,414972187,,,,,,2025-03-09T00:00:00,2025-03-09T00:00:00
4900007940,2025,0001,101,000000000010000411,1000,SP01,0001000031,S,297130.40,28.000,EA,4500002472,00010,GR AGAINST PO,,,,,,,,,2025-03-29T00:00:00,2025-03-29T00:00:00
4900007941,2025,0001,261,000000000010000411,1000,SP01,,H,116729.80,11.000,EA,,,ISSUED TO CV-501,VZIREQ04,,413920765,,,,,,2025-04-19T00:00:00,2025-04-19T00:00:00
4900007942,2025,0001,261,000000000010000411,1000,SP01,,H,169788.80,16.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,411556494,,,,,,2025-05-20T00:00:00,2025-05-20T00:00:00
4900007943,2025,0001,261,000000000010000411,1000,SP01,,H,116729.80,11.000,EA,,,CHANGEOUT CR-101,VZIREQ01,,418222502,,,,,,2025-06-14T00:00:00,2025-06-14T00:00:00
4900007944,2025,0001,101,000000000010000411,1000,SP01,0001000031,S,466919.20,44.000,EA,4500002474,00010,GR AGAINST PO,,,,,,,,,2025-07-21T00:00:00,2025-07-21T00:00:00
4900007945,2025,0001,261,000000000010000411,1000,SP01,,H,95506.20,9.000,EA,,,ISSUED TO CV-502,VZIREQ01,,414185369,,,,,,2025-07-26T00:00:00,2025-07-26T00:00:00
4900007946,2025,0001,261,000000000010000411,1000,SP01,,H,137953.40,13.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ03,,417399188,,,,,,2025-08-27T00:00:00,2025-08-27T00:00:00
4900007947,2025,0001,201,000000000010000411,1000,SP01,,H,137953.40,13.000,EA,,,ISSUED TO CV-502,VZIREQ03,1000-MECH,,,,,,,2025-09-08T00:00:00,2025-09-08T00:00:00
4900007948,2025,0001,101,000000000010000411,1000,SP01,0001000031,S,350189.40,33.000,EA,4500002475,00010,GR AGAINST PO,,,,,,,,,2025-10-30T00:00:00,2025-10-30T00:00:00
4900007949,2025,0001,201,000000000010000411,1000,SP01,,H,106118.00,10.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,1000-MECH,,,,,,,2025-10-31T00:00:00,2025-10-31T00:00:00
4900007950,2025,0001,261,000000000010000411,1000,SP01,,H,127341.60,12.000,EA,,,ISSUED TO ML-202,VZIREQ01,,415610041,,,,,,2025-11-03T00:00:00,2025-11-03T00:00:00
4900007951,2025,0001,261,000000000010000411,1000,SP01,,H,106118.00,10.000,EA,,,CHANGEOUT TH-401,VZIREQ01,,415402975,,,,,,2025-12-19T00:00:00,2025-12-19T00:00:00
4900007952,2025,0001,101,000000000010000411,1000,SP01,0001000031,S,371413.00,35.000,EA,4500002476,00010,GR AGAINST PO,,,,,,,,,2025-12-28T00:00:00,2025-12-28T00:00:00
4900007953,2026,0001,261,000000000010000411,1000,SP01,,H,95506.20,9.000,EA,,,CHANGEOUT CR-102,VZIREQ02,,417822177,,,,,,2026-01-26T00:00:00,2026-01-26T00:00:00
4900007954,2026,0001,261,000000000010000411,1000,SP01,,H,106118.00,10.000,EA,,,CHANGEOUT CR-102,VZIREQ05,,414615802,,,,,,2026-02-08T00:00:00,2026-02-08T00:00:00
4900007955,2026,0001,201,000000000010000411,1000,SP01,,H,137953.40,13.000,EA,,,ISSUED TO CR-102,VZIREQ02,1000-MECH,,,,,,,2026-03-08T00:00:00,2026-03-08T00:00:00
4900007956,2026,0001,101,000000000010000411,1000,SP01,0001000031,S,307742.20,29.000,EA,4500002477,00010,GR AGAINST PO,,,,,,,,,2026-04-03T00:00:00,2026-04-03T00:00:00
4900007957,2026,0001,261,000000000010000411,1000,SP01,,H,127341.60,12.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,,416627545,,,,,,2026-04-19T00:00:00,2026-04-19T00:00:00
4900007958,2026,0001,261,000000000010000411,1000,SP01,,H,84894.40,8.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ02,,413388105,,,,,,2026-05-21T00:00:00,2026-05-21T00:00:00
4900007959,2026,0001,261,000000000010000411,1000,SP01,,H,53059.00,5.000,EA,,,ISSUED TO FA-810,VZIREQ04,,415187765,,,,,,2026-06-16T00:00:00,2026-06-16T00:00:00
4900007960,2026,0001,101,000000000010000411,1000,SP01,0001000031,S,265295.00,25.000,EA,4500002478,00010,GR AGAINST PO,,,,,,,,,2026-06-18T00:00:00,2026-06-18T00:00:00
4900007961,2026,0001,261,000000000010000411,1000,SP01,,H,116729.80,11.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,,415746316,,,,,,2026-07-07T00:00:00,2026-07-07T00:00:00
4900007962,2026,0001,201,000000000010000411,1000,SP01,,H,169788.80,16.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ01,1000-MECH,,,,,,,2026-08-20T00:00:00,2026-08-20T00:00:00
4900007963,2024,0001,261,000000000010000412,1000,SP01,,H,317000.25,15.000,EA,,,CHANGEOUT CR-101,VZIREQ04,,415031472,,,,,,2024-09-16T00:00:00,2024-09-16T00:00:00
4900007964,2024,0001,261,000000000010000412,1000,SP01,,H,528333.75,25.000,EA,,,CHANGEOUT TH-401,VZIREQ05,,418556334,,,,,,2024-10-17T00:00:00,2024-10-17T00:00:00
4900007965,2024,0001,101,000000000010000412,1000,SP01,0001000001,S,2134468.35,101.000,EA,4500002480,00010,GR AGAINST PO,,,,,,,,,2024-11-10T00:00:00,2024-11-10T00:00:00
4900007966,2024,0001,261,000000000010000412,1000,SP01,,H,338133.60,16.000,EA,,,ISSUED TO CV-501,VZIREQ04,,419252911,,,,,,2024-11-20T00:00:00,2024-11-20T00:00:00
4900007967,2024,0001,261,000000000010000412,1000,SP01,,H,380400.30,18.000,EA,,,CHANGEOUT TH-401,VZIREQ03,,415194461,,,,,,2024-12-12T00:00:00,2024-12-12T00:00:00
4900007968,2025,0001,261,000000000010000412,1000,SP01,,H,359266.95,17.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ05,,417013167,,,,,,2025-01-20T00:00:00,2025-01-20T00:00:00
4900007969,2025,0001,261,000000000010000412,1000,SP01,,H,232466.85,11.000,EA,,,ISSUED TO PU-611,VZIREQ01,,413015229,,,,,,2025-02-19T00:00:00,2025-02-19T00:00:00
4900007970,2025,0001,261,000000000010000412,1000,SP01,,H,549467.10,26.000,EA,,,ISSUED TO ML-202,VZIREQ05,,411559047,,,,,,2025-03-26T00:00:00,2025-03-26T00:00:00
4900007971,2025,0001,201,000000000010000412,1000,SP01,,H,401533.65,19.000,EA,,,CHANGEOUT CR-101,VZIREQ04,1000-MECH,,,,,,,2025-04-15T00:00:00,2025-04-15T00:00:00
4900007972,2025,0001,261,000000000010000412,1000,SP01,,H,401533.65,19.000,EA,,,ISSUED TO PU-611,VZIREQ03,,419774824,,,,,,2025-05-09T00:00:00,2025-05-09T00:00:00
4900007973,2025,0001,101,000000000010000412,1000,SP01,0001000001,S,1035534.15,49.000,EA,4500002481,00010,GR AGAINST PO,,,,,,,,,2025-06-04T00:00:00,2025-06-04T00:00:00
4900007974,2025,0001,201,000000000010000412,1000,SP01,,H,443800.35,21.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ05,1000-MECH,,,,,,,2025-06-26T00:00:00,2025-06-26T00:00:00
4900007975,2025,0001,261,000000000010000412,1000,SP01,,H,507200.40,24.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ01,,417903399,,,,,,2025-07-01T00:00:00,2025-07-01T00:00:00
4900007976,2025,0001,101,000000000010000412,1000,SP01,0001000001,S,1902001.50,90.000,EA,4500002482,00010,GR AGAINST PO,,,,,,,,,2025-08-06T00:00:00,2025-08-06T00:00:00
4900007977,2025,0001,261,000000000010000412,1000,SP01,,H,380400.30,18.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,412948543,,,,,,2025-08-13T00:00:00,2025-08-13T00:00:00
4900007978,2025,0001,261,000000000010000412,1000,SP01,,H,486067.05,23.000,EA,,,ISSUED TO CV-502,VZIREQ04,,414795433,,,,,,2025-09-28T00:00:00,2025-09-28T00:00:00
4900007979,2025,0001,261,000000000010000412,1000,SP01,,H,274733.55,13.000,EA,,,CHANGEOUT PU-610,VZIREQ05,,418296940,,,,,,2025-10-21T00:00:00,2025-10-21T00:00:00
4900007980,2025,0001,201,000000000010000412,1000,SP01,,H,422667.00,20.000,EA,,,CHANGEOUT FL-310,VZIREQ03,1000-MECH,,,,,,,2025-11-25T00:00:00,2025-11-25T00:00:00
4900007981,2025,0001,261,000000000010000412,1000,SP01,,H,422667.00,20.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ02,,417399393,,,,,,2025-12-12T00:00:00,2025-12-12T00:00:00
4900007982,2026,0001,101,000000000010000412,1000,SP01,0001000001,S,2662802.10,126.000,EA,4500002484,00010,GR AGAINST PO,,,,,,,,,2026-01-06T00:00:00,2026-01-06T00:00:00
4900007983,2026,0001,201,000000000010000412,1000,SP01,,H,274733.55,13.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ04,1000-MECH,,,,,,,2026-01-07T00:00:00,2026-01-07T00:00:00
4900007984,2026,0001,261,000000000010000412,1000,SP01,,H,507200.40,24.000,EA,,,ISSUED TO CV-502,VZIREQ01,,413551947,,,,,,2026-02-23T00:00:00,2026-02-23T00:00:00
4900007985,2026,0001,261,000000000010000412,1000,SP01,,H,359266.95,17.000,EA,,,CHANGEOUT CV-502,VZIREQ04,,417162958,,,,,,2026-03-01T00:00:00,2026-03-01T00:00:00
4900007986,2026,0001,261,000000000010000412,1000,SP01,,H,232466.85,11.000,EA,,,CHANGEOUT ML-202,VZIREQ05,,417996738,,,,,,2026-04-25T00:00:00,2026-04-25T00:00:00
4900007987,2026,0001,261,000000000010000412,1000,SP01,,H,253600.20,12.000,EA,,,CHANGEOUT FA-810,VZIREQ04,,415649273,,,,,,2026-05-11T00:00:00,2026-05-11T00:00:00
4900007988,2026,0001,201,000000000010000412,1000,SP01,,H,295866.90,14.000,EA,,,ISSUED TO CV-501,VZIREQ02,1000-MECH,,,,,,,2026-06-10T00:00:00,2026-06-10T00:00:00
4900007989,2026,0001,201,000000000010000412,1000,SP01,,H,507200.40,24.000,EA,,,CHANGEOUT PU-611,VZIREQ03,1000-MECH,,,,,,,2026-07-28T00:00:00,2026-07-28T00:00:00
4900007990,2026,0001,101,000000000010000412,1000,SP01,0001000001,S,2430335.25,115.000,EA,4500002485,00010,GR AGAINST PO,,,,,,,,,2026-08-22T00:00:00,2026-08-22T00:00:00
4900007991,2026,0001,261,000000000010000412,1000,SP01,,H,359266.95,17.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ05,,414705413,,,,,,2026-08-30T00:00:00,2026-08-30T00:00:00
4900007992,2024,0001,261,000000000010000412,4000,SP04,,H,887600.70,42.000,EA,,,CHANGEOUT FA-810,VZIREQ01,,443219400,,,,,,2024-09-19T00:00:00,2024-09-19T00:00:00
4900007993,2024,0001,261,000000000010000412,4000,SP04,,H,676267.20,32.000,EA,,,CHANGEOUT ML-202,VZIREQ02,,441528618,,,,,,2024-10-01T00:00:00,2024-10-01T00:00:00
4900007994,2024,0001,261,000000000010000412,4000,SP04,,H,190200.15,9.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ05,,445250620,,,,,,2024-11-11T00:00:00,2024-11-11T00:00:00
4900007995,2024,0001,101,000000000010000412,4000,SP04,0001000001,S,4628203.65,219.000,EA,4500002486,00010,GR AGAINST PO,,,,,,,,,2024-11-26T00:00:00,2024-11-26T00:00:00
4900007996,2024,0001,261,000000000010000412,4000,SP04,,H,824200.65,39.000,EA,,,CHANGEOUT CR-101,VZIREQ05,,447778014,,,,,,2024-12-11T00:00:00,2024-12-11T00:00:00
4900007997,2025,0001,261,000000000010000412,4000,SP04,,H,887600.70,42.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ01,,448392292,,,,,,2025-01-23T00:00:00,2025-01-23T00:00:00
4900007998,2025,0001,261,000000000010000412,4000,SP04,,H,887600.70,42.000,EA,,,ISSUED TO TH-401,VZIREQ01,,443913450,,,,,,2025-02-20T00:00:00,2025-02-20T00:00:00
4900007999,2025,0001,201,000000000010000412,4000,SP04,,H,549467.10,26.000,EA,,,CHANGEOUT FA-810,VZIREQ04,4000-MECH,,,,,,,2025-03-29T00:00:00,2025-03-29T00:00:00
4900008000,2025,0001,261,000000000010000412,4000,SP04,,H,739667.25,35.000,EA,,,ISSUED TO SC-701,VZIREQ01,,447095566,,,,,,2025-04-11T00:00:00,2025-04-11T00:00:00
