Ebeln,Ebelp,Etenr,Eindt,Menge,Wemng
4500002983,00010,0001,2025-12-13T00:00:00,126.000,126.000
4500002984,00010,0001,2026-04-14T00:00:00,155.000,155.000
4500002985,00010,0001,2026-07-01T00:00:00,115.000,115.000
4500002986,00010,0001,2025-03-25T00:00:00,23.000,0.000
4500002987,00010,0001,2025-04-18T00:00:00,26.000,26.000
4500002988,00010,0001,2026-11-17T00:00:00,22.000,0.000
4500002989,00010,0001,2026-11-23T00:00:00,22.000,0.000
4500002990,00010,0001,2024-11-22T00:00:00,104.000,104.000
4500002991,00010,0001,2025-04-18T00:00:00,104.000,104.000
4500002992,00010,0001,2025-07-13T00:00:00,104.000,68.000
4500002993,00010,0001,2025-09-05T00:00:00,104.000,51.000
4500002994,00010,0001,2025-11-15T00:00:00,104.000,0.000
4500002995,00010,0001,2025-11-14T00:00:00,104.000,104.000
4500002996,00010,0001,2026-03-26T00:00:00,104.000,104.000
4500002997,00010,0001,2026-07-27T00:00:00,104.000,104.000
4500002998,00010,0001,2025-01-24T00:00:00,4.000,4.000
4500002999,00010,0001,2026-01-16T00:00:00,4.000,4.000
4500003000,00010,0001,2024-11-17T00:00:00,6.000,6.000
4500003001,00010,0001,2025-06-19T00:00:00,4.000,3.000
4500003002,00010,0001,2025-12-14T00:00:00,5.000,5.000
4500003003,00010,0001,2026-09-25T00:00:00,7.000,0.000
4500003004,00010,0001,2026-09-19T00:00:00,3.000,0.000
4500003005,00010,0001,2026-05-21T00:00:00,1.000,1.000
4500003006,00010,0001,2025-01-17T00:00:00,8.000,8.000
4500003007,00010,0001,2026-04-14T00:00:00,8.000,8.000
4500003008,00010,0001,2026-07-11T00:00:00,1.000,1.000
4500003009,00010,0001,2026-01-25T00:00:00,1.000,1.000
4500003010,00010,0001,2024-11-07T00:00:00,67.000,67.000
4500003011,00010,0001,2025-06-06T00:00:00,73.000,73.000
4500003012,00010,0001,2025-12-09T00:00:00,73.000,73.000
4500003013,00010,0001,2026-06-14T00:00:00,73.000,73.000
4500003014,00010,0001,2025-03-20T00:00:00,1.000,1.000
4500003015,00010,0001,2025-12-19T00:00:00,1.000,1.000
4500003016,00010,0001,2024-10-27T00:00:00,179.000,179.000
4500003017,00010,0001,2025-05-10T00:00:00,173.000,173.000
4500003018,00010,0001,2025-09-26T00:00:00,161.000,0.000
4500003019,00010,0001,2025-10-28T00:00:00,186.000,186.000
4500003020,00010,0001,2026-04-07T00:00:00,164.000,164.000
4500003021,00010,0001,2026-09-19T00:00:00,187.000,0.000
4500003022,00010,0001,2024-10-23T00:00:00,174.000,0.000
4500003023,00010,0001,2024-11-20T00:00:00,190.000,190.000
4500003024,00010,0001,2025-03-19T00:00:00,162.000,162.000
4500003025,00010,0001,2025-08-08T00:00:00,146.000,146.000
4500003026,00010,0001,2026-01-20T00:00:00,152.000,152.000
4500003027,00010,0001,2026-05-06T00:00:00,147.000,147.000
4500003028,00010,0001,2026-08-16T00:00:00,141.000,141.000
4500003029,00010,0001,2024-10-15T00:00:00,48.000,32.000
4500003030,00010,0001,2024-11-24T00:00:00,37.000,18.000
4500003031,00010,0001,2024-12-22T00:00:00,61.000,61.000
4500003032,00010,0001,2025-03-20T00:00:00,42.000,32.000
4500003033,00010,0001,2025-04-15T00:00:00,72.000,48.000
4500003034,00010,0001,2025-07-18T00:00:00,52.000,52.000
4500003035,00010,0001,2025-09-18T00:00:00,60.000,60.000
4500003036,00010,0001,2025-12-03T00:00:00,51.000,51.000
4500003037,00010,0001,2026-03-23T00:00:00,67.000,67.000
4500003038,00010,0001,2026-05-28T00:00:00,64.000,64.000
4500003039,00010,0001,2026-07-20T00:00:00,46.000,0.000
4500003040,00010,0001,2026-08-18T00:00:00,78.000,0.000
4500003041,00010,0001,2026-09-12T00:00:00,86.000,0.000
4500003042,00010,0001,2024-12-29T00:00:00,42.000,0.000
4500003043,00010,0001,2025-01-10T00:00:00,46.000,46.000
4500003044,00010,0001,2025-12-30T00:00:00,39.000,39.000
4500003045,00010,0001,2025-03-18T00:00:00,9.000,0.000
4500003046,00010,0001,2025-04-12T00:00:00,9.000,9.000
4500003047,00010,0001,2025-10-30T00:00:00,11.000,5.000
4500003048,00010,0001,2026-02-14T00:00:00,14.000,14.000
4500003049,00010,0001,2025-03-31T00:00:00,10.000,10.000
4500003050,00010,0001,2025-10-26T00:00:00,8.000,8.000
4500003051,00010,0001,2026-04-20T00:00:00,16.000,16.000
4500003052,00010,0001,2025-04-15T00:00:00,9.000,0.000
4500003053,00010,0001,2025-04-23T00:00:00,11.000,11.000
4500003054,00010,0001,2026-01-18T00:00:00,7.000,7.000
4500003055,00010,0001,2026-09-28T00:00:00,8.000,0.000
4500003056,00010,0001,2024-11-17T00:00:00,5.000,5.000
4500003057,00010,0001,2025-05-13T00:00:00,5.000,5.000
4500003058,00010,0001,2025-07-02T00:00:00,9.000,9.000
4500003059,00010,0001,2026-05-10T00:00:00,4.000,0.000
4500003060,00010,0001,2026-06-20T00:00:00,4.000,0.000
4500003061,00010,0001,2026-07-22T00:00:00,5.000,0.000
4500003062,00010,0001,2026-08-10T00:00:00,7.000,7.000
4500003063,00010,0001,2024-11-08T00:00:00,4.000,4.000
4500003064,00010,0001,2025-11-12T00:00:00,4.000,4.000
4500003065,00010,0001,2026-03-25T00:00:00,4.000,3.000
4500003066,00010,0001,2026-08-07T00:00:00,5.000,5.000
4500003067,00010,0001,2025-02-16T00:00:00,9.000,9.000
4500003068,00010,0001,2025-05-28T00:00:00,10.000,10.000
4500003069,00010,0001,2026-02-26T00:00:00,7.000,5.000
4500003070,00010,0001,2026-04-28T00:00:00,13.000,0.000
4500003071,00010,0001,2026-05-23T00:00:00,10.000,10.000
4500003072,00010,0001,2026-10-15T00:00:00,5.000,0.000
4500003073,00010,0001,2026-05-17T00:00:00,2.000,2.000
4500003074,00010,0001,2024-11-04T00:00:00,13.000,0.000
4500003075,00010,0001,2024-11-08T00:00:00,15.000,15.000
4500003076,00010,0001,2025-04-14T00:00:00,9.000,0.000
4500003077,00010,0001,2025-05-30T00:00:00,9.000,9.000
4500003078,00010,0001,2026-02-25T00:00:00,13.000,13.000
4500003079,00010,0001,2026-08-26T00:00:00,10.000,0.000
4500003080,00010,0001,2026-10-07T00:00:00,14.000,0.000
4500003081,00010,0001,2025-08-25T00:00:00,9.000,9.000
4500003082,00010,0001,2026-07-01T00:00:00,8.000,0.000
4500003083,00010,0001,2026-08-18T00:00:00,8.000,4.000
4500003084,00010,0001,2027-02-01T00:00:00,10.000,0.000
4500003085,00010,0001,2025-01-09T00:00:00,24.000,24.000
4500003086,00010,0001,2025-03-26T00:00:00,26.000,26.000
4500003087,00010,0001,2025-08-08T00:00:00,26.000,26.000
4500003088,00010,0001,2025-11-04T00:00:00,26.000,26.000
4500003089,00010,0001,2025-12-21T00:00:00,26.000,26.000
4500003090,00010,0001,2026-04-01T00:00:00,26.000,26.000
4500003091,00010,0001,2026-06-25T00:00:00,23.000,14.000
4500003092,00010,0001,2026-09-16T00:00:00,26.000,0.000
4500003093,00010,0001,2024-12-14T00:00:00,66.000,66.000
4500003094,00010,0001,2025-06-08T00:00:00,66.000,66.000
4500003095,00010,0001,2025-12-09T00:00:00,65.000,65.000
4500003096,00010,0001,2026-05-15T00:00:00,75.000,0.000
4500003097,00010,0001,2026-06-26T00:00:00,84.000,84.000
4500003098,00010,0001,2024-10-26T00:00:00,168.000,168.000
4500003099,00010,0001,2025-03-28T00:00:00,148.000,148.000
4500003100,00010,0001,2025-10-01T00:00:00,168.000,168.000
4500003101,00010,0001,2026-03-19T00:00:00,164.000,164.000
4500003102,00010,0001,2026-10-07T00:00:00,154.000,0.000
4500003103,00010,0001,2024-10-26T00:00:00,4.000,0.000
4500003104,00010,0001,2024-11-27T00:00:00,8.000,4.000
4500003105,00010,0001,2024-12-18T00:00:00,8.000,8.000
4500003106,00010,0001,2025-09-10T00:00:00,6.000,6.000
4500003107,00010,0001,2026-09-18T00:00:00,6.000,0.000
4500003108,00010,0001,2025-06-02T00:00:00,6.000,6.000
4500003109,00010,0001,2026-07-25T00:00:00,6.000,6.000
4500003110,00010,0001,2024-11-20T00:00:00,85.000,85.000
4500003111,00010,0001,2025-03-28T00:00:00,68.000,68.000
4500003112,00010,0001,2025-07-23T00:00:00,78.000,0.000
4500003113,00010,0001,2025-09-03T00:00:00,92.000,0.000
4500003114,00010,0001,2025-09-29T00:00:00,103.000,103.000
4500003115,00010,0001,2026-03-07T00:00:00,82.000,0.000
4500003116,00010,0001,2026-04-14T00:00:00,101.000,101.000
4500003117,00010,0001,2026-09-23T00:00:00,84.000,0.000
4500003118,00010,0001,2024-11-24T00:00:00,121.000,94.000
4500003119,00010,0001,2025-03-27T00:00:00,126.000,0.000
4500003120,00010,0001,2025-04-18T00:00:00,154.000,154.000
4500003121,00010,0001,2025-09-25T00:00:00,122.000,122.000
4500003122,00010,0001,2026-02-19T00:00:00,132.000,0.000
4500003123,00010,0001,2026-04-04T00:00:00,161.000,161.000
4500003124,00010,0001,2026-08-29T00:00:00,109.000,109.000
4500003125,00010,0001,2025-04-11T00:00:00,4.000,4.000
4500003126,00010,0001,2025-12-25T00:00:00,3.000,3.000
4500003127,00010,0001,2026-08-15T00:00:00,3.000,3.000
4500003128,00010,0001,2026-11-10T00:00:00,6.000,0.000
4500003129,00010,0001,2025-06-07T00:00:00,5.000,5.000
4500003130,00010,0001,2025-03-23T00:00:00,16.000,11.000
4500003131,00010,0001,2025-10-22T00:00:00,14.000,14.000
4500003132,00010,0001,2026-07-29T00:00:00,15.000,0.000
4500003133,00010,0001,2026-09-05T00:00:00,15.000,0.000
4500003134,00010,0001,2026-09-08T00:00:00,18.000,0.000
4500003135,00010,0001,2026-10-25T00:00:00,21.000,0.000
4500003136,00010,0001,2024-11-06T00:00:00,108.000,108.000
4500003137,00010,0001,2025-03-15T00:00:00,120.000,120.000
4500003138,00010,0001,2025-08-09T00:00:00,115.000,115.000
4500003139,00010,0001,2026-01-29T00:00:00,99.000,49.000
4500003140,00010,0001,2026-04-17T00:00:00,114.000,0.000
4500003141,00010,0001,2026-05-15T00:00:00,130.000,0.000
4500003142,00010,0001,2026-06-16T00:00:00,143.000,143.000
4500003143,00010,0001,2024-11-07T00:00:00,7.000,7.000
4500003144,00010,0001,2025-08-14T00:00:00,10.000,10.000
4500003145,00010,0001,2025-11-13T00:00:00,8.000,4.000
4500003146,00010,0001,2025-12-10T00:00:00,15.000,0.000
4500003147,00010,0001,2025-12-28T00:00:00,19.000,19.000
4500003148,00010,0001,2026-03-22T00:00:00,8.000,8.000
4500003149,00010,0001,2024-12-04T00:00:00,12.000,12.000
4500003150,00010,0001,2025-08-30T00:00:00,11.000,0.000
4500003151,00010,0001,2025-10-01T00:00:00,11.000,11.000
4500003152,00010,0001,2026-02-17T00:00:00,13.000,6.000
4500003153,00010,0001,2026-03-31T00:00:00,18.000,18.000
4500003154,00010,0001,2025-01-23T00:00:00,1.000,0.000
4500003155,00010,0001,2025-02-13T00:00:00,1.000,1.000
4500003156,00010,0001,2025-06-13T00:00:00,1.000,1.000
4500003157,00010,0001,2026-02-27T00:00:00,1.000,1.000
4500003158,00010,0001,2025-02-13T00:00:00,8.000,8.000
4500003159,00010,0001,2025-09-20T00:00:00,8.000,8.000
4500003160,00010,0001,2026-03-05T00:00:00,16.000,16.000
4500003161,00010,0001,2025-02-25T00:00:00,4.000,4.000
4500003162,00010,0001,2025-11-24T00:00:00,3.000,3.000
4500003163,00010,0001,2026-05-28T00:00:00,3.000,3.000
4500003164,00010,0001,2024-12-06T00:00:00,6.000,6.000
4500003165,00010,0001,2025-12-30T00:00:00,6.000,6.000
4500003166,00010,0001,2025-01-06T00:00:00,102.000,102.000
4500003167,00010,0001,2025-04-11T00:00:00,113.000,113.000
4500003168,00010,0001,2025-06-20T00:00:00,121.000,0.000
4500003169,00010,0001,2025-07-19T00:00:00,121.000,121.000
4500003170,00010,0001,2025-10-19T00:00:00,111.000,111.000
4500003171,00010,0001,2026-02-13T00:00:00,112.000,112.000
4500003172,00010,0001,2026-06-15T00:00:00,121.000,121.000
4500003173,00010,0001,2025-03-20T00:00:00,3.000,3.000
4500003174,00010,0001,2025-11-22T00:00:00,2.000,0.000
4500003175,00010,0001,2025-12-23T00:00:00,2.000,2.000
4500003176,00010,0001,2026-05-14T00:00:00,4.000,4.000
4500003177,00010,0001,2025-03-24T00:00:00,3.000,3.000
4500003178,00010,0001,2025-10-06T00:00:00,2.000,1.000
4500003179,00010,0001,2026-03-02T00:00:00,2.000,0.000
4500003180,00010,0001,2026-04-15T00:00:00,3.000,3.000
4500003181,00010,0001,2025-02-04T00:00:00,157.000,0.000
4500003182,00010,0001,2025-03-13T00:00:00,182.000,182.000
4500003183,00010,0001,2025-08-03T00:00:00,155.000,155.000
4500003184,00010,0001,2025-12-20T00:00:00,138.000,0.000
4500003185,00010,0001,2026-01-29T00:00:00,164.000,164.000
4500003186,00010,0001,2026-07-25T00:00:00,151.000,0.000
4500003187,00010,0001,2026-08-29T00:00:00,187.000,187.000
4500003188,00010,0001,2025-01-23T00:00:00,72.000,0.000
4500003189,00010,0001,2025-03-03T00:00:00,86.000,86.000
4500003190,00010,0001,2025-09-03T00:00:00,63.000,63.000
4500003191,00010,0001,2025-12-22T00:00:00,133.000,133.000
4500003192,00010,0001,2026-09-12T00:00:00,61.000,0.000
4500003193,00010,0001,2027-01-01T00:00:00,121.000,0.000
4500003194,00010,0001,2026-06-06T00:00:00,1.000,1.000
4500003195,00010,0001,2026-08-16T00:00:00,1.000,1.000
4500003196,00010,0001,2024-11-09T00:00:00,7.000,7.000
4500003197,00010,0001,2025-01-07T00:00:00,3.000,3.000
4500003198,00010,0001,2025-02-28T00:00:00,6.000,0.000
4500003199,00010,0001,2025-04-15T00:00:00,6.000,6.000
4500003200,00010,0001,2025-08-28T00:00:00,3.000,3.000
4500003201,00010,0001,2026-06-17T00:00:00,3.000,3.000
4500003202,00010,0001,2024-12-13T00:00:00,8.000,0.000
4500003203,00010,0001,2025-01-08T00:00:00,11.000,11.000
4500003204,00010,0001,2025-11-14T00:00:00,8.000,0.000
4500003205,00010,0001,2025-12-04T00:00:00,8.000,8.000
4500003206,00010,0001,2026-04-19T00:00:00,6.000,6.000
4500003207,00010,0001,2026-10-21T00:00:00,7.000,0.000
4500003208,00010,0001,2026-11-02T00:00:00,10.000,0.000
4500003209,00010,0001,2025-03-24T00:00:00,3.000,3.000
4500003210,00010,0001,2025-08-03T00:00:00,6.000,6.000
4500003211,00010,0001,2026-10-27T00:00:00,3.000,0.000
4500003212,00010,0001,2025-03-01T00:00:00,16.000,16.000
4500003213,00010,0001,2026-09-11T00:00:00,15.000,0.000
4500003214,00010,0001,2026-03-14T00:00:00,2.000,1.000
4500003215,00010,0001,2026-06-01T00:00:00,2.000,2.000
4500003216,00010,0001,2026-01-20T00:00:00,4.000,4.000
4500003217,00010,0001,2024-10-24T00:00:00,2.000,2.000
4500003218,00010,0001,2025-01-15T00:00:00,2.000,2.000
4500003219,00010,0001,2025-03-24T00:00:00,2.000,0.000
4500003220,00010,0001,2025-04-16T00:00:00,2.000,2.000
4500003221,00010,0001,2025-10-01T00:00:00,2.000,0.000
4500003222,00010,0001,2025-11-13T00:00:00,3.000,3.000
4500003223,00010,0001,2026-04-15T00:00:00,2.000,2.000
4500003224,00010,0001,2025-02-05T00:00:00,3.000,3.000
4500003225,00010,0001,2025-04-01T00:00:00,3.000,3.000
4500003226,00010,0001,2025-04-30T00:00:00,6.000,6.000
4500003227,00010,0001,2025-12-08T00:00:00,4.000,4.000
4500003228,00010,0001,2026-03-06T00:00:00,3.000,0.000
4500003229,00010,0001,2026-03-18T00:00:00,6.000,6.000
4500003230,00010,0001,2026-06-09T00:00:00,3.000,3.000
4500003231,00010,0001,2026-07-21T00:00:00,6.000,0.000
4500003232,00010,0001,2026-08-23T00:00:00,6.000,0.000
4500003233,00010,0001,2025-02-19T00:00:00,6.000,6.000
4500003234,00010,0001,2025-11-22T00:00:00,4.000,4.000
4500003235,00010,0001,2026-04-29T00:00:00,4.000,0.000
4500003236,00010,0001,2026-06-14T00:00:00,4.000,4.000
4500003237,00010,0001,2026-11-02T00:00:00,5.000,0.000
4500003238,00010,0001,2026-11-27T00:00:00,7.000,0.000
4500003239,00010,0001,2024-10-18T00:00:00,217.000,0.000
4500003240,00010,0001,2024-11-23T00:00:00,270.000,270.000
4500003241,00010,0001,2025-03-23T00:00:00,203.000,0.000
4500003242,00010,0001,2025-05-01T00:00:00,246.000,0.000
4500003243,00010,0001,2025-06-06T00:00:00,277.000,277.000
4500003244,00010,0001,2025-10-20T00:00:00,202.000,125.000
4500003245,00010,0001,2026-01-30T00:00:00,205.000,205.000
4500003246,00010,0001,2026-07-03T00:00:00,218.000,218.000
4500003247,00010,0001,2024-10-28T00:00:00,10.000,10.000
4500003248,00010,0001,2025-08-04T00:00:00,9.000,9.000
4500003249,00010,0001,2026-01-06T00:00:00,8.000,6.000
4500003250,00010,0001,2026-07-05T00:00:00,9.000,9.000
4500003251,00010,0001,2024-12-23T00:00:00,2.000,0.000
4500003252,00010,0001,2025-02-13T00:00:00,2.000,2.000
4500003253,00010,0001,2025-09-27T00:00:00,2.000,1.000
4500003254,00010,0001,2026-01-31T00:00:00,3.000,0.000
4500003255,00010,0001,2026-03-17T00:00:00,3.000,2.000
4500003256,00010,0001,2026-04-27T00:00:00,3.000,3.000
4500003257,00010,0001,2026-06-17T00:00:00,3.000,3.000
4500003258,00010,0001,2026-08-09T00:00:00,3.000,3.000
4500003259,00010,0001,2025-03-10T00:00:00,3.000,0.000
4500003260,00010,0001,2025-04-17T00:00:00,3.000,3.000
4500003261,00010,0001,2025-10-12T00:00:00,3.000,3.000
4500003262,00010,0001,2026-07-14T00:00:00,3.000,3.000
4500003263,00010,0001,2024-12-16T00:00:00,1.000,1.000
4500003264,00010,0001,2025-05-21T00:00:00,1.000,1.000
4500003265,00010,0001,2025-06-18T00:00:00,1.000,1.000
4500003266,00010,0001,2026-06-10T00:00:00,1.000,0.000
4500003267,00010,0001,2026-07-07T00:00:00,1.000,1.000
4500003268,00010,0001,2025-01-15T00:00:00,1.000,1.000
4500003269,00010,0001,2025-03-26T00:00:00,1.000,1.000
4500003270,00010,0001,2025-04-14T00:00:00,1.000,1.000
4500003271,00010,0001,2025-05-01T00:00:00,1.000,1.000
4500003272,00010,0001,2025-07-23T00:00:00,1.000,1.000
4500003273,00010,0001,2026-09-26T00:00:00,1.000,0.000
4500003274,00010,0001,2024-11-21T00:00:00,10.000,10.000
4500003275,00010,0001,2025-05-13T00:00:00,10.000,10.000
4500003276,00010,0001,2026-08-26T00:00:00,9.000,0.000
4500003277,00010,0001,2024-11-28T00:00:00,84.000,84.000
4500003278,00010,0001,2025-01-22T00:00:00,62.000,62.000
4500003279,00010,0001,2025-03-07T00:00:00,126.000,126.000
4500003280,00010,0001,2025-08-13T00:00:00,103.000,103.000
4500003281,00010,0001,2025-10-09T00:00:00,163.000,163.000
4500003282,00010,0001,2026-04-15T00:00:00,61.000,61.000
4500003283,00010,0001,2026-07-16T00:00:00,82.000,0.000
4500003284,00010,0001,2026-08-07T00:00:00,113.000,0.000
4500003285,00010,0001,2024-11-14T00:00:00,20.000,20.000
4500003286,00010,0001,2025-03-21T00:00:00,18.000,0.000
4500003287,00010,0001,2025-04-28T00:00:00,18.000,18.000
4500003288,00010,0001,2025-09-24T00:00:00,17.000,0.000
4500003289,00010,0001,2025-10-30T00:00:00,23.000,23.000
4500003290,00010,0001,2026-05-06T00:00:00,14.000,0.000
4500003291,00010,0001,2026-06-09T00:00:00,14.000,14.000
4500003292,00010,0001,2026-09-14T00:00:00,15.000,0.000
4500003293,00010,0001,2024-09-30T00:00:00,6.000,3.000
4500003294,00010,0001,2024-11-16T00:00:00,4.000,2.000
4500003295,00010,0001,2025-05-09T00:00:00,4.000,4.000
4500003296,00010,0001,2025-08-17T00:00:00,4.000,0.000
4500003297,00010,0001,2025-08-26T00:00:00,6.000,6.000
4500003298,00010,0001,2025-11-12T00:00:00,4.000,4.000
4500003299,00010,0001,2026-03-27T00:00:00,6.000,6.000
4500003300,00010,0001,2025-03-09T00:00:00,5.000,5.000
4500003301,00010,0001,2025-11-03T00:00:00,4.000,0.000
4500003302,00010,0001,2025-12-05T00:00:00,4.000,4.000
4500003303,00010,0001,2026-07-14T00:00:00,4.000,4.000
4500003304,00010,0001,2025-02-15T00:00:00,8.000,0.000
4500003305,00010,0001,2025-03-04T00:00:00,8.000,8.000
4500003306,00010,0001,2025-12-18T00:00:00,6.000,6.000
4500003307,00010,0001,2026-05-17T00:00:00,12.000,12.000
4500003308,00010,0001,2025-05-15T00:00:00,7.000,4.000
4500003309,00010,0001,2026-01-18T00:00:00,6.000,6.000
4500003310,00010,0001,2026-06-20T00:00:00,6.000,0.000
4500003311,00010,0001,2026-07-14T00:00:00,7.000,0.000
4500003312,00010,0001,2026-08-29T00:00:00,7.000,0.000
4500003313,00010,0001,2026-09-30T00:00:00,7.000,0.000
4500003314,00010,0001,2024-11-07T00:00:00,3.000,0.000
4500003315,00010,0001,2024-12-29T00:00:00,7.000,7.000
4500003316,00010,0001,2025-05-30T00:00:00,5.000,5.000
4500003317,00010,0001,2025-12-20T00:00:00,3.000,3.000
4500003318,00010,0001,2026-06-01T00:00:00,3.000,3.000
4500003319,00010,0001,2026-11-02T00:00:00,7.000,0.000
4500003320,00010,0001,2024-10-16T00:00:00,6.000,6.000
4500003321,00010,0001,2025-07-04T00:00:00,6.000,6.000
4500003322,00010,0001,2025-10-30T00:00:00,7.000,7.000
4500003323,00010,0001,2026-03-21T00:00:00,7.000,5.000
4500003324,00010,0001,2026-07-06T00:00:00,7.000,7.000
4500003325,00010,0001,2025-01-29T00:00:00,2.000,2.000
4500003326,00010,0001,2025-03-16T00:00:00,4.000,0.000
4500003327,00010,0001,2025-04-27T00:00:00,4.000,4.000
4500003328,00010,0001,2026-08-10T00:00:00,2.000,2.000
4500003329,00010,0001,2025-01-29T00:00:00,4.000,4.000
4500003330,00010,0001,2026-01-22T00:00:00,4.000,0.000
4500003331,00010,0001,2026-02-05T00:00:00,4.000,4.000
4500003332,00010,0001,2025-02-11T00:00:00,13.000,0.000
4500003333,00010,0001,2025-02-20T00:00:00,13.000,0.000
4500003334,00010,0001,2025-04-02T00:00:00,14.000,14.000
4500003335,00010,0001,2026-06-06T00:00:00,14.000,14.000
4500003336,00010,0001,2024-10-31T00:00:00,18.000,12.000
4500003337,00010,0001,2025-02-12T00:00:00,16.000,16.000
4500003338,00010,0001,2025-08-17T00:00:00,18.000,18.000
4500003339,00010,0001,2024-10-10T00:00:00,4.000,0.000
4500003340,00010,0001,2024-11-15T00:00:00,4.000,0.000
4500003341,00010,0001,2024-12-27T00:00:00,4.000,4.000
4500003342,00010,0001,2025-10-28T00:00:00,4.000,4.000
4500003343,00010,0001,2026-10-01T00:00:00,4.000,0.000
4500003344,00010,0001,2024-12-02T00:00:00,30.000,0.000
4500003345,00010,0001,2024-12-30T00:00:00,51.000,0.000
4500003346,00010,0001,2025-01-26T00:00:00,54.000,0.000
4500003347,00010,0001,2025-02-16T00:00:00,54.000,54.000
4500003348,00010,0001,2025-06-01T00:00:00,31.000,31.000
4500003349,00010,0001,2025-07-13T00:00:00,24.000,24.000
4500003350,00010,0001,2025-11-07T00:00:00,36.000,36.000
4500003351,00010,0001,2025-12-24T00:00:00,36.000,36.000
4500003352,00010,0001,2026-03-14T00:00:00,25.000,25.000
4500003353,00010,0001,2026-04-19T00:00:00,54.000,0.000
4500003354,00010,0001,2026-06-01T00:00:00,43.000,43.000
4500003355,00010,0001,2026-08-14T00:00:00,26.000,26.000
4500003356,00010,0001,2026-09-25T00:00:00,54.000,0.000
4500003357,00010,0001,2024-10-21T00:00:00,121.000,90.000
4500003358,00010,0001,2025-02-02T00:00:00,129.000,129.000
4500003359,00010,0001,2025-06-21T00:00:00,132.000,0.000
4500003360,00010,0001,2025-07-25T00:00:00,156.000,156.000
4500003361,00010,0001,2026-01-06T00:00:00,124.000,124.000
