Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000001312,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR PU-611,000000000080000054,2000,SP02,,MECH-PUMP,,5.000,EA,2024-09-18T00:00:00,2024-10-06T00:00:00,270308.57,1.000,,4500001312,00010,5.000,true,
2000001313,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-502,000000000080000054,2000,SP02,,MECH-PUMP,,5.000,EA,2025-08-22T00:00:00,2025-09-09T00:00:00,270308.57,1.000,,4500001313,00010,5.000,true,
2000001314,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR FL-310,000000000080000054,2000,SP02,,MECH-PUMP,,5.000,EA,2025-09-03T00:00:00,2025-09-21T00:00:00,270308.57,1.000,,4500001314,00010,5.000,true,
2000001315,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR FL-310,000000000080000054,2000,SP02,,MECH-PUMP,,5.000,EA,2026-02-15T00:00:00,2026-03-05T00:00:00,270308.57,1.000,,4500001315,00010,5.000,true,
2000001316,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR ML-202,000000000080000054,2000,SP02,,MECH-PUMP,,5.000,EA,2026-05-17T00:00:00,2026-06-04T00:00:00,270308.57,1.000,,4500001316,00010,5.000,true,
2000001317,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR SC-701,000000000080000054,4000,SP04,,MECH-PUMP,,7.000,EA,2024-09-10T00:00:00,2024-09-28T00:00:00,270308.57,1.000,,4500001317,00010,7.000,true,
2000001318,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR ML-202,000000000080000054,4000,SP04,,MECH-PUMP,,7.000,EA,2025-05-22T00:00:00,2025-06-09T00:00:00,270308.57,1.000,,4500001318,00010,7.000,true,
2000001319,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000080000054,4000,SP04,,MECH-PUMP,,7.000,EA,2025-06-08T00:00:00,2025-06-26T00:00:00,270308.57,1.000,,4500001319,00010,7.000,true,
2000001320,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR ML-201,000000000080000054,4000,SP04,,MECH-PUMP,,7.000,EA,2025-09-11T00:00:00,2025-09-29T00:00:00,270308.57,1.000,,4500001320,00010,7.000,true,
2000001321,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000080000054,4000,SP04,,MECH-PUMP,,6.000,EA,2025-11-08T00:00:00,2025-11-26T00:00:00,270308.57,1.000,,4500001321,00010,6.000,true,
2000001322,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR FA-810,000000000080000054,4000,SP04,,MECH-PUMP,,7.000,EA,2026-05-14T00:00:00,2026-06-01T00:00:00,270308.57,1.000,,4500001322,00010,7.000,true,
2000001323,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000080000054,4000,SP04,,MECH-PUMP,,6.000,EA,2026-07-30T00:00:00,2026-08-17T00:00:00,270308.57,1.000,,4500001323,00010,6.000,true,
2000001324,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR ML-202,000000000010000220,1000,SP01,,ELEC-CTRL,,11.000,EA,2024-09-05T00:00:00,2024-10-28T00:00:00,106554.62,1.000,,4500001324,00010,11.000,true,
2000001325,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR CR-102,000000000010000220,1000,SP01,,ELEC-CTRL,,13.000,EA,2025-08-16T00:00:00,2025-10-08T00:00:00,106554.62,1.000,,4500001325,00010,13.000,true,
2000001326,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR PU-610,000000000010000220,1000,SP01,,ELEC-CTRL,,13.000,EA,2025-11-01T00:00:00,2025-12-24T00:00:00,106554.62,1.000,,4500001326,00010,13.000,true,
2000001327,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR ML-201,000000000010000220,1000,SP01,,ELEC-CTRL,,13.000,EA,2025-12-08T00:00:00,2026-01-30T00:00:00,106554.62,1.000,,4500001327,00010,13.000,true,
2000001328,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR PU-610,000000000030000040,3000,SP03,,MECH-BRG,,18.000,EA,2024-09-01T00:00:00,2024-11-28T00:00:00,83538.40,1.000,,4500001328,00010,18.000,true,
2000001329,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR PU-611,000000000030000040,3000,SP03,,MECH-BRG,,22.000,EA,2024-10-05T00:00:00,2025-01-01T00:00:00,83538.40,1.000,,4500001329,00010,22.000,true,
2000001330,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR ML-201,000000000030000040,3000,SP03,,MECH-BRG,,26.000,EA,2024-11-18T00:00:00,2025-02-14T00:00:00,83538.40,1.000,,4500001330,00010,26.000,true,
2000001331,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR TH-401,000000000030000040,3000,SP03,,MECH-BRG,,32.000,EA,2025-01-28T00:00:00,2025-04-26T00:00:00,83538.40,1.000,,4500001331,00010,32.000,true,
2000001332,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR CR-101,000000000030000040,3000,SP03,,MECH-BRG,,14.000,EA,2026-02-11T00:00:00,2026-05-10T00:00:00,83538.40,1.000,,4500001332,00010,14.000,true,
2000001333,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR PU-611,000000000030000040,3000,SP03,,MECH-BRG,,14.000,EA,2026-03-24T00:00:00,2026-06-20T00:00:00,83538.40,1.000,,4500001333,00010,14.000,true,
2000001334,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000030000040,3000,SP03,,MECH-BRG,,30.000,EA,2026-07-06T00:00:00,2026-10-02T00:00:00,83538.40,1.000,,4500001334,00010,30.000,true,
2000001335,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR ML-202,000000000010000221,2000,SP02,,MECH-BRG,,14.000,EA,2024-10-15T00:00:00,2024-12-26T00:00:00,743969.78,1.000,,4500001335,00010,14.000,true,
2000001336,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR ML-202,000000000010000221,2000,SP02,,MECH-BRG,,12.000,EA,2025-01-07T00:00:00,2025-03-20T00:00:00,743969.78,1.000,,4500001336,00010,12.000,true,
2000001337,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR TH-401,000000000010000221,2000,SP02,,MECH-BRG,,11.000,EA,2025-07-15T00:00:00,2025-09-25T00:00:00,743969.78,1.000,,4500001337,00010,11.000,true,
2000001338,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR CR-102,000000000010000221,2000,SP02,,MECH-BRG,,11.000,EA,2025-08-29T00:00:00,2025-11-09T00:00:00,743969.78,1.000,,4500001338,00010,11.000,true,
2000001339,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR TH-401,000000000010000221,2000,SP02,,MECH-BRG,,18.000,EA,2025-09-14T00:00:00,2025-11-25T00:00:00,743969.78,1.000,,4500001339,00010,18.000,true,
2000001340,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR SC-701,000000000010000221,2000,SP02,,MECH-BRG,,12.000,EA,2026-06-01T00:00:00,2026-08-12T00:00:00,743969.78,1.000,,4500001340,00010,12.000,true,
2000001341,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR CR-102,000000000010000221,2000,SP02,,MECH-BRG,,23.000,EA,2026-08-11T00:00:00,2026-10-22T00:00:00,743969.78,1.000,,4500001341,00010,23.000,true,
2000001342,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR PU-610,000000000080000055,3000,SP03,,MECH-PUMP,,5.000,EA,2024-09-04T00:00:00,2024-09-16T00:00:00,413944.60,1.000,,4500001342,00010,5.000,true,
2000001343,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR CR-102,000000000080000055,3000,SP03,,MECH-PUMP,,5.000,EA,2024-12-10T00:00:00,2024-12-22T00:00:00,413944.60,1.000,,4500001343,00010,5.000,true,
2000001344,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR CV-501,000000000080000055,3000,SP03,,MECH-PUMP,,5.000,EA,2025-10-09T00:00:00,2025-10-21T00:00:00,413944.60,1.000,,4500001344,00010,5.000,true,
2000001345,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR PU-610,000000000080000055,3000,SP03,,MECH-PUMP,,5.000,EA,2025-11-12T00:00:00,2025-11-24T00:00:00,413944.60,1.000,,4500001345,00010,5.000,true,
2000001346,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR CR-101,000000000080000055,3000,SP03,,MECH-PUMP,,4.000,EA,2026-01-07T00:00:00,2026-01-19T00:00:00,413944.60,1.000,,4500001346,00010,4.000,true,
2000001347,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR SC-701,000000000080000055,3000,SP03,,MECH-PUMP,,4.000,EA,2026-05-29T00:00:00,2026-06-10T00:00:00,413944.60,1.000,,4500001347,00010,4.000,true,
2000001348,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR FL-310,000000000010000224,4000,SP04,,MILL-LINR,,3.000,EA,2026-01-01T00:00:00,2026-02-11T00:00:00,163470.54,1.000,,4500001348,00010,3.000,true,
2000001349,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR CR-102,000000000010000224,4000,SP04,,MILL-LINR,,5.000,EA,2026-02-28T00:00:00,2026-04-10T00:00:00,163470.54,1.000,,4500001349,00010,5.000,true,
2000001350,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR PU-610,000000000010000224,4000,SP04,,MILL-LINR,,5.000,EA,2026-03-16T00:00:00,2026-04-26T00:00:00,163470.54,1.000,,4500001350,00010,5.000,true,
2000001351,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR CV-501,000000000010000225,2000,SP02,,MECH-GBOX,,58.000,EA,2024-10-06T00:00:00,2024-10-23T00:00:00,23015.17,1.000,,4500001351,00010,58.000,true,
2000001352,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR CV-501,000000000010000225,2000,SP02,,MECH-GBOX,,56.000,EA,2025-02-26T00:00:00,2025-03-15T00:00:00,23015.17,1.000,,4500001352,00010,56.000,true,
2000001353,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ04,SPARE FOR CV-501,000000000010000225,2000,SP02,,MECH-GBOX,,62.000,EA,2025-05-27T00:00:00,2025-06-13T00:00:00,23015.17,1.000,,4500001353,00010,62.000,true,
2000001354,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR ML-201,000000000010000225,2000,SP02,,MECH-GBOX,,54.000,EA,2025-09-12T00:00:00,2025-09-29T00:00:00,23015.17,1.000,,4500001354,00010,54.000,true,
2000001355,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR SC-701,000000000010000225,2000,SP02,,MECH-GBOX,,62.000,EA,2025-11-15T00:00:00,2025-12-02T00:00:00,23015.17,1.000,,4500001355,00010,62.000,true,
2000001356,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR FA-810,000000000010000225,2000,SP02,,MECH-GBOX,,65.000,EA,2026-02-01T00:00:00,2026-02-18T00:00:00,23015.17,1.000,,4500001356,00010,65.000,true,
2000001357,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FL-310,000000000010000225,2000,SP02,,MECH-GBOX,,70.000,EA,2026-06-25T00:00:00,2026-07-12T00:00:00,23015.17,1.000,,4500001357,00010,70.000,true,
2000001358,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,SPARE FOR ML-202,000000000010000225,2000,SP02,,MECH-GBOX,,70.000,EA,2026-07-16T00:00:00,2026-08-02T00:00:00,23015.17,1.000,,4500001358,00010,70.000,true,
2000001359,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR SC-701,000000000010000226,4000,SP04,,ELEC-CTRL,,180.000,EA,2024-09-24T00:00:00,2024-11-19T00:00:00,3314.01,1.000,,4500001359,00010,180.000,true,
2000001360,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR ML-202,000000000010000226,4000,SP04,,ELEC-CTRL,,166.000,EA,2025-08-13T00:00:00,2025-10-08T00:00:00,3314.01,1.000,,4500001360,00010,166.000,true,
2000001361,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CR-102,000000000010000226,4000,SP04,,ELEC-CTRL,,165.000,EA,2026-02-03T00:00:00,2026-03-31T00:00:00,3314.01,1.000,,4500001361,00010,165.000,true,
2000001362,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR PU-611,000000000010000226,1000,SP01,,ELEC-CTRL,,50.000,EA,2024-10-01T00:00:00,2024-11-26T00:00:00,3314.01,1.000,,4500001362,00010,50.000,true,
2000001363,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR CV-502,000000000010000226,1000,SP01,,ELEC-CTRL,,53.000,EA,2024-12-30T00:00:00,2025-02-24T00:00:00,3314.01,1.000,,4500001363,00010,53.000,true,
2000001364,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR PU-610,000000000010000226,1000,SP01,,ELEC-CTRL,,99.000,EA,2025-02-08T00:00:00,2025-04-05T00:00:00,3314.01,1.000,,4500001364,00010,99.000,true,
2000001365,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,SPARE FOR PU-610,000000000010000226,1000,SP01,,ELEC-CTRL,,75.000,EA,2025-07-30T00:00:00,2025-09-24T00:00:00,3314.01,1.000,,4500001365,00010,75.000,true,
2000001366,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR PU-611,000000000010000226,1000,SP01,,ELEC-CTRL,,62.000,EA,2025-10-12T00:00:00,2025-12-07T00:00:00,3314.01,1.000,,4500001366,00010,62.000,true,
2000001367,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR SC-701,000000000010000226,1000,SP01,,ELEC-CTRL,,87.000,EA,2025-11-28T00:00:00,2026-01-23T00:00:00,3314.01,1.000,,4500001367,00010,87.000,true,
2000001368,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR CR-102,000000000010000226,1000,SP01,,ELEC-CTRL,,73.000,EA,2025-12-20T00:00:00,2026-02-14T00:00:00,3314.01,1.000,,4500001368,00010,73.000,true,
2000001369,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ04,SPARE FOR FL-310,000000000010000226,1000,SP01,,ELEC-CTRL,,60.000,EA,2026-02-21T00:00:00,2026-04-18T00:00:00,3314.01,1.000,,4500001369,00010,60.000,true,
2000001370,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,SPARE FOR FA-810,000000000010000226,1000,SP01,,ELEC-CTRL,,110.000,EA,2026-04-01T00:00:00,2026-05-27T00:00:00,3314.01,1.000,,4500001370,00010,110.000,true,
2000001371,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR CR-102,000000000010000226,1000,SP01,,ELEC-CTRL,,85.000,EA,2026-05-15T00:00:00,2026-07-10T00:00:00,3314.01,1.000,,4500001371,00010,85.000,true,
2000001372,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR FA-810,000000000010000226,1000,SP01,,ELEC-CTRL,,69.000,EA,2026-08-23T00:00:00,2026-10-18T00:00:00,3314.01,1.000,,4500001372,00010,69.000,true,
2000001373,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR CV-502,000000000010000227,4000,SP04,,CONV-COMP,,1.000,EA,2026-05-23T00:00:00,2026-06-07T00:00:00,79656.07,1.000,,4500001373,00010,1.000,true,
2000001374,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,SPARE FOR CR-101,000000000010000227,4000,SP04,,CONV-COMP,,1.000,EA,2026-09-02T00:00:00,2026-09-17T00:00:00,79656.07,1.000,,4500001374,00010,1.000,true,
2000001375,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR CR-101,000000000080000056,3000,SP03,,INST-XMTR,,15.000,EA,2024-09-03T00:00:00,2024-10-19T00:00:00,189192.50,1.000,,4500001375,00010,15.000,true,
2000001376,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR ML-201,000000000080000056,3000,SP03,,INST-XMTR,,20.000,EA,2024-10-03T00:00:00,2024-11-18T00:00:00,189192.50,1.000,,4500001376,00010,20.000,true,
2000001377,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR ML-201,000000000080000056,3000,SP03,,INST-XMTR,,17.000,EA,2024-12-26T00:00:00,2025-02-10T00:00:00,189192.50,1.000,,4500001377,00010,17.000,true,
2000001378,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR CR-102,000000000080000056,3000,SP03,,INST-XMTR,,15.000,EA,2025-06-17T00:00:00,2025-08-02T00:00:00,189192.50,1.000,,4500001378,00010,15.000,true,
2000001379,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR ML-201,000000000080000057,1000,SP01,,MECH-PUMP,,11.000,EA,2024-09-13T00:00:00,2024-11-20T00:00:00,139599.20,1.000,,4500001379,00010,11.000,true,
2000001380,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FL-310,000000000080000057,1000,SP01,,MECH-PUMP,,13.000,EA,2024-10-01T00:00:00,2024-12-08T00:00:00,139599.20,1.000,,4500001380,00010,13.000,true,
2000001381,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR SC-701,000000000080000057,1000,SP01,,MECH-PUMP,,6.000,EA,2025-05-27T00:00:00,2025-08-03T00:00:00,139599.20,1.000,,4500001381,00010,6.000,true,
2000001382,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR ML-202,000000000080000057,1000,SP01,,MECH-PUMP,,7.000,EA,2026-04-03T00:00:00,2026-06-10T00:00:00,139599.20,1.000,,4500001382,00010,7.000,true,
2000001383,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR CR-102,000000000080000057,1000,SP01,,MECH-PUMP,,14.000,EA,2026-06-11T00:00:00,2026-08-18T00:00:00,139599.20,1.000,,4500001383,00010,14.000,true,
2000001384,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR CR-101,000000000010000228,4000,SP04,,MECH-GBOX,,132.000,EA,2024-09-21T00:00:00,2024-10-09T00:00:00,6848.54,1.000,,4500001384,00010,132.000,true,
2000001385,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR ML-202,000000000010000228,4000,SP04,,MECH-GBOX,,137.000,EA,2025-03-09T00:00:00,2025-03-27T00:00:00,6848.54,1.000,,4500001385,00010,137.000,true,
2000001386,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000010000228,4000,SP04,,MECH-GBOX,,147.000,EA,2025-10-30T00:00:00,2025-11-17T00:00:00,6848.54,1.000,,4500001386,00010,147.000,true,
2000001387,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR PU-611,000000000010000228,4000,SP04,,MECH-GBOX,,138.000,EA,2026-06-06T00:00:00,2026-06-24T00:00:00,6848.54,1.000,,4500001387,00010,138.000,true,
2000001388,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR FL-310,000000000080000058,2000,SP02,,MECH-PUMP,,5.000,EA,2024-09-25T00:00:00,2024-10-29T00:00:00,188062.68,1.000,,4500001388,00010,5.000,true,
2000001389,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR PU-610,000000000080000058,2000,SP02,,MECH-PUMP,,5.000,EA,2024-10-29T00:00:00,2024-12-02T00:00:00,188062.68,1.000,,4500001389,00010,5.000,true,
2000001390,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR CR-101,000000000080000058,2000,SP02,,MECH-PUMP,,3.000,EA,2024-12-10T00:00:00,2025-01-13T00:00:00,188062.68,1.000,,4500001390,00010,3.000,true,
2000001391,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR CV-502,000000000080000058,2000,SP02,,MECH-PUMP,,3.000,EA,2025-01-24T00:00:00,2025-02-27T00:00:00,188062.68,1.000,,4500001391,00010,3.000,true,
2000001392,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR FL-310,000000000080000058,2000,SP02,,MECH-PUMP,,6.000,EA,2025-02-02T00:00:00,2025-03-08T00:00:00,188062.68,1.000,,4500001392,00010,6.000,true,
2000001393,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR ML-202,000000000080000058,2000,SP02,,MECH-PUMP,,5.000,EA,2025-10-12T00:00:00,2025-11-15T00:00:00,188062.68,1.000,,4500001393,00010,5.000,true,
2000001394,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,SPARE FOR CV-502,000000000080000058,2000,SP02,,MECH-PUMP,,5.000,EA,2026-02-10T00:00:00,2026-03-16T00:00:00,188062.68,1.000,,4500001394,00010,5.000,true,
2000001395,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR TH-401,000000000080000058,2000,SP02,,MECH-PUMP,,3.000,EA,2026-06-23T00:00:00,2026-07-27T00:00:00,188062.68,1.000,,4500001395,00010,3.000,true,
2000001396,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000080000058,2000,SP02,,MECH-PUMP,,3.000,EA,2026-07-20T00:00:00,2026-08-23T00:00:00,188062.68,1.000,,4500001396,00010,3.000,true,
2000001397,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR CR-102,000000000010000229,2000,SP02,,MILL-LINR,,309.000,EA,2024-09-14T00:00:00,2025-01-25T00:00:00,606049.17,1.000,,4500001397,00010,309.000,true,
2000001398,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR PU-610,000000000010000229,2000,SP02,,MILL-LINR,,285.000,EA,2025-05-08T00:00:00,2025-09-18T00:00:00,606049.17,1.000,,4500001398,00010,285.000,true,
2000001399,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR SC-701,000000000010000229,2000,SP02,,MILL-LINR,,295.000,EA,2026-01-18T00:00:00,2026-05-31T00:00:00,606049.17,1.000,,4500001399,00010,295.000,true,
2000001400,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR ML-201,000000000010000229,3000,SP03,,MILL-LINR,,99.000,EA,2024-09-30T00:00:00,2025-02-10T00:00:00,606049.17,1.000,,4500001400,00010,99.000,true,
2000001401,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR PU-610,000000000010000229,3000,SP03,,MILL-LINR,,171.000,EA,2024-12-15T00:00:00,2025-04-27T00:00:00,606049.17,1.000,,4500001401,00010,171.000,true,
2000001402,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR FA-810,000000000010000229,3000,SP03,,MILL-LINR,,76.000,EA,2025-07-13T00:00:00,2025-11-23T00:00:00,606049.17,1.000,,4500001402,00010,76.000,true,
2000001403,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR FA-810,000000000010000229,3000,SP03,,MILL-LINR,,150.000,EA,2025-10-30T00:00:00,2026-03-12T00:00:00,606049.17,1.000,,4500001403,00010,150.000,true,
2000001404,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR PU-610,000000000010000229,3000,SP03,,MILL-LINR,,91.000,EA,2026-05-04T00:00:00,2026-09-14T00:00:00,606049.17,1.000,,4500001404,00010,91.000,true,
2000001405,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR PU-611,000000000010000229,3000,SP03,,MILL-LINR,,124.000,EA,2026-06-29T00:00:00,2026-11-09T00:00:00,606049.17,1.000,,4500001405,00010,124.000,true,
2000001406,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR CR-102,000000000010000230,3000,SP03,,MECH-PUMP,,3.000,EA,2024-09-01T00:00:00,2025-02-23T00:00:00,68791.50,1.000,,4500001406,00010,3.000,true,
2000001407,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR FL-310,000000000010000230,3000,SP03,,MECH-PUMP,,3.000,EA,2025-04-30T00:00:00,2025-10-22T00:00:00,68791.50,1.000,,4500001407,00010,3.000,true,
2000001408,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR PU-611,000000000010000230,3000,SP03,,MECH-PUMP,,6.000,EA,2025-09-20T00:00:00,2026-03-14T00:00:00,68791.50,1.000,,4500001408,00010,6.000,true,
2000001409,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,SPARE FOR FL-310,000000000010000230,3000,SP03,,MECH-PUMP,,6.000,EA,2025-10-11T00:00:00,2026-04-04T00:00:00,68791.50,1.000,,4500001409,00010,6.000,true,
2000001410,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,SPARE FOR PU-610,000000000010000230,3000,SP03,,MECH-PUMP,,3.000,EA,2026-07-05T00:00:00,2026-12-27T00:00:00,68791.50,1.000,,4500001410,00010,3.000,true,
2000001411,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR CR-101,000000000010000230,1000,SP01,,MECH-PUMP,,10.000,EA,2024-09-12T00:00:00,2025-03-06T00:00:00,68791.50,1.000,,4500001411,00010,10.000,true,
2000001412,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR FL-310,000000000010000230,1000,SP01,,MECH-PUMP,,8.000,EA,2025-09-26T00:00:00,2026-03-20T00:00:00,68791.50,1.000,,4500001412,00010,8.000,true,
2000001413,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR SC-701,000000000010000230,1000,SP01,,MECH-PUMP,,12.000,EA,2025-12-19T00:00:00,2026-06-12T00:00:00,68791.50,1.000,,4500001413,00010,12.000,true,
2000001414,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000010000230,1000,SP01,,MECH-PUMP,,18.000,EA,2026-04-07T00:00:00,2026-09-29T00:00:00,68791.50,1.000,,4500001414,00010,18.000,true,
2000001415,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-501,000000000010000232,2000,SP02,,CONV-COMP,,6.000,EA,2024-11-30T00:00:00,2025-01-11T00:00:00,178740.40,1.000,,4500001415,00010,6.000,true,
